dataset,arm,target,space,projection_repeat,projection_seed,projection_sha256,n_projections,sliced_w2,n_predicted,n_observed,predicted_mass,observed_mass_relative,tmv_absolute,tmv,weights_semantics,inference_seed
admouse,interaction_off,2.0,joint,1,1948623208,c7fa68bc826db7a682fb444527a34c458d33cb6d1adf501e48f13449a240d9b0,1024,0.0127174018118743,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,joint,2,3506667394,c066ecf8d48bd6821a07bcb4c9fc1607b0327000d2397d1fcec97b1f6cad88b0,1024,0.0128524740389569,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,joint,3,272588728,0e4cf58c25e434cac14a31a99d632a239374db336383caf59e2b7fcd40cfac07,1024,0.0129907098800715,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,joint,4,3471112857,3487e5ffb8a58a41b0fe29fabc9f2d66c76865f19014cfb8a2e4d222be17bc07,1024,0.0127903297085493,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,state,0,2029561776,60dc2ded88561695c559c57fe5122137da0b14cb15ad6336a9b98b57519677ac,1024,0.0105185659951557,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,state,1,1746299531,d23d3ee8a6191dab47e248a76da9dbf1cff39a5abdfc454e91501921222e97bd,1024,0.010476877455358,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,state,2,3641813951,da08148de985f76de3de06e13e5ae92f311c710f1ca49b8290322253f1b3d7f4,1024,0.0102717855916596,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,state,3,4212770253,a6453fc50756491dd90ef259c4b40c1e38ef9de4e23b2e60233a685871de31a8,1024,0.0103182697297184,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,state,4,3855146476,df65ee919476a4ce6b63a5256eb6a969673baa44165c8584fa321076190c36d4,1024,0.0105041559866846,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,spatial,0,4267339325,9caf74a36dbfeb1d7e145b8c965b4dd575b5f8ddaeb9683fa520c33efcf65030,1024,0.0379309907686503,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,spatial,1,1977742670,205e778b49023e4b97cdc528e16d5115fb6e5c8906ea5592feccbc4636ccda88,1024,0.0381688607433092,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,spatial,2,287238462,e438fb860373a448df0d72ca03ddb7fdfc713eda97e3158771f33de3d2870bb6,1024,0.0383152986203639,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,spatial,3,4227386591,06225af2d6fb620648eeeb6b4007b67a1490ef506f4a2619d9017fc9ab5604f2,1024,0.037977278462812,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_off,2.0,spatial,4,2035729750,6f6c6c3ecafa3d86b6af55b0d014a650636fefea53f898ea4a67ca795678ba7e,1024,0.0379786586983109,5000,60030,1.1534205583247967,1.1196493518604869,0.0337712064643098,0.0301623060900212,native_unnormalised_growth_mass,43
admouse,interaction_on,1.0,joint,0,2759927401,4cad8632040e1e8376ec2f110f62730dae4c14ce2426d2f6862a70b562724067,1024,0.0142922152986916,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,joint,1,1948623208,c7fa68bc826db7a682fb444527a34c458d33cb6d1adf501e48f13449a240d9b0,1024,0.0141003218240748,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,joint,2,3506667394,c066ecf8d48bd6821a07bcb4c9fc1607b0327000d2397d1fcec97b1f6cad88b0,1024,0.0140758279401749,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,joint,3,272588728,0e4cf58c25e434cac14a31a99d632a239374db336383caf59e2b7fcd40cfac07,1024,0.014400231730086,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,joint,4,3471112857,3487e5ffb8a58a41b0fe29fabc9f2d66c76865f19014cfb8a2e4d222be17bc07,1024,0.013973434365042,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,state,0,2029561776,60dc2ded88561695c559c57fe5122137da0b14cb15ad6336a9b98b57519677ac,1024,0.0111004909777565,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,state,1,1746299531,d23d3ee8a6191dab47e248a76da9dbf1cff39a5abdfc454e91501921222e97bd,1024,0.0111979667756799,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,state,2,3641813951,da08148de985f76de3de06e13e5ae92f311c710f1ca49b8290322253f1b3d7f4,1024,0.0111376280642986,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,state,3,4212770253,a6453fc50756491dd90ef259c4b40c1e38ef9de4e23b2e60233a685871de31a8,1024,0.0109921498515938,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,state,4,3855146476,df65ee919476a4ce6b63a5256eb6a969673baa44165c8584fa321076190c36d4,1024,0.011184050626528,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,spatial,0,4267339325,9caf74a36dbfeb1d7e145b8c965b4dd575b5f8ddaeb9683fa520c33efcf65030,1024,0.0388328982960453,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,spatial,1,1977742670,205e778b49023e4b97cdc528e16d5115fb6e5c8906ea5592feccbc4636ccda88,1024,0.039050381388591,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,spatial,2,287238462,e438fb860373a448df0d72ca03ddb7fdfc713eda97e3158771f33de3d2870bb6,1024,0.0396582447382707,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,spatial,3,4227386591,06225af2d6fb620648eeeb6b4007b67a1490ef506f4a2619d9017fc9ab5604f2,1024,0.0387777480951496,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,1.0,spatial,4,2035729750,6f6c6c3ecafa3d86b6af55b0d014a650636fefea53f898ea4a67ca795678ba7e,1024,0.0388988124474729,5000,58447,1.099685308203334,1.0901240324536043,0.0095612757497296,0.0087708145725487,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,joint,0,2759927401,4cad8632040e1e8376ec2f110f62730dae4c14ce2426d2f6862a70b562724067,1024,0.0123899168417297,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,joint,1,1948623208,c7fa68bc826db7a682fb444527a34c458d33cb6d1adf501e48f13449a240d9b0,1024,0.0122162422581128,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,joint,2,3506667394,c066ecf8d48bd6821a07bcb4c9fc1607b0327000d2397d1fcec97b1f6cad88b0,1024,0.0123060049034081,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,joint,3,272588728,0e4cf58c25e434cac14a31a99d632a239374db336383caf59e2b7fcd40cfac07,1024,0.0124419236179658,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,joint,4,3471112857,3487e5ffb8a58a41b0fe29fabc9f2d66c76865f19014cfb8a2e4d222be17bc07,1024,0.0122431708986315,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,state,0,2029561776,60dc2ded88561695c559c57fe5122137da0b14cb15ad6336a9b98b57519677ac,1024,0.0097636827473404,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,state,1,1746299531,d23d3ee8a6191dab47e248a76da9dbf1cff39a5abdfc454e91501921222e97bd,1024,0.0098643439217609,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,state,2,3641813951,da08148de985f76de3de06e13e5ae92f311c710f1ca49b8290322253f1b3d7f4,1024,0.0096724776144246,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,state,3,4212770253,a6453fc50756491dd90ef259c4b40c1e38ef9de4e23b2e60233a685871de31a8,1024,0.0097624237947794,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,state,4,3855146476,df65ee919476a4ce6b63a5256eb6a969673baa44165c8584fa321076190c36d4,1024,0.0098856448575111,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,spatial,0,4267339325,9caf74a36dbfeb1d7e145b8c965b4dd575b5f8ddaeb9683fa520c33efcf65030,1024,0.0373911153083876,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,spatial,1,1977742670,205e778b49023e4b97cdc528e16d5115fb6e5c8906ea5592feccbc4636ccda88,1024,0.0376108666334402,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,spatial,2,287238462,e438fb860373a448df0d72ca03ddb7fdfc713eda97e3158771f33de3d2870bb6,1024,0.0376359181053882,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,spatial,3,4227386591,06225af2d6fb620648eeeb6b4007b67a1490ef506f4a2619d9017fc9ab5604f2,1024,0.0374391018146927,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_on,2.0,spatial,4,2035729750,6f6c6c3ecafa3d86b6af55b0d014a650636fefea53f898ea4a67ca795678ba7e,1024,0.0374250529754187,5000,60030,1.153155825455542,1.1196493518604869,0.0335064735950552,0.0299258634315989,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,joint,0,2759927401,4cad8632040e1e8376ec2f110f62730dae4c14ce2426d2f6862a70b562724067,1024,0.0144571150522731,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,joint,1,1948623208,c7fa68bc826db7a682fb444527a34c458d33cb6d1adf501e48f13449a240d9b0,1024,0.0141929219578101,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,joint,2,3506667394,c066ecf8d48bd6821a07bcb4c9fc1607b0327000d2397d1fcec97b1f6cad88b0,1024,0.0141710676527309,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,joint,3,272588728,0e4cf58c25e434cac14a31a99d632a239374db336383caf59e2b7fcd40cfac07,1024,0.0145441806399642,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,joint,4,3471112857,3487e5ffb8a58a41b0fe29fabc9f2d66c76865f19014cfb8a2e4d222be17bc07,1024,0.0140941015714192,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,state,0,2029561776,60dc2ded88561695c559c57fe5122137da0b14cb15ad6336a9b98b57519677ac,1024,0.0113063567673746,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,state,1,1746299531,d23d3ee8a6191dab47e248a76da9dbf1cff39a5abdfc454e91501921222e97bd,1024,0.0114095498036953,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,state,2,3641813951,da08148de985f76de3de06e13e5ae92f311c710f1ca49b8290322253f1b3d7f4,1024,0.0113097885514685,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,state,3,4212770253,a6453fc50756491dd90ef259c4b40c1e38ef9de4e23b2e60233a685871de31a8,1024,0.0111309608160152,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,state,4,3855146476,df65ee919476a4ce6b63a5256eb6a969673baa44165c8584fa321076190c36d4,1024,0.01130743571993,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,spatial,0,4267339325,9caf74a36dbfeb1d7e145b8c965b4dd575b5f8ddaeb9683fa520c33efcf65030,1024,0.0388151080639225,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,spatial,1,1977742670,205e778b49023e4b97cdc528e16d5115fb6e5c8906ea5592feccbc4636ccda88,1024,0.0390350052762715,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,spatial,2,287238462,e438fb860373a448df0d72ca03ddb7fdfc713eda97e3158771f33de3d2870bb6,1024,0.0396397204993734,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,spatial,3,4227386591,06225af2d6fb620648eeeb6b4007b67a1490ef506f4a2619d9017fc9ab5604f2,1024,0.0387612367142278,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,1.0,spatial,4,2035729750,6f6c6c3ecafa3d86b6af55b0d014a650636fefea53f898ea4a67ca795678ba7e,1024,0.0388829728043332,5000,58447,1.0995943064626772,1.0901240324536043,0.0094702740090728,0.0086873362361873,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,joint,0,2759927401,4cad8632040e1e8376ec2f110f62730dae4c14ce2426d2f6862a70b562724067,1024,0.0128768168504073,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,joint,1,1948623208,c7fa68bc826db7a682fb444527a34c458d33cb6d1adf501e48f13449a240d9b0,1024,0.0126420671832658,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,joint,2,3506667394,c066ecf8d48bd6821a07bcb4c9fc1607b0327000d2397d1fcec97b1f6cad88b0,1024,0.0127722683088671,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,joint,3,272588728,0e4cf58c25e434cac14a31a99d632a239374db336383caf59e2b7fcd40cfac07,1024,0.0128709332605796,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,joint,4,3471112857,3487e5ffb8a58a41b0fe29fabc9f2d66c76865f19014cfb8a2e4d222be17bc07,1024,0.012690224971657,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,state,0,2029561776,60dc2ded88561695c559c57fe5122137da0b14cb15ad6336a9b98b57519677ac,1024,0.0105209867044028,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,state,1,1746299531,d23d3ee8a6191dab47e248a76da9dbf1cff39a5abdfc454e91501921222e97bd,1024,0.0104787645480198,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,state,2,3641813951,da08148de985f76de3de06e13e5ae92f311c710f1ca49b8290322253f1b3d7f4,1024,0.0102702403848896,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,state,3,4212770253,a6453fc50756491dd90ef259c4b40c1e38ef9de4e23b2e60233a685871de31a8,1024,0.0103193917512821,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,state,4,3855146476,df65ee919476a4ce6b63a5256eb6a969673baa44165c8584fa321076190c36d4,1024,0.010505311571214,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,spatial,0,4267339325,9caf74a36dbfeb1d7e145b8c965b4dd575b5f8ddaeb9683fa520c33efcf65030,1024,0.0373045830059012,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,spatial,1,1977742670,205e778b49023e4b97cdc528e16d5115fb6e5c8906ea5592feccbc4636ccda88,1024,0.0375312890997435,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,spatial,2,287238462,e438fb860373a448df0d72ca03ddb7fdfc713eda97e3158771f33de3d2870bb6,1024,0.0375434574022976,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,spatial,3,4227386591,06225af2d6fb620648eeeb6b4007b67a1490ef506f4a2619d9017fc9ab5604f2,1024,0.0373580467135711,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
admouse,interaction_off,2.0,spatial,4,2035729750,6f6c6c3ecafa3d86b6af55b0d014a650636fefea53f898ea4a67ca795678ba7e,1024,0.0373483926557618,5000,60030,1.1532472258113555,1.1196493518604869,0.0335978739508688,0.0300074964497057,native_unnormalised_growth_mass,44
chicken_heart,interaction_on,1.0,joint,0,1286422486,a344d3562cfad7555e7c1b012daa901218df7a660062e835ddd57ceaadd9fd68,1024,0.0570240289100551,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,joint,1,1539309711,938cf0dd85966529a4f55c600ea544f674f132375fbbf0d239b40064ce0e0c86,1024,0.0571680457007109,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,joint,2,801089629,39830eac35744baada245c7e92effe8a15e2c2c424cda1ba84c76a1c58a7a41f,1024,0.0574427388964573,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,joint,3,2375873976,728be255a0d91b54e7ba5a68ffdb581575a843a8559345587ebd073ff7db9163,1024,0.05764472033331,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,joint,4,223252793,ed08b0b99baf03dbbcf1b93cd2d1a438a19d62d7361cee7c1c3366bfeb84ba79,1024,0.0572741884833492,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,state,0,2754549796,db51dfc218299247d3edf2a1c26f57ec9050e18f0cd882038ac6889bf954d898,1024,0.0627898948075011,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,state,1,1587483292,45e7977b54df5d674f4ecac5c3bc1682ea870cb453e5033774264188d0a79fe6,1024,0.0628948137241954,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,state,2,2610664660,77595c1f8e4bb69f0ba56a3bf5321ce2ff33aa0ea24a040aba97ad2324a04c39,1024,0.0628771113695273,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,state,3,2094220494,2bae8098ea77446f89466b3ede6740da28d5808d7211cd5aca9cd3d1991b19b6,1024,0.0630200008161826,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,state,4,3991929570,bc222f9842ebd08438053049b3899aa09b345afd1da432d28b5bb62b104a080a,1024,0.0631038389256037,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,spatial,0,507843107,df894b8d0a88fea607540b1b7e90ad4060ce245ac76c7c45ee44e4fea813be8e,1024,0.0200294796951176,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,spatial,1,2865172835,b5f85bd1c87e50d796a4d6a2230f61e6d85943c1224bd969b8e33bd4124d9fe0,1024,0.020075304482135,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,spatial,2,3636134966,e1ac658873b4fcb109d389d402e7c7d572f67dbe9d14e001a6144d6bb4ea0849,1024,0.0200397257266437,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,spatial,3,1189514605,e9f740188d1c5a3e163b53d1b384f9dd6b9327763f62d47dec16f94f72c7ad12,1024,0.0200032508768671,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,1.0,spatial,4,3498798933,e98cf0564fd4735a68edb639f52d1cc095d54e9f21fa0ec8e76a39ae4eb44f2a,1024,0.0200102453455395,5000,528,3.4131344825727865,3.5918367346938775,0.178702252121091,0.0497523315564401,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,joint,0,1286422486,a344d3562cfad7555e7c1b012daa901218df7a660062e835ddd57ceaadd9fd68,1024,0.0476922344250526,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,joint,1,1539309711,938cf0dd85966529a4f55c600ea544f674f132375fbbf0d239b40064ce0e0c86,1024,0.0476649006850311,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,joint,2,801089629,39830eac35744baada245c7e92effe8a15e2c2c424cda1ba84c76a1c58a7a41f,1024,0.047486620011199,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,joint,3,2375873976,728be255a0d91b54e7ba5a68ffdb581575a843a8559345587ebd073ff7db9163,1024,0.0475333635073723,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,joint,4,223252793,ed08b0b99baf03dbbcf1b93cd2d1a438a19d62d7361cee7c1c3366bfeb84ba79,1024,0.0476898997922756,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,state,0,2754549796,db51dfc218299247d3edf2a1c26f57ec9050e18f0cd882038ac6889bf954d898,1024,0.0538908084674778,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,state,1,1587483292,45e7977b54df5d674f4ecac5c3bc1682ea870cb453e5033774264188d0a79fe6,1024,0.0547474547761075,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,state,2,2610664660,77595c1f8e4bb69f0ba56a3bf5321ce2ff33aa0ea24a040aba97ad2324a04c39,1024,0.0539814071610013,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,state,3,2094220494,2bae8098ea77446f89466b3ede6740da28d5808d7211cd5aca9cd3d1991b19b6,1024,0.0541488590908597,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,state,4,3991929570,bc222f9842ebd08438053049b3899aa09b345afd1da432d28b5bb62b104a080a,1024,0.0546749379963469,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,spatial,0,507843107,df894b8d0a88fea607540b1b7e90ad4060ce245ac76c7c45ee44e4fea813be8e,1024,0.0305903040806852,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
chicken_heart,interaction_on,2.0,spatial,1,2865172835,b5f85bd1c87e50d796a4d6a2230f61e6d85943c1224bd969b8e33bd4124d9fe0,1024,0.0303001239863748,5000,908,5.845253084786236,6.1768707482993195,0.3316176635130832,0.0536870005907744,native_unnormalised_growth_mass,42
