trajectory_kind,pair_id,ligand,receptor,pair,cell_type,expected_n_times,observed_n_times,requested_times,observed_times,missing_times,complete_time_grid,total_score,nonzero_n_times,requested_subunits,missing_pca_subunits,inactive_pca_subunits,retained,drop_reason,expression_unavailable_times,n_expression_unavailable_times
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.00027949093778165704,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0011266231159124125,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.00040630045369221776,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,4.821003281874905e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006603045416718739,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,mpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.001750956549973244,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.00010993886654533748,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006481750957149336,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00012919593862246865,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,6.316479453140952e-06,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,1.1551206269682631e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0005982946362484245,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0006990302130845875,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.0017292775523538545,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.01158595378328175,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.0035075431533030123,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,8.471864523034631e-06,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.01757327064132821,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00023065448969823626,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.004086554968769515,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP5""]",WNT4,FZD4_LRP5,WNT4_FZD4_LRP5,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.016300986046414334,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006250377584428605,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.004359622980671925,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.0005903439315826848,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,MCG,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.003351308320324994,8,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,MSN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006349730263113955,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0001337163121045768,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.00027949093778165704,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0011266231159124125,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.00040630045369221776,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,4.821003281874905e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006603045416718739,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,mpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.001750956549973244,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.00010993886654533748,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0006481750957149336,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00012919593862246865,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,6.316479453140952e-06,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,1.1551206269682631e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0005982946362484245,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0006990302130845875,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.0017292775523538545,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.01158595378328175,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.0035075431533030123,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,8.471864523034631e-06,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.01757327064132821,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00023065448969823626,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.004086554968769515,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD4_LRP6""]",WNT4,FZD4_LRP6,WNT4_FZD4_LRP6,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.016300986046414334,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0007665431946264363,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,CP,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.0,2.5,3.0]","[0.0,0.5,1.0,1.5,3.5,4.0]",False,0.014421433279320231,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,IMN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0]",False,0.0013966191915682096,6,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,MCG,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.007213294896763772,8,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,MSN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.001511640524778626,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,Oligo,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5]","[1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.00013493974182972484,1,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,Unknown,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5]",False,0.0014670577599004068,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,VLMC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0014200075530660652,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,WSN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5]","[2.0,2.5,3.0,3.5,4.0]",False,0.00040739178849385235,4,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,cckIN,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.5,1.0,1.5,2.0,2.5,3.0,4.0]","[0.0,3.5]",False,0.00011287818175162926,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,dpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0012028032260049315,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,mpEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00243485880059335,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,mpIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,3.5,4.0]","[2.0,2.5,3.0]",False,0.0004354636385069852,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,nptxEX,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0012987225851118134,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,npyIN,9,6,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[1.0,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.5]",False,0.00018044042134293537,5,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,ntng1IN,9,4,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0]",False,5.9668303787312555e-06,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,obNBL,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,4.0]","[3.0,3.5]",False,1.0835391547176933e-05,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,rIPC1,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0011457081127849915,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,rIPC2,9,3,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[2.5,3.0,3.5]","[0.0,0.5,1.0,1.5,2.0,4.0]",False,0.0013397568890801041,3,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,rIPC4,9,2,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0]",False,0.004569067072871007,2,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,reaEGC,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5]",[4.0],False,0.01821526008277992,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,ribEGC,9,7,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.5,3.0,3.5]","[2.0,4.0]",False,0.024926130260643227,7,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,scgnIN,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,4.0]",[3.5],False,1.3195634319205234e-05,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,sfrpEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.22324895555168528,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,sstIN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.00023369613313232578,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,tlNBL,9,8,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.5,4.0]",[3.0],False,0.02380785913332109,8,,,,False,incomplete_requested_time_grid,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP5""]",WNT4,FZD5_LRP5,WNT4_FZD5_LRP5,wntEGC,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.08479218178943715,9,,,,True,,[],0.0
pair_celltype,"[""WNT4"",""FZD5_LRP6""]",WNT4,FZD5_LRP6,WNT4_FZD5_LRP6,CMPN,9,9,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]","[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],True,0.0007665431946264363,9,,,,True,,[],0.0
