raw_gene,variance,rank
AMEX60DDU001007330,3.968977360749134e-07,2059
IL31RA,3.9669143922709426e-07,2060
ITGAE,3.9400994088665134e-07,2061
AMEX60DD001148,3.9270885194986665e-07,2062
ASB15,3.9160571753336926e-07,2063
HEY2,3.8583639331359744e-07,2064
CLEC14A,3.8472002944963205e-07,2065
AMEX60DD011602,3.839685858964401e-07,2066
AMEX60DD025113,3.8246154979759434e-07,2067
AMEX60DD044942,3.8240989304015214e-07,2068
NYAP2,3.8179036930277663e-07,2069
CENPF,3.7499974753219577e-07,2070
BTLA,3.6964588088627944e-07,2071
SMOC1,3.6876078096186764e-07,2072
IST1,3.6617452608843724e-07,2073
TMEM79,3.609508448365358e-07,2074
AMEX60DD001732,3.605562468936047e-07,2075
IL2RB,3.60158415115944e-07,2076
LRRIQ3[nr] | AMEX60DD019261,3.5997536588535996e-07,2077
CASZ1,3.543404570468996e-07,2078
NKX2-2,3.5428884393607667e-07,2079
DLEU7,3.518610778264194e-07,2080
AMEX60DDU001004543,3.5032002622628397e-07,2081
CRB3,3.4921886012991065e-07,2082
AMEX60DD001038,3.4570040716806015e-07,2083
TGM6,3.4505991147184546e-07,2084
RTL1,3.432845050975644e-07,2085
PKD1,3.4071715999675064e-07,2086
GPBAR1,3.3893660027787736e-07,2087
NOTCH3,3.372875214150225e-07,2088
AMEX60DD001479,3.312031516827558e-07,2089
MATN2,3.297497110169132e-07,2090
BTBD16,3.2871979153982895e-07,2091
AMEX60DD034987,3.223611187862885e-07,2092
DOK2,3.175002246935144e-07,2093
ARSB,3.170577322255554e-07,2094
DR999_PMT10249[nr] | AMEX60DD018201,3.169155069880344e-07,2095
CXCL8,3.163199644770069e-07,2096
LCK,3.140373876032736e-07,2097
AMEX60DD005259,3.121999098909068e-07,2098
MMP21,3.0715807747796885e-07,2099
DIPK2B,3.060270340965645e-07,2100
QPRT,3.0379132063214764e-07,2101
MCRIP2,3.020628231742288e-07,2102
CHRNG,3.0088301860087355e-07,2103
AMEX60DD020343,2.9849818398637067e-07,2104
UAFA[nr] | AMEX60DD039430,2.9789858444311887e-07,2105
BMP5,2.969877052951377e-07,2106
VEGFC,2.9102261856678605e-07,2107
CLCF1,2.907047635546001e-07,2108
AOC3,2.875599068503521e-07,2109
AMEX60DD012230,2.875065118981044e-07,2110
XELAEV_18006514MG[nr] | AMEX60DD044159,2.8588385433212667e-07,2111
TEX43,2.840924440645076e-07,2112
HSD17B6,2.837359377415129e-07,2113
TGFB3,2.8280092595816445e-07,2114
SOWAHB,2.827148796802246e-07,2115
SMYD3,2.824091727009714e-07,2116
CNTNAP5,2.757175384147387e-07,2117
PLG,2.7535989587382035e-07,2118
IL12B,2.730623050090765e-07,2119
LRRC52[nr] | AMEX60DD018172,2.713399248376743e-07,2120
TRIM39__2,2.7008847158720455e-07,2121
ZNF420__2,2.614774981485743e-07,2122
LRRC3B,2.5888585891435435e-07,2123
AMEX60DD030804,2.5710780801039933e-07,2124
ZNF135,2.566062937186781e-07,2125
AMEX60DD007725,2.5214563225744023e-07,2126
MSANTD3__2,2.510338710506025e-07,2127
AMEX60DD027745,2.4983307352592984e-07,2128
AMEX60DD005005,2.485070230991729e-07,2129
AMEX60DD043568,2.4667984218827953e-07,2130
CDK4,2.3698399252381436e-07,2131
AMEX60DD054561,2.3592065666355358e-07,2132
EYA1,2.308411895894773e-07,2133
FGF8,2.28907935816041e-07,2134
PLLP,2.228642721407111e-07,2135
AMEX60DD030749,2.2244512553233359e-07,2136
AMEX60DD044436,2.17388526972821e-07,2137
TNN,2.157413694884366e-07,2138
CAPN3,2.1528888509813512e-07,2139
AMEX60DD034110,2.148305164839511e-07,2140
CILP,2.1148801013997805e-07,2141
MRC1,2.090717561283533e-07,2142
ZNF569,2.0671695364030095e-07,2143
WNT9A,2.055740200539378e-07,2144
AMEX60DD051962,2.046604128348022e-07,2145
CASQ2,2.0345223189542765e-07,2146
PHKG1,1.981814468128342e-07,2147
RGS13,1.900663727964689e-07,2148
CHST6,1.8963715436473723e-07,2149
LGR6,1.8772909801734987e-07,2150
AMEX60DD001396,1.811669041163381e-07,2151
AMEX60DD055001,1.8068960059090547e-07,2152
LPAR6,1.790599331174269e-07,2153
AMEX60DD042211,1.7399126091924918e-07,2154
AMEX60DD032677,1.728890512692876e-07,2155
DLL4,1.7243014939965736e-07,2156
HMCES,1.6663195613808324e-07,2157
FLT4,1.6486807119303353e-07,2158
CLEC19A,1.640344639673425e-07,2159
A4GNT,1.6304838404141285e-07,2160
NEMF__2,1.6204418813975277e-07,2161
IL21R,1.584893236604433e-07,2162
TNFRSF1A,1.5276294271765804e-07,2163
TENT5C,1.5235098877056665e-07,2164
AMEX60DD018272,1.4988642412527556e-07,2165
HHEX,1.472021101662151e-07,2166
EVPL,1.4621770493821136e-07,2167
nan | AMEX60DD050315,1.4538598319307774e-07,2168
ADAMTSL3,1.4457511041115655e-07,2169
MERTK,1.4306638468165652e-07,2170
AMEX60DD024725,1.3655226582888175e-07,2171
AMEX60DD028856,1.3564393492101113e-07,2172
BTC,1.3278463419654243e-07,2173
NFE2,1.3247511087749104e-07,2174
BTK__2,1.300040223638933e-07,2175
AMEX60DD029879,1.2911476519937331e-07,2176
SOX17,1.2901629917997583e-07,2177
SH3TC1,1.276466478849022e-07,2178
LOC114595149[nr] | AMEX60DD055609,1.2719332866495656e-07,2179
AMEX60DD006910,1.265873081552795e-07,2180
AMEX60DD034996,1.2122658572132546e-07,2181
TFEC,1.1762316375232614e-07,2182
SHLD3,1.1724541951188467e-07,2183
NRTN,1.1616833473849231e-07,2184
AMEX60DD048144,1.1608435831624885e-07,2185
COL6A6,1.1607927150600916e-07,2186
CSF3R,1.1522269436451655e-07,2187
GAL3ST1,1.1453993700736618e-07,2188
GCGR,1.119977254809529e-07,2189
GDF3,1.111439901832667e-07,2190
AMEX60DD009325,1.087637761203706e-07,2191
EDN1,1.0481473516054913e-07,2192
GPR182,1.0348195499349952e-07,2193
AMEX60DD029743,1.0262856610037507e-07,2194
LOC103618324[nr] | AMEX60DD017919,9.832297500991579e-08,2195
QRFPR,9.637408210622227e-08,2196
CD79B,9.354717680044768e-08,2197
LAMB3,9.010264761523333e-08,2198
GFI1B,8.862251152918839e-08,2199
GPR83,8.71808690600933e-08,2200
MYO3B,8.65592816461092e-08,2201
MAG,8.601348966817481e-08,2202
P2RY14,8.591251532988397e-08,2203
LOC114019771[nr] | AMEX60DD029626,8.362489652651333e-08,2204
R3HDML,8.285537502610914e-08,2205
NT5C1A,7.863842299760449e-08,2206
TNFSF10,7.519484941354058e-08,2207
AMEX60DD047367,7.231676878606222e-08,2208
AMEX60DD025516,7.097180787930002e-08,2209
SNX7,7.038494092691064e-08,2210
IL17RE,6.852923245518001e-08,2211
UTS2B,6.758352230392447e-08,2212
LIF,6.525713178208766e-08,2213
MILR1,6.326747110393433e-08,2214
FGF18,6.309952181154252e-08,2215
AMEX60DD034033,6.141812649181878e-08,2216
AMEX60DD000447,6.133587380287332e-08,2217
WDR64,6.132282119755136e-08,2218
AMEX60DD021413,6.073088286549776e-08,2219
AMEX60DD011968,5.876114787593654e-08,2220
SLCO2A1,5.7465712027886675e-08,2221
MYO7B,5.093904369238887e-08,2222
SMIM22[nr] | AMEX60DD026236,4.915836591384544e-08,2223
PGPEP1L,4.663443740502173e-08,2224
AMEX60DDU001004749,4.6510861487519505e-08,2225
AVPR2,4.542592893418665e-08,2226
GDF5,4.2060770002960024e-08,2227
KCNK17,4.2008041570439994e-08,2228
AMEX60DD034560,4.1928570877026926e-08,2229
GDNF,3.6803665142691355e-08,2230
SLC18A1,3.511662498157424e-08,2231
CPLANE1,3.150591909018445e-08,2232
ITGA10,2.7815229301469136e-08,2233
AMEX60DD020154,2.7713267808617284e-08,2234
TSHR,2.5554400211979508e-08,2235
HSD17B13,2.380617856059334e-08,2236
AMEX60DD048911,1.8903594244031365e-08,2237
SLC1A7,1.871251012898444e-08,2238
GP9,1.4617289765039762e-08,2239
AMEX60DD024480,1.4282575046240986e-08,2240
AMEX60DD019191,1.3976274694942463e-08,2241
SULT1B1,1.3469721407279993e-08,2242
HSD17B2__2,9.902977126082228e-09,2243
CDH15,9.585594595164437e-09,2244
IL20RB,5.745737075295734e-09,2245
CHRND,2.9217956156491382e-09,2246
