raw_gene,variance,rank,display_gene,gene_symbol,raw_cluster,pattern
PCNT,4.520375090333654e-06,1561,PCNT,PCNT,1,2
KLRF1,4.517740569400651e-06,1562,KLRF1,KLRF1,1,2
CHRNA4,4.516185046289874e-06,1563,CHRNA4,CHRNA4,1,2
AMEX60DD046600,4.437430216055821e-06,1564,AMEX60DD046600,,1,2
CD247,4.437389589242727e-06,1565,CD247,CD247,1,2
CCBE1,4.435341743664096e-06,1566,CCBE1,CCBE1,1,2
OTOR,4.4138136866741585e-06,1567,OTOR,OTOR,1,2
RTTN,4.401186694118221e-06,1568,RTTN,RTTN,1,2
AMEX60DD004194,4.400577536157692e-06,1569,AMEX60DD004194,,2,1
WNT11,4.387219353792766e-06,1570,WNT11,WNT11,1,2
LOC115466453[nr] | AMEX60DD017406,4.35662586953775e-06,1571,LOC115466453,LOC115466453,1,2
DLC1,4.332161071677208e-06,1572,DLC1,DLC1,2,1
S1PR2,4.305749616760358e-06,1573,S1PR2,S1PR2,1,2
AMEX60DD017301,4.291156842240174e-06,1574,AMEX60DD017301,,2,1
SLC7A2,4.279546641000592e-06,1575,SLC7A2,SLC7A2,1,2
TREM2,4.249879465846321e-06,1576,TREM2,TREM2,1,2
ST3GAL1,4.199574777086987e-06,1577,ST3GAL1,ST3GAL1,1,2
CD40LG,4.196971404136396e-06,1578,CD40LG,CD40LG,2,1
RCSD1,4.187429424966315e-06,1579,RCSD1,RCSD1,1,2
ARSA,4.14435848022545e-06,1580,ARSA,ARSA,1,2
SLC33A1,4.13286859741111e-06,1581,SLC33A1,SLC33A1,1,2
ZNF268,4.126807958302395e-06,1582,ZNF268,ZNF268,1,2
NAAA,4.123378507986913e-06,1583,NAAA,NAAA,1,2
STAB1,4.112512451603853e-06,1584,STAB1,STAB1,1,2
AMEX60DD000156,4.097895644565333e-06,1585,AMEX60DD000156,,1,2
SNAI2,4.092156307046716e-06,1586,SNAI2,SNAI2,1,2
ITGB5,4.086107234958098e-06,1587,ITGB5,ITGB5,1,2
PRIMPOL,4.057124411735109e-06,1588,PRIMPOL,PRIMPOL,2,1
CCDC138,4.055944745559247e-06,1589,CCDC138,CCDC138,1,2
ABCC9,4.053801272818889e-06,1590,ABCC9,ABCC9,1,2
EGFL7,4.050137739935913e-06,1591,EGFL7,EGFL7,1,2
SMTNL2,4.001579021032889e-06,1592,SMTNL2,SMTNL2,1,2
PSTPIP2,3.978706520020889e-06,1593,PSTPIP2,PSTPIP2,1,2
IL7R,3.94509960579391e-06,1594,IL7R,IL7R,2,1
SHB,3.9394807052819975e-06,1595,SHB,SHB,1,2
GAS8,3.925985742825877e-06,1596,GAS8,GAS8,1,2
AMEX60DD046618,3.918959776073696e-06,1597,AMEX60DD046618,,1,2
BTK,3.9032916392113875e-06,1598,BTK,BTK,1,2
AMEX60DD055288,3.899129821041254e-06,1599,AMEX60DD055288,,1,2
LTB4R,3.89693801540563e-06,1600,LTB4R,LTB4R,1,2
HCK,3.883629956659945e-06,1601,HCK,HCK,1,2
ERV3-2,3.8699095475457205e-06,1602,ERV3-2,ERV3-2,1,2
RIPOR3,3.866014421736742e-06,1603,RIPOR3,RIPOR3,1,2
SLC5A7,3.862418529368206e-06,1604,SLC5A7,SLC5A7,1,2
VEGFD,3.824956396446989e-06,1605,VEGFD,VEGFD,1,2
RNF14,3.817129845910765e-06,1606,RNF14,RNF14,2,1
ENOSF1[nr] | AMEX60DD039458,3.8052975423181735e-06,1607,ENOSF1,ENOSF1,1,2
HCG29790,3.789939630217108e-06,1608,HCG29790,HCG29790,2,1
CAVIN2__2,3.788645260736666e-06,1609,CAVIN2__2,CAVIN2__2,1,2
INAFM2,3.730141246676913e-06,1610,INAFM2,INAFM2,1,2
ENDOU,3.7143055556910964e-06,1611,ENDOU,ENDOU,2,1
AMEX60DD002030,3.711211482227393e-06,1612,AMEX60DD002030,,1,2
PCGF1,3.6827606328560996e-06,1613,PCGF1,PCGF1,1,2
EFEMP1,3.6683319149202463e-06,1614,EFEMP1,EFEMP1,1,2
DNAI1,3.6651486875393215e-06,1615,DNAI1,DNAI1,1,2
LOC102934530[nr] | AMEX60DD007864,3.6491579092466677e-06,1616,LOC102934530,LOC102934530,1,2
RBM41,3.6317272890801747e-06,1617,RBM41,RBM41,1,2
THY1,3.587356200683779e-06,1618,THY1,THY1,2,1
SMO,3.5705743792906544e-06,1619,SMO,SMO,1,2
LAMA1,3.56000985083121e-06,1620,LAMA1,LAMA1,1,2
MLPH,3.536995021494172e-06,1621,MLPH,MLPH,1,2
MYCT1,3.517923963430099e-06,1622,MYCT1,MYCT1,1,2
JMJD8,3.480476242524691e-06,1623,JMJD8,JMJD8,2,1
TTC36,3.4673446288153577e-06,1624,TTC36,TTC36,1,2
GUCD1,3.461556653919778e-06,1625,GUCD1,GUCD1,1,2
ZNF420__4,3.4455163799665663e-06,1626,ZNF420__4,ZNF420__4,1,2
CD93,3.4241367134323595e-06,1627,CD93,CD93,1,2
nan | AMEX60DD009348,3.40864500611152e-06,1628,AMEX60DD009348,,1,2
AMEX60DD053708,3.401952710280869e-06,1629,AMEX60DD053708,,1,2
AMEX60DD025230,3.3946833611117295e-06,1630,AMEX60DD025230,,1,2
AMEX60DD046815,3.3896299823874327e-06,1631,AMEX60DD046815,,1,2
ZNF658,3.380460955608839e-06,1632,ZNF658,ZNF658,1,2
HERC6,3.3767260827368595e-06,1633,HERC6,HERC6,1,2
KRTCAP3,3.3491342180666633e-06,1634,KRTCAP3,KRTCAP3,2,1
KCNJ6,3.3240599278083948e-06,1635,KCNJ6,KCNJ6,1,2
ITGAM,3.3194403339155008e-06,1636,ITGAM,ITGAM,1,2
PLEKHG2,3.3175612439200242e-06,1637,PLEKHG2,PLEKHG2,1,2
AMEX60DD010269,3.3146615900575466e-06,1638,AMEX60DD010269,,2,1
NCR3,3.308607986586156e-06,1639,NCR3,NCR3,1,2
CSF2RB,3.283351609072329e-06,1640,CSF2RB,CSF2RB,1,2
ZNF84,3.280033165242388e-06,1641,ZNF84,ZNF84,1,2
MET,3.2720010039701717e-06,1642,MET,MET,1,2
ITPR3,3.2604610338055075e-06,1643,ITPR3,ITPR3,1,2
AMEX60DD046185,3.254576450742124e-06,1644,AMEX60DD046185,,1,2
AMEX60DD020664,3.2445465355895057e-06,1645,AMEX60DD020664,,2,1
MYH11,3.233943722271671e-06,1646,MYH11,MYH11,1,2
GPR156,3.215959973271054e-06,1647,GPR156,GPR156,1,2
BANK1,3.202590584163507e-06,1648,BANK1,BANK1,1,2
TCAF2,3.1947917837828916e-06,1649,TCAF2,TCAF2,2,1
IHH,3.187669604985635e-06,1650,IHH,IHH,2,1
COCH,3.184717604256913e-06,1651,COCH,COCH,2,1
CHRNA1,3.1673663209206094e-06,1652,CHRNA1,CHRNA1,1,2
ERBB2,3.1661746569467633e-06,1653,ERBB2,ERBB2,2,1
ADRB1,3.1643777694774097e-06,1654,ADRB1,ADRB1,1,2
TRIM39,3.1602610517864323e-06,1655,TRIM39,TRIM39,1,2
MSANTD2,3.157971971470766e-06,1656,MSANTD2,MSANTD2,1,2
SLC13A4,3.150293762771678e-06,1657,SLC13A4,SLC13A4,2,1
CHST10,3.1429624778855564e-06,1658,CHST10,CHST10,2,1
CMTM3,3.1261308579769865e-06,1659,CMTM3,CMTM3,1,2
CCDC65,3.1260160373357286e-06,1660,CCDC65,CCDC65,1,2
ANGPT2,3.1238377125436724e-06,1661,ANGPT2,ANGPT2,2,1
BMP6,3.1167869160649623e-06,1662,BMP6,BMP6,2,1
BCDIN3D,3.116071161736227e-06,1663,BCDIN3D,BCDIN3D,1,2
ZNF420,3.0957803301873557e-06,1664,ZNF420,ZNF420,2,1
LOC115080749[nr] | AMEX60DD031955,3.084890297345e-06,1665,LOC115080749,LOC115080749,1,2
MRPS10,3.077519083373137e-06,1666,MRPS10,MRPS10,1,2
GNG8,3.074544360579567e-06,1667,GNG8,GNG8,1,2
SNTB2,3.0451293700592088e-06,1668,SNTB2,SNTB2,1,2
ERAL1,3.030467163014616e-06,1669,ERAL1,ERAL1,1,2
IGFALS,3.0099912030185965e-06,1670,IGFALS,IGFALS,1,2
SUSD3,3.002324211270099e-06,1671,SUSD3,SUSD3,2,1
PRLHR,2.9762068921646183e-06,1672,PRLHR,PRLHR,1,2
ITGA7,2.975271556966988e-06,1673,ITGA7,ITGA7,1,2
WWC2,2.9741764736345534e-06,1674,WWC2,WWC2,2,1
ICAM5[nr] | AMEX60DD031895,2.9653241968386904e-06,1675,ICAM5_2,ICAM5,2,1
MAN2B1,2.9642617367269883e-06,1676,MAN2B1,MAN2B1,1,2
RMI1,2.963547954990925e-06,1677,RMI1,RMI1,1,2
ANTXR1,2.9601009301873578e-06,1678,ANTXR1,ANTXR1,1,2
SELP,2.9528319757957785e-06,1679,SELP,SELP,2,1
AMEX60DD035277,2.949738321255285e-06,1680,AMEX60DD035277,,2,1
TRIM65,2.9437443223524444e-06,1681,TRIM65,TRIM65,1,2
TRIM2,2.9273484619396546e-06,1682,TRIM2,TRIM2,1,2
PAK1IP1,2.9116323837561735e-06,1683,PAK1IP1,PAK1IP1,1,2
CFP,2.900545886942458e-06,1684,CFP,CFP,1,2
SGSH,2.8977747264309873e-06,1685,SGSH,SGSH,1,2
PLPP2,2.886431205388443e-06,1686,PLPP2,PLPP2,1,2
ZNF22,2.8826040965120007e-06,1687,ZNF22,ZNF22,1,2
NGFR,2.8820258166766185e-06,1688,NGFR,NGFR,2,1
CCDC3,2.8700263757129156e-06,1689,CCDC3,CCDC3,1,2
SIGLEC1,2.8481869330595033e-06,1690,SIGLEC1,SIGLEC1,1,2
AMEX60DD023968,2.8310302160971094e-06,1691,AMEX60DD023968,,1,2
AMEX60DD044227,2.8080493626418025e-06,1692,AMEX60DD044227,,1,2
E2F8,2.7696738166309877e-06,1693,E2F8,E2F8,1,2
LOC220021,2.7569095458756233e-06,1694,LOC220021,LOC220021,1,2
TCF7L1,2.74747774482647e-06,1695,TCF7L1,TCF7L1,1,2
SAMD15,2.7235418576085423e-06,1696,SAMD15,SAMD15,1,2
ADIPOR1,2.716833370747099e-06,1697,ADIPOR1,ADIPOR1,2,1
LYRM2,2.7154988043408393e-06,1698,LYRM2,LYRM2,1,2
HBEGF,2.7071862789174426e-06,1699,HBEGF,HBEGF,1,2
IRF8,2.6906437455459706e-06,1700,IRF8,IRF8,1,2
HBE1,2.6742541586242746e-06,1701,HBE1,HBE1,1,2
GPR146,2.668148419739726e-06,1702,GPR146,GPR146,1,2
SPATA6,2.666388571551506e-06,1703,SPATA6,SPATA6,1,2
RHBDD1,2.660748556634221e-06,1704,RHBDD1,RHBDD1,1,2
FZD10,2.637498704182395e-06,1705,FZD10,FZD10,1,2
GP1BB[nr] | AMEX60DD000145,2.595471038393048e-06,1706,GP1BB,GP1BB,1,2
WNT3A,2.589530699692166e-06,1707,WNT3A,WNT3A,2,1
AMEX60DD024392,2.5838763396773775e-06,1708,AMEX60DD024392,,1,2
SULT6B1,2.5763885362707324e-06,1709,SULT6B1,SULT6B1,1,2
AMEX60DD016812,2.569149096391654e-06,1710,AMEX60DD016812,,1,2
TNFRSF4,2.5626134846795813e-06,1711,TNFRSF4,TNFRSF4,1,2
ADGRV1,2.560905819292057e-06,1712,ADGRV1,ADGRV1,2,1
AMEX60DD012393,2.5322093963140013e-06,1713,AMEX60DD012393,,1,2
TBX2,2.5295147390911355e-06,1714,TBX2,TBX2,1,2
DPT,2.527778513285051e-06,1715,DPT,DPT,1,2
FAM180A,2.5083764713669748e-06,1716,FAM180A,FAM180A,1,2
PTCH2,2.501710445133283e-06,1717,PTCH2,PTCH2,2,1
ANGPTL7,2.5011572085924937e-06,1718,ANGPTL7,ANGPTL7,1,2
BCAS1,2.495199424801028e-06,1719,BCAS1,BCAS1,2,1
NCF2,2.490825006957511e-06,1720,NCF2,NCF2,1,2
COL26A1,2.4755526215309106e-06,1721,COL26A1,COL26A1,1,2
POT1,2.474175622777099e-06,1722,POT1,POT1,2,1
SETX,2.471144122771773e-06,1723,SETX,SETX,2,1
GNGT1,2.4693435653701955e-06,1724,GNGT1,GNGT1,1,2
AMEX60DD017116,2.461067052204072e-06,1725,AMEX60DD017116,,1,2
WNT10B,2.440502121010333e-06,1726,WNT10B,WNT10B,1,2
MUC5B,2.383337117827616e-06,1727,MUC5B,MUC5B,1,2
AMEX60DD006701,2.364671363968975e-06,1728,AMEX60DD006701,,1,2
LRRC15,2.3342147510678536e-06,1729,LRRC15,LRRC15,1,2
ALKBH3,2.33141956058689e-06,1730,ALKBH3,ALKBH3,1,2
AMEX60DD037622,2.3280864171861727e-06,1731,AMEX60DD037622,,1,2
SEMA4G,2.319392697616758e-06,1732,SEMA4G,SEMA4G,1,2
ITGB6,2.31697178637612e-06,1733,ITGB6,ITGB6,1,2
MIS18BP1,2.299021774040555e-06,1734,MIS18BP1,MIS18BP1,1,2
RXFP3,2.294601384944867e-06,1735,RXFP3,RXFP3,2,1
TDRD10,2.277344235509803e-06,1736,TDRD10,TDRD10,2,1
FGD2,2.272599819716814e-06,1737,FGD2,FGD2,1,2
SDSL[nr] | AMEX60DD001033,2.270102325242545e-06,1738,SDSL,SDSL,1,2
ID1,2.2691488701877788e-06,1739,ID1,ID1,1,2
CLDN11,2.266816357881554e-06,1740,CLDN11,CLDN11,2,1
ST14,2.2613433186350626e-06,1741,ST14,ST14,2,1
AADAC__2,2.256052112892622e-06,1742,AADAC__2,AADAC__2,1,2
ABCG2,2.2526233190227774e-06,1743,ABCG2,ABCG2,1,2
ITGB3,2.2427434582424857e-06,1744,ITGB3,ITGB3,1,2
EFNA1,2.242428898638444e-06,1745,EFNA1,EFNA1,1,2
TMEM204,2.238003835634088e-06,1746,TMEM204,TMEM204,1,2
DNASE2B,2.22915585777432e-06,1747,DNASE2B,DNASE2B,1,2
AMEX60DD037430,2.225794381831005e-06,1748,AMEX60DD037430,,1,2
AMEX60DD029461,2.220972448195712e-06,1749,AMEX60DD029461,,1,2
ESAM,2.214847288548839e-06,1750,ESAM,ESAM,1,2
NR1H3,2.2083029341464447e-06,1751,NR1H3,NR1H3,1,2
AMEX60DD009351,2.190354047974203e-06,1752,AMEX60DD009351,,1,2
PLK2,2.1867289916527706e-06,1753,PLK2,PLK2,1,2
TATDN3,2.177078373482223e-06,1754,TATDN3,TATDN3,1,2
MITD1,2.1662036921395787e-06,1755,MITD1,MITD1,1,2
TRPC3[nr] | AMEX60DD044894,2.1584605902755167e-06,1756,TRPC3,TRPC3,2,1
POLR2L,2.1497392155586254e-06,1757,POLR2L,POLR2L,2,1
AMEX60DD025427,2.148308243810704e-06,1758,AMEX60DD025427,,1,2
BCO1,2.128218080244023e-06,1759,BCO1,BCO1,2,1
ERICH6,2.1192255280148894e-06,1760,ERICH6,ERICH6,2,1
AMEX60DD005182,2.112510149859784e-06,1761,AMEX60DD005182,,1,2
AMEX60DD053949,2.079971315574833e-06,1762,AMEX60DD053949,,1,2
FRAS1,2.079328722478221e-06,1763,FRAS1,FRAS1,1,2
TFAP2B,2.077262960173389e-06,1764,TFAP2B,TFAP2B,1,2
ZNF180,2.069176622413876e-06,1765,ZNF180,ZNF180,2,1
CXORF21,2.046432388759466e-06,1766,CXORF21,CXORF21,1,2
SH3GLB1,2.0381260848169076e-06,1767,SH3GLB1,SH3GLB1,2,1
LMOD1,2.0259964911114274e-06,1768,LMOD1,LMOD1,2,1
ARSI,2.0223522371368354e-06,1769,ARSI,ARSI,1,2
LRP2BP,2.013788114293408e-06,1770,LRP2BP,LRP2BP,1,2
TNFSF13B,2.0100783437532113e-06,1771,TNFSF13B,TNFSF13B,1,2
SAMD9L,2.00953884342206e-06,1772,SAMD9L,SAMD9L,1,2
F2RL2,1.980916352862576e-06,1773,F2RL2,F2RL2,1,2
FZD5,1.9801604497819005e-06,1774,FZD5,FZD5,1,2
IL18R1,1.9786027659733334e-06,1775,IL18R1,IL18R1,1,2
ADM,1.97789645892106e-06,1776,ADM,ADM,1,2
BDNF,1.9565500138483665e-06,1777,BDNF,BDNF,1,2
LMX1A,1.9549188432245658e-06,1778,LMX1A,LMX1A,1,2
KDR,1.946303964027834e-06,1779,KDR,KDR,1,2
ITGA5,1.945552109471655e-06,1780,ITGA5,ITGA5,2,1
P3H4,1.9449856905625756e-06,1781,P3H4,P3H4,1,2
AADAC,1.928962008091582e-06,1782,AADAC,AADAC,1,2
AMEX60DD043693,1.9281621834095796e-06,1783,AMEX60DD043693,,2,1
nan | AMEX60DD039206,1.926462163134127e-06,1784,AMEX60DD039206,,1,2
FBXO15,1.921845976688024e-06,1785,FBXO15,FBXO15,2,1
MUL1,1.9100589563222832e-06,1786,MUL1,MUL1,1,2
CEACAM1,1.907865000821857e-06,1787,CEACAM1,CEACAM1,1,2
NMUR1,1.8981556923140005e-06,1788,NMUR1,NMUR1,1,2
COL9A2,1.8966216529902465e-06,1789,COL9A2,COL9A2,2,1
C3AR1,1.8947523651439352e-06,1790,C3AR1,C3AR1,1,2
GUCY2C,1.8926616689366306e-06,1791,GUCY2C,GUCY2C,1,2
AMEX60DD025524,1.886801606351852e-06,1792,AMEX60DD025524,,1,2
FGF7,1.8789466583824334e-06,1793,FGF7,FGF7,2,1
CFB,1.864264311293136e-06,1794,CFB,CFB,1,2
AMEX60DD050257,1.8624908410308012e-06,1795,AMEX60DD050257,,1,2
AMEX60DD020362,1.8618639856916537e-06,1796,AMEX60DD020362,,2,1
AMEX60DD004679,1.8549011245339008e-06,1797,AMEX60DD004679,,1,2
FZD4,1.8518773212209685e-06,1798,FZD4,FZD4,1,2
ITGA1,1.848557872792842e-06,1799,ITGA1,ITGA1,1,2
COL11A1__2,1.8391445220673675e-06,1800,COL11A1__2,COL11A1__2,1,2
GMNC,1.8379227633867645e-06,1801,GMNC,GMNC,1,2
AMEX60DD013512,1.826604030510329e-06,1802,AMEX60DD013512,,1,2
MAN2B2,1.8093812418086662e-06,1803,MAN2B2,MAN2B2,2,1
FBLN7,1.7879832734133583e-06,1804,FBLN7,FBLN7,1,2
EYA4,1.7849028861976e-06,1805,EYA4,EYA4,1,2
MYL2,1.7822982945635048e-06,1806,MYL2,MYL2,2,1
ALS2CL,1.7762290863366133e-06,1807,ALS2CL,ALS2CL,1,2
ZNF595,1.765071943644223e-06,1808,ZNF595,ZNF595,1,2
AMEX60DD030346,1.7600799027239453e-06,1809,AMEX60DD030346,,1,2
CCL19,1.7557980648724687e-06,1810,CCL19,CCL19,2,1
SLC35F6,1.752242089636322e-06,1811,SLC35F6,SLC35F6,1,2
CETP,1.7407540806667282e-06,1812,CETP,CETP,1,2
C2ORF80,1.7218721157178885e-06,1813,C2ORF80,C2ORF80,1,2
AMEX60DD018157,1.7155135351955805e-06,1814,AMEX60DD018157,,1,2
ZNF536,1.7140790460200989e-06,1815,ZNF536,ZNF536,1,2
FAM47C[nr] | AMEX60DDU001008890,1.713010693654658e-06,1816,FAM47C,FAM47C,2,1
SOCS3,1.702651783257778e-06,1817,SOCS3,SOCS3,1,2
BHLHE40,1.6973073639755566e-06,1818,BHLHE40,BHLHE40,2,1
TLCD1,1.6880828842017672e-06,1819,TLCD1,TLCD1,1,2
FASLG,1.6789289384146996e-06,1820,FASLG,FASLG,1,2
AMEX60DD017947,1.6481791062610847e-06,1821,AMEX60DD017947,,1,2
AMEX60DD051981,1.634696321100222e-06,1822,AMEX60DD051981,,1,2
CIB1,1.6278454325433883e-06,1823,CIB1,CIB1,1,2
AMEX60DD016298,1.6044033333857866e-06,1824,AMEX60DD016298,,1,2
AMEX60DD031452,1.5910755496189118e-06,1825,AMEX60DD031452,,2,1
AMEX60DD054837,1.5847528694310767e-06,1826,AMEX60DD054837,,2,1
RXFP2,1.5826407369478386e-06,1827,RXFP2,RXFP2,2,1
PTGIS,1.5788954201359233e-06,1828,PTGIS,PTGIS,1,2
CST7,1.5698772403727866e-06,1829,CST7,CST7,1,2
EFCAB6,1.5601886252399405e-06,1830,EFCAB6,EFCAB6,1,2
SLC22A3,1.556468269320514e-06,1831,SLC22A3,SLC22A3,1,2
ITGA9,1.5483194729290247e-06,1832,ITGA9,ITGA9,1,2
SNCG,1.5428029793517653e-06,1833,SNCG,SNCG,1,2
EPHB3,1.5338582775155796e-06,1834,EPHB3,EPHB3,2,1
LPXN,1.5183597780473847e-06,1835,LPXN,LPXN,1,2
ALOX5,1.5165086154774691e-06,1836,ALOX5,ALOX5,1,2
C1QTNF1,1.516471261026665e-06,1837,C1QTNF1,C1QTNF1,1,2
INMT,1.5100386641669688e-06,1838,INMT,INMT,2,1
PTAFR,1.5098434818741905e-06,1839,PTAFR,PTAFR,1,2
AMEX60DD051346,1.4924333223946386e-06,1840,AMEX60DD051346,,1,2
SHROOM4,1.4912707784424448e-06,1841,SHROOM4,SHROOM4,1,2
LOC115082035[nr] | AMEX60DD045391,1.476587054025487e-06,1842,LOC115082035,LOC115082035,1,2
ST3GAL6,1.4615926587118778e-06,1843,ST3GAL6,ST3GAL6,1,2
AMEX60DDU001007986,1.4572932218347915e-06,1844,AMEX60DDU001007986,,1,2
ADRA1D,1.450950976446507e-06,1845,ADRA1D,ADRA1D,2,1
EBF2,1.4486070474176491e-06,1846,EBF2,EBF2,2,1
TMEM131,1.4348497534801817e-06,1847,TMEM131,TMEM131,2,1
ZNF783,1.4265340877962892e-06,1848,ZNF783,ZNF783,2,1
PTHLH,1.3949654975896587e-06,1849,PTHLH,PTHLH,1,2
ADRB3[nr] | AMEX60DD002540,1.3846937072154824e-06,1850,ADRB3,ADRB3,2,1
AMEX60DD022128,1.3815145536198735e-06,1851,AMEX60DD022128,,1,2
FGL1,1.38119135591108e-06,1852,FGL1,FGL1,1,2
ACKR4,1.3772018669954417e-06,1853,ACKR4,ACKR4,1,2
ACVR1C,1.3704899796155048e-06,1854,ACVR1C,ACVR1C,2,1
CORO2A,1.358089977833059e-06,1855,CORO2A,CORO2A,2,1
TMEM40,1.3575774167864171e-06,1856,TMEM40,TMEM40,1,2
HDAC7,1.3562890162490614e-06,1857,HDAC7,HDAC7,1,2
MMRN2,1.349299484799311e-06,1858,MMRN2,MMRN2,1,2
TNFRSF8,1.3383311534711189e-06,1859,TNFRSF8,TNFRSF8,1,2
PCK2,1.3279457419469443e-06,1860,PCK2,PCK2,1,2
AMEX60DD012613,1.324850444238891e-06,1861,AMEX60DD012613,,1,2
FST,1.3195193326541854e-06,1862,FST,FST,2,1
AMEX60DD008729,1.2892948583094697e-06,1863,AMEX60DD008729,,1,2
GNRHR,1.2881443714817594e-06,1864,GNRHR,GNRHR,1,2
AMEX60DD037259,1.2798680941286915e-06,1865,AMEX60DD037259,,1,2
KCNK3,1.276655025598765e-06,1866,KCNK3,KCNK3,2,1
HEG1__2,1.2683051745700988e-06,1867,HEG1__2,HEG1__2,1,2
LOC107716806[nr] | AMEX60DD043485,1.264299885983282e-06,1868,LOC107716806,LOC107716806,1,2
KCP,1.2614414241355065e-06,1869,KCP,KCP,1,2
OGN,1.2299154099507656e-06,1870,OGN,OGN,1,2
AMEX60DD020568,1.2282611753453822e-06,1871,AMEX60DD020568,,2,1
EPHA2,1.206957861201556e-06,1872,EPHA2,EPHA2,1,2
CALCB,1.2044299504271268e-06,1873,CALCB,CALCB,1,2
AMEX60DD029761,1.1913192145546644e-06,1874,AMEX60DD029761,,1,2
KCNQ1,1.1816628507462229e-06,1875,KCNQ1,KCNQ1,1,2
IG100492381[nr] | AMEX60DD046415,1.164032927701195e-06,1876,IG100492381,IG100492381,1,2
AMEX60DD014758,1.1587495564915925e-06,1877,AMEX60DD014758,,1,2
SVEP1,1.1496990314781736e-06,1878,SVEP1,SVEP1,1,2
HEG1,1.145891295186373e-06,1879,HEG1,HEG1,1,2
AMEX60DD014507,1.1377377668257783e-06,1880,AMEX60DD014507,,2,1
MUSTN1,1.1359802648864447e-06,1881,MUSTN1,MUSTN1,1,2
WNT4,1.114652224349802e-06,1882,WNT4,WNT4,2,1
ADAMTS12,1.114583871959423e-06,1883,ADAMTS12,ADAMTS12,2,1
AMEX60DDU001038374,1.1131581328461012e-06,1884,AMEX60DDU001038374,,1,2
PPP1R3C,1.111174136470469e-06,1885,PPP1R3C,PPP1R3C,1,2
ALK,1.1091457248119492e-06,1886,ALK,ALK,2,1
MAP3K2,1.095797030983802e-06,1887,MAP3K2,MAP3K2,1,2
TIE1,1.0945710546813579e-06,1888,TIE1,TIE1,2,1
KLRD1,1.0916199594098004e-06,1889,KLRD1,KLRD1,1,2
CYSLTR1,1.0899521838633206e-06,1890,CYSLTR1,CYSLTR1,1,2
IL17RA,1.0875204525497894e-06,1891,IL17RA,IL17RA,1,2
TRIM39__3,1.0853083538520223e-06,1892,TRIM39__3,TRIM39__3,1,2
PHYH,1.085148054105105e-06,1893,PHYH,PHYH,2,1
NSUN5,1.073071611012246e-06,1894,NSUN5,NSUN5,1,2
ITPRID2,1.0651095196845624e-06,1895,ITPRID2,ITPRID2,1,2
AMEX60DD014023,1.063245119837169e-06,1896,AMEX60DD014023,,1,2
SYNE3,1.051613360481729e-06,1897,SYNE3,SYNE3,2,1
ANGPTL1,1.0434297350433304e-06,1898,ANGPTL1,ANGPTL1,2,1
ENPP3,1.0419628331092043e-06,1899,ENPP3,ENPP3,1,2
CD86,1.0371511379381738e-06,1900,CD86,CD86,1,2
TBC1D8,1.0269345233093267e-06,1901,TBC1D8,TBC1D8,1,2
SLC50A1,1.0269146437833557e-06,1902,SLC50A1,SLC50A1,1,2
LKAAEAR1,1.0205774010664706e-06,1903,LKAAEAR1,LKAAEAR1,1,2
TEAD4,1.0197205451498143e-06,1904,TEAD4,TEAD4,2,1
FES,1.019139539772531e-06,1905,FES,FES,1,2
AMEX60DD022358,1.0106089043544666e-06,1906,AMEX60DD022358,,1,2
SLC16A12,1.0105485999471329e-06,1907,SLC16A12,SLC16A12,1,2
AMEX60DD044440,1.0104513861896294e-06,1908,AMEX60DD044440,,1,2
AMEX60DD005752,9.910378382261423e-07,1909,AMEX60DD005752,,2,1
DYNLT3,9.89095881954025e-07,1910,DYNLT3,DYNLT3,1,2
ENV,9.878734135186625e-07,1911,ENV,ENV,1,2
GLDN,9.872762056847017e-07,1912,GLDN,GLDN,1,2
ZFP1,9.802335039299994e-07,1913,ZFP1,ZFP1,2,1
PIEZO2,9.658215942617365e-07,1914,PIEZO2,PIEZO2,1,2
NEXN,9.572404830462267e-07,1915,NEXN,NEXN,1,2
TBXA2R,9.568717377817049e-07,1916,TBXA2R,TBXA2R,1,2
TGFA,9.503881481925644e-07,1917,TGFA,TGFA,1,2
TBX18,9.479280557113322e-07,1918,TBX18,TBX18,1,2
ZNF774,9.434835305175956e-07,1919,ZNF774,ZNF774,1,2
PRRX2,9.4001854692391e-07,1920,PRRX2,PRRX2,1,2
AMEX60DD008511,9.332573990773737e-07,1921,AMEX60DD008511,,1,2
ZNF875,9.172708112050234e-07,1922,ZNF875,ZNF875,1,2
SOX7,9.165207317973119e-07,1923,SOX7,SOX7,2,1
FZD6,9.103402169671357e-07,1924,FZD6,FZD6,2,1
BEND3,9.10109506640395e-07,1925,BEND3,BEND3,1,2
NEMF,9.022593612363818e-07,1926,NEMF,NEMF,2,1
FGF11,9.015346172373277e-07,1927,FGF11,FGF11,1,2
AMEX60DD048311,9.011060637883735e-07,1928,AMEX60DD048311,,2,1
NTRK1,8.961638964469699e-07,1929,NTRK1,NTRK1,1,2
SLC16A6,8.922553247749044e-07,1930,SLC16A6,SLC16A6,1,2
ARHGEF28,8.790519536415801e-07,1931,ARHGEF28,ARHGEF28,1,2
ZNF135__2,8.78123221317569e-07,1932,ZNF135__2,ZNF135__2,1,2
OMG,8.737764267465757e-07,1933,OMG,OMG,1,2
ARMC3,8.661778114173689e-07,1934,ARMC3,ARMC3,1,2
