time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
2.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,5.742176479568198,1.3586658276362236,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,4.317242476221531,0.9003932428876562,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,1875.4477979453095,367.6247879661364,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,1019.6730215204857,219.70884593545898,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,493.10316781526046,86.14204837473042,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,337.359688296559,41.73093561654999,206,24,24,0,576,Cavity,Cavity
2.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,247.4316979401999,36.2516629713598,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,174.80002654359788,33.456009345927654,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,138.753350273375,23.276112133030846,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,61.84002860670831,9.911757010666863,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,43.75652104691687,8.321570934078611,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,26.808771286318464,4.036047333023573,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,21.402940318452394,2.571603732606936,206,24,24,0,576,Cavity,Cavity
2.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,17.195311765299987,2.193561714702093,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,13.1221771801244,2.1186300221759606,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,11.185088328116557,1.7695284740377104,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,213.12691176939438,32.24696724866575,193,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,145.13614844818096,26.447452255550512,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,84.30724109208123,12.85921682488648,205,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,65.70281719768798,6.71544918905386,206,24,24,0,576,Cavity,Cavity
2.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,52.16167962339491,7.145304547870852,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,38.98879849219324,6.805645422968109,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,31.967849283067835,4.737916132731001,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,26.092212869157805,9.588039104024269,193,23,23,0,529,Liver,Liver
0.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,17.187291348517228,7.932631887138706,229,25,25,0,625,Liver,Liver
1.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,11.9470200912923,6.913642847111008,205,23,23,0,529,Liver,Liver
1.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,10.62113707157611,6.769529693513413,206,24,24,0,576,Liver,Liver
2.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,8.43204685660119,5.163921391333935,218,27,27,0,729,Liver,Liver
2.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.177865073606615,4.372733215314274,235,26,26,0,676,Liver,Liver
3.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.630803849582035,4.924318494629312,254,27,27,0,729,Liver,Liver
0.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,50261.839622851665,10229.99040039422,193,23,23,0,529,Jaw and tooth,Jaw and tooth
0.5,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,22792.312028617544,4862.343273786821,229,25,25,0,625,Jaw and tooth,Jaw and tooth
1.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,10465.969576651887,2501.234400555905,205,23,23,0,529,Jaw and tooth,Jaw and tooth
