time,cell_index,celltype,current_x,current_y,paper_x,paper_y,direct_spatial_vx,direct_spatial_vy,direct_embedded_vx,direct_embedded_vy,display_direct_embedded_vx_paper_basis,display_direct_embedded_vy_paper_basis,full_embedded_vx,full_embedded_vy,interaction_embedded_vx,interaction_embedded_vy,cosine_full_vs_interaction,in_roi,in_nested_red_display_annotation,low_quintile_threshold,high_quintile_threshold,is_low_extreme,is_high_extreme,hotspot,alignment_class,full_embedded_norm,interaction_embedded_norm,interaction_to_full_norm_ratio,two_niche_region
1.0,4427,scgnIN,0.68026555,-0.07956942,0.6797102093696594,-0.2461813390254974,0.00958485,0.04043264,-0.002913612,0.002257684,-0.0026881587103579,0.0025296529367994,-0.004094709,-0.00083353877,-0.004095727,0.0023111776,0.75537574,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0041786875,0.0047028204,1.1254301,
1.0,4444,tlNBL,0.57865226,-0.08073366,0.5717358589172363,-0.2458066940307617,0.0067446157,0.01418969,-0.002902176,0.0038159208,-0.0025274970550868,0.004081878196376,0.00020944818,0.00020815099,0.0017600332,0.0021038856,0.99578357,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.00029528863,0.0027430004,9.289218,N1_sfrpEGC_VLMC
1.0,4494,scgnIN,0.6237651,-0.089022,0.6237607002258301,-0.2507924437522888,5.6109042e-05,0.023734197,-0.0035468664,0.0028798715,-0.0032598166112154,0.0032105362512446,-0.0018690383,9.258462e-05,0.0038873053,0.0054891044,-0.53685343,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0018713301,0.0067261737,3.5943277,
1.0,4535,scgnIN,0.64966786,-0.07003069,0.6344515085220337,-0.2437046766281128,0.01437276,0.013088256,0.0027723466,-0.0030077056,0.0024754953110128,-0.0032637765852738,-0.0024526934,-0.00086119975,0.00012170117,-0.0006748377,0.15857999,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0025994943,0.00068572373,0.2637912,
1.0,4550,VLMC,0.7290776,-0.08899342,0.7016302347183228,-0.2466371208429336,0.020529263,-0.0019954985,0.0030227795,-0.0038554282,0.0026439356718546,-0.0041328134315787,-0.005368703,0.00085728755,0.00023080698,5.044861e-05,-0.93104273,True,False,-0.913782716,0.7811685080000003,True,False,,low_dispersed,0.0054367194,0.00023625605,0.043455627,
1.0,4575,MSN,0.57389057,-0.09024957,0.5561666488647461,-0.2458681762218475,0.009836636,0.035806514,-0.0026677507,0.0040206863,-0.0022741970829807,0.0042635423099841,-0.0029606044,0.0010021394,-0.0010602085,-6.17722e-05,0.92695457,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0031256138,0.0010620066,0.33977535,N1_sfrpEGC_VLMC
1.0,4590,scgnIN,0.6819331,-0.079819754,0.6612021923065186,-0.2399055659770965,0.026344478,0.003219816,0.0028987578,-0.0019893032,0.0026990593520913,-0.0022606959347588,-0.004846621,-0.00047284685,-0.0032712459,0.0037117463,0.5852151,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0048696324,0.0049475357,1.0159978,
1.0,4604,scgnIN,0.62813413,-0.09797912,0.5932257175445557,-0.2424858808517456,0.025985854,0.019120837,0.0029791906,-0.0029276924,0.0026893510637555,-0.0032038291919593,-0.004969608,0.00015431888,0.0035116363,0.007160764,-0.41222543,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0049720034,0.00797547,1.6040758,
1.0,4627,VLMC,0.6924547,-0.09447824,0.7008453607559204,-0.2410838752985,0.0204167,0.024229357,-0.0023331838,0.0036755528,-0.0019737456408604,0.0038874498951485,-0.0045986306,0.00064539653,-0.005151394,0.00094077346,0.9991515,True,False,-0.913782716,0.7811685080000003,False,True,,high_dispersed,0.0046436987,0.0052365935,1.1276773,
1.0,4628,scgnIN,0.6340742,-0.06676218,0.6488080620765686,-0.2404235303401947,0.013757652,0.016117454,-0.0032136412,0.003640308,-0.0028548014010272,0.0039366544045611,-0.0036145796,-0.0013989375,0.002074313,0.0022552335,-0.89698774,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0038758498,0.0030641234,0.7905682,
1.0,4638,scgnIN,0.6537935,-0.12727076,0.6275519132614136,-0.2654695212841034,0.022597188,0.026594672,-0.002799671,0.004011443,-0.0024065865136328,0.0042669645878595,-0.0043066232,0.0017394986,0.00071950746,0.0045301844,0.22443677,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.004644659,0.0045869667,0.9875788,
1.0,4641,scgnIN,0.58462495,-0.07391463,0.5917870402336121,-0.2417218089103698,0.019408595,0.019671854,-0.0027518899,0.0041386024,-0.0023467757476233,0.0043891460436158,-0.0025091812,5.280282e-05,0.0041130027,0.002846845,-0.8100942,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0025097367,0.005002131,1.99309,
1.0,4644,scgnIN,0.59423566,-0.11133979,0.5827994346618652,-0.253664880990982,0.028085327,-0.0007327207,0.0034164041,-0.003003628,0.0031179114824425,-0.0033214054502605,-0.0041295425,-0.0009888543,-0.00083690404,-5.2170828e-05,0.9851114,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.004246287,0.00083852856,0.19747336,N1_sfrpEGC_VLMC
1.0,4646,obNBL,0.7111001,-0.11576774,0.7059207558631897,-0.2479445338249206,0.028303443,0.018418465,0.003184839,-0.003276656,0.00286092379323,-0.0035713906199318,-0.002754125,0.0022282405,0.002662182,-0.0015946266,-0.9901377,True,False,-0.913782716,0.7811685080000003,True,False,,low_dispersed,0.0035426347,0.0031032318,0.8759672,
1.0,4667,tlNBL,0.6161661,-0.116852,0.5909205079078674,-0.2529252469539642,0.038664527,0.03469242,0.0030430357,-0.00337055,0.0027105739820378,-0.0036514053021752,-0.0033208604,0.0005209582,-0.0015307276,0.0015033924,0.8134233,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0033614747,0.002145534,0.63827163,N1_sfrpEGC_VLMC
1.0,4675,MSN,0.61325216,-0.09777068,0.6230982542037964,-0.2595491409301758,0.007631982,0.032355703,-0.0040326314,0.002423334,-0.0037877803546989,0.0028019698973992,-0.0033495529,0.00078223256,0.002460293,0.0048275464,-0.2395528,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0034396793,0.0054183253,1.5752414,
1.0,4678,tlNBL,0.5820055,-0.11983945,0.5712662935256958,-0.2508412003517151,0.02326695,0.020476263,0.0036182113,-0.0033156974,0.0032891891371096,-0.0036518212163524,-0.005259091,0.0009017125,-0.0028375883,-0.0016774356,0.76245844,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.005335834,0.0032963157,0.61776954,N1_sfrpEGC_VLMC
1.0,4686,MSN,0.6550023,-0.11668795,0.6314377188682556,-0.2514683902263641,-0.003421947,0.012945497,-0.0023483785,0.004289188,-0.0019301130233716,0.0045006045998329,-0.0029942729,0.0015699023,0.00014873964,0.0014211029,0.36963317,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0033808672,0.0014288656,0.42263287,
1.0,4694,tlNBL,0.61379564,-0.11561578,0.6031129360198975,-0.2513720393180847,0.029875187,0.026362099,0.0028823104,-0.0033796951,0.002549479731587,-0.0036451258699797,-0.007087861,0.0008888791,0.0012544222,0.0031432505,-0.2522062,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0071433806,0.0033843166,0.4737696,
1.0,4699,scgnIN,0.57205594,-0.08339338,0.6181288361549377,-0.2431625425815582,0.015900185,0.016660048,-0.0028577538,0.0038332746,-0.002481552677224,0.004094922089934,-0.003233046,0.0001821693,0.0007858874,0.001738728,-0.35995618,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0032381744,0.0019080865,0.5892476,
1.0,4715,cckIN,0.67342186,-0.08253444,0.6650200486183167,-0.2721671462059021,0.008128453,0.02783546,-0.0028643985,0.0022895548,-0.0026360476926241,0.0025567090785922,-0.005674476,-0.0031332185,-0.0045134495,0.0040380294,0.33012503,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0064820317,0.006056146,0.93429756,
1.0,4716,scgnIN,0.62248266,-0.10353635,0.6276218891143799,-0.2592337131500244,0.015826777,0.010197361,0.0029572062,-0.0030898044,0.0026519075506014,-0.0033633239501519,-0.0036307375,0.00051444035,0.0033181251,0.0046060076,-0.46490473,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.003667002,0.0056767296,1.5480573,
1.0,4720,tlNBL,0.5680859,-0.10300648,0.5519464612007141,-0.2632089257240295,0.018884249,0.028980538,-0.0024123066,0.004100115,-0.0020119505011013,0.0043182517882832,-0.0051966063,0.0005368101,-0.0016234285,0.00019343682,0.99987745,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.005224259,0.0016349122,0.31294623,N1_sfrpEGC_VLMC
1.0,4736,tlNBL,0.5695999,-0.10073821,0.5599266290664673,-0.2628596127033233,0.017204877,0.014508458,0.0025129423,-0.003955539,0.0021261174906262,-0.0041837715059995,-0.006939566,0.0003457029,-0.0025099872,-0.0020948965,0.73490155,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0069481716,0.0032693467,0.47053337,N1_sfrpEGC_VLMC
1.0,4737,sfrpEGC,0.5353801,-0.1388256,0.5516754388809204,-0.2428106516599655,-0.0074718846,0.009655347,-0.0029684121,0.003251334,-0.0026476053677119,0.003525417260726,-0.0072494424,-0.0019088943,-0.013033936,-0.00400738,0.9991672,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.007496552,0.013636077,1.8189799,N1_sfrpEGC_VLMC
1.0,4751,scgnIN,0.6318548,-0.09689185,0.62540203332901,-0.2540828585624695,0.009297488,0.0046822154,0.0029890833,-0.0029022796,0.0027016468553673,-0.0031794442152727,-0.004297246,0.0019722392,0.004115675,0.007475312,-0.07293986,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.004728219,0.008533409,1.8047829,
1.0,4758,scgnIN,0.5728111,-0.1145715,0.5821651816368103,-0.2567202746868133,0.032730673,0.009239061,0.0035559665,-0.0027335954,0.0032828997124558,-0.0030655933498205,-0.005881834,-0.00059396296,-0.0029926503,-0.002567212,0.8205716,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.005911748,0.003942909,0.66696167,N1_sfrpEGC_VLMC
1.0,4763,scgnIN,0.6766945,-0.1103694,0.6691216230392456,-0.2456859201192855,0.00031299522,0.027933845,-0.0025745197,0.0037705638,-0.0022052192006512,0.0040052784185977,-0.0029621278,0.0027468125,0.00094913447,0.0015105599,0.18562528,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0040397006,0.0017839976,0.4416163,
1.0,4764,scgnIN,0.63936627,-0.10136721,0.6275399923324585,-0.2640960812568664,0.028492032,0.041810483,-0.002852678,0.0033375795,-0.0025239750670502,0.0036003047185521,-0.0021859547,0.0016665471,0.0014168336,0.0059540533,0.40572008,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0027487774,0.006120308,2.2265563,
1.0,4767,scgnIN,0.618434,-0.128185,0.6056673526763916,-0.2744912505149841,0.03212345,0.040113978,-0.0028702635,0.0039769746,-0.0024802580980029,0.0042393670730325,-0.0049606613,-0.00023227112,0.0014161164,0.0032661392,-0.44027036,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.004966096,0.0035599228,0.71684533,
1.0,4771,obNBL,0.713488,-0.13847947,0.6836004853248596,-0.28145831823349,0.023022654,-0.0021799132,0.003965431,-0.002615129,0.0037024200045727,-0.0029867229134581,-0.0050347447,-0.0010419288,0.0026220095,-0.0008589482,-0.86750036,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.005141427,0.002759117,0.5366442,
1.0,4777,MSN,0.6488999,-0.11120342,0.6494075059890747,-0.2710679471492767,0.020795962,0.014937571,0.0023433876,-0.004173343,0.0019362344663069,-0.004384647113798,-0.0019983079,0.002011189,-0.000524178,0.006206742,0.76617247,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.002835157,0.0062288367,2.1969988,
1.0,4781,tlNBL,0.5576392,-0.11408971,0.5638468861579895,-0.2427372336387634,0.03488423,0.008185285,0.0026692068,-0.0033131994,0.0023434180038721,-0.0035584269637911,-0.007162866,0.0013114283,-0.00018632464,-0.001857476,-0.0810164,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0072819293,0.0018667978,0.25636032,
1.0,4786,MSN,0.59532255,-0.13260701,0.6097200512886047,-0.2596796452999115,0.0053131725,0.0053345794,-0.0030828286,0.0033124099,-0.0027558104722716,0.0035972603021903,-0.0050719613,0.0010810286,0.00057442544,-0.00013389013,-0.99981946,True,False,-0.913782716,0.7811685080000003,True,False,,low_dispersed,0.0051858863,0.000589823,0.1137362,
1.0,4791,sfrpEGC,0.5258529,-0.15276736,0.5250232815742493,-0.2455098032951355,0.029186174,0.026067026,0.0034233395,-0.0039370176,0.0030354165582395,-0.0042525146712957,-0.0026276628,-0.00077005837,-0.0086962385,0.0008479376,0.9278185,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0027381747,0.00873748,3.190987,N1_sfrpEGC_VLMC
1.0,4794,MSN,0.64668393,-0.10113694,0.6559514999389648,-0.2687509059906006,0.021435222,0.027496066,-0.0031325684,0.0033212379,-0.0028045477661785,0.0036108249824203,-0.0024895982,0.0025638586,-0.00027893635,0.006178289,0.74810994,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0035737194,0.0061845826,1.730573,
1.0,4795,scgnIN,0.62757707,-0.10253967,0.6404865980148315,-0.2709448337554931,0.0088698445,0.020041348,-0.0032400857,0.0026490109,-0.0029761176805772,0.0029510177449377,-0.0047885953,0.0028922318,0.0003156219,0.00016964161,-0.50921303,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.005594251,0.00035832313,0.06405203,
1.0,4806,sfrpEGC,0.53736454,-0.13803859,0.5443189144134521,-0.2517483830451965,0.032140784,0.008770556,0.0029385616,-0.0033645893,0.002607000419582,-0.0036354559473192,-0.0040411935,-0.001695854,0.00064316794,-0.0035213302,0.21497454,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.004382598,0.0035795853,0.8167724,
1.0,4822,MSN,0.589146,-0.1302892,0.5876402854919434,-0.2611352801322937,-0.0053027477,0.027128326,-0.0032228508,0.0034528913,-0.0028819344108253,0.0037507110711213,-0.0072361515,0.000619338,-0.0038228638,-0.0031435695,0.7154159,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0072626076,0.004949375,0.6814873,N1_sfrpEGC_VLMC
1.0,4830,tlNBL,0.56418467,-0.12583733,0.5707721710205078,-0.2752214968204498,0.02122843,0.019442229,0.0034063037,-0.002923933,0.0031154768094287,-0.0032409944684715,-0.007331369,0.0006081091,-0.0015929638,-0.0033258975,0.35593617,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.007356546,0.0036876996,0.5012814,
1.0,4837,VLMC,0.700235,-0.1279422,0.6840907335281372,-0.2823061645030975,0.008062112,-0.0023428665,0.003292088,-0.00308224,0.0029864573328252,-0.0033878613322653,-0.00295643,-0.00030165297,0.00095324434,0.0004596466,-0.9401866,True,False,-0.913782716,0.7811685080000003,True,False,,low_dispersed,0.0029717793,0.0010582767,0.35610878,
1.0,4838,tlNBL,0.57302296,-0.1376377,0.56890469789505,-0.2664913833141327,0.019309714,0.014315395,0.0028451225,-0.0032336144,0.0025264020264459,-0.0034959438080712,-0.0058375755,-0.0007366037,-0.00040152395,-0.0020493483,0.31361383,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0058838655,0.0020883128,0.3549219,
1.0,4847,tlNBL,0.5443398,-0.17348802,0.5480775833129883,-0.2805588841438293,0.01807722,-0.0024933126,0.0033511068,-0.0036914584,0.0029869336171331,-0.0040008110349649,-0.009039097,-0.00025601801,-0.011732902,0.0011155366,0.9924317,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.009042722,0.011785815,1.3033481,N1_sfrpEGC_VLMC
1.0,4851,scgnIN,0.6011603,-0.12406631,0.6171269416809082,-0.27005136013031,0.028917521,0.015768848,0.0035838995,-0.002872665,0.0032974231961239,-0.0032068997742551,-0.006155164,0.0011740025,0.0005471791,0.0013400979,-0.19786672,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.006266125,0.0014475038,0.23100461,
1.0,4864,scgnIN,0.63253665,-0.12858954,0.6315068602561951,-0.2533604800701141,-0.002685322,0.0058720866,-0.0025939227,0.0044164783,-0.0021626894787746,0.0046510137896199,-0.0024061904,0.00065097795,0.0008694945,0.0042772666,0.063624814,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0024926942,0.0043647485,1.7510164,
1.0,4869,VLMC,0.7384096,-0.20100565,0.6776292324066162,-0.317351222038269,0.052598033,0.015376258,0.0031908469,-0.0035627089,0.002839512103765,-0.0038571165823291,-0.0028314015,-0.00137815,0.0002663777,0.0027889798,-0.5211549,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.003148989,0.0028016719,0.8897052,
1.0,4872,scgnIN,0.66431546,-0.15746321,0.6439092755317688,-0.2610462307929992,0.00324216,0.02362374,-0.0038115531,0.002850366,-0.0035264946119582,0.0032064779296394,-0.0030448788,-0.001307462,0.00024668474,-0.00029840626,-0.28135538,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0033137207,0.00038716875,0.116838075,
1.0,4876,scgnIN,0.71550906,-0.17245658,0.6598489880561829,-0.2902356088161468,0.033408366,0.013080034,0.0034464705,-0.002756369,0.0031715676397337,-0.0030778066246404,-0.0033767323,-0.0034417736,0.0030347633,-0.0018287214,-0.23141994,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.004821631,0.0035431639,0.73484755,
1.0,4877,VLMC,0.7357749,-0.14586341,0.7070624828338623,-0.3180840611457824,0.028506024,0.030676356,-0.0031190997,0.0031067675,-0.0028116653482678,0.0033957411369778,-0.0045862743,-0.0019451318,0.004527925,-0.003061039,-0.54401124,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0049817115,0.0054655345,1.0971198,
1.0,4878,scgnIN,0.60509616,-0.12300402,0.5979496240615845,-0.2689303755760193,0.017287867,0.024141723,-0.0034841513,0.0029358813,-0.0031919343300149,0.0032603618818609,-0.006010424,0.002049986,-0.00020358556,0.002235787,0.4073095,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0063504046,0.002245037,0.3535266,
1.0,4882,sfrpEGC,0.5418463,-0.17105223,0.5315206050872803,-0.2674502432346344,0.008911282,-0.04054787,0.0031857616,-0.0040543904,0.0027873452607229,-0.004346759773961,-0.006226108,0.000117585514,-0.009474148,0.00070510124,0.9984656,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0062272185,0.00950035,1.5256169,N1_sfrpEGC_VLMC
1.0,4893,scgnIN,0.63771474,-0.13559532,0.6368191838264465,-0.2713914811611175,0.03260002,0.020171335,0.0024693457,-0.0044351146,0.0020367203954186,-0.0046576581335011,-0.0042268042,0.00019455895,-0.0003061731,0.004507677,0.113570176,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0042312797,0.0045180633,1.067777,
1.0,4898,scgnIN,0.7582749,-0.1485053,0.6840597987174988,-0.2918077111244201,0.02906576,0.023515774,0.0031028523,-0.0029720855,0.0028083702650251,-0.0032599276759797,-0.005813609,-0.0029071143,0.0030279574,-0.003961467,-0.18781137,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.006499951,0.0049861553,0.76710665,
1.0,4900,scgnIN,0.6563302,-0.13092312,0.6510233879089355,-0.2901996374130249,0.018342145,0.03877207,-0.0026728124,0.004184698,-0.0022635323262376,0.0044275216859292,-0.0036456822,0.0015625695,0.0008229514,0.0034515355,0.1700323,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.003966437,0.0035482878,0.8945781,
1.0,4901,scgnIN,0.63763773,-0.14550582,0.6049156188964844,-0.2820049524307251,0.018877931,0.03179523,-0.0027505325,0.004404624,-0.0023199407117666,0.004654198331141,-0.003946665,0.00039949027,-0.0028721187,0.0016057224,0.91755736,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0039668325,0.003290503,0.8295039,N1_sfrpEGC_VLMC
1.0,4904,VLMC,0.5130478,-0.11650056,0.506916880607605,-0.2430367171764373,0.017157946,-0.060898785,0.0038614348,-0.0028241815,0.0035787270715579,-0.003185154046902,0.0032312202,0.0030803953,-8.54388e-05,0.0046119075,0.67648757,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0044642603,0.0046126987,1.0332503,
1.0,4915,VLMC,0.5041331,-0.13298781,0.50447678565979,-0.2605595588684082,-0.0011517893,-0.028369986,0.004415528,-0.0028687166,0.0041268061496896,-0.0032826246659953,0.0035905603,0.0014123484,-0.0009552436,-0.002715758,-0.65409523,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0038583484,0.0028788596,0.7461378,
1.0,4917,scgnIN,0.6864308,-0.1375481,0.66989666223526,-0.2829218506813049,0.022924222,0.025691496,-0.0036912465,0.0027627281,-0.0034149622872112,0.0031075924594048,-0.0020741716,0.001373438,0.0015343577,4.815863e-05,-0.8160492,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0024876737,0.0015351132,0.61708784,
1.0,4920,scgnIN,0.6212045,-0.13878271,0.602769136428833,-0.2880327105522156,0.041627392,0.026421126,0.003223383,-0.0038554247,0.0028439067448913,-0.0041520255511489,-0.005327449,0.00039562065,-0.001937699,0.0021998642,0.7147351,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0053421184,0.0029315662,0.5487647,N1_sfrpEGC_VLMC
1.0,4924,tlNBL,0.5879706,-0.13405657,0.5981112718582153,-0.2625161111354828,0.028575286,0.020776706,0.003600191,-0.0028743024,0.0033135065693359,-0.003210092662995,-0.005900375,0.0019121248,-0.0038299307,-0.004789253,0.35336384,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.006202471,0.0061323172,0.98868936,
1.0,4929,scgnIN,0.6284667,-0.1582286,0.6208164691925049,-0.2973833084106445,0.031465184,0.044675052,-0.0029089951,0.004145228,-0.0025027507243613,0.0044107995114117,-0.006060695,-0.0003735987,-0.0028630309,0.00015903369,0.99315685,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0060721985,0.0028674444,0.47222507,N1_sfrpEGC_VLMC
1.0,4930,tlNBL,0.5625842,-0.15676494,0.5611004829406738,-0.277269959449768,0.018646477,0.0072321156,0.003270578,-0.003038329,0.0029692215476372,-0.0033420285361409,-0.007661916,-0.0007418805,0.0007978897,-0.0017059303,-0.33439365,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.007697749,0.001883302,0.2446562,
1.0,4946,scgnIN,0.66095626,-0.14081296,0.6740325689315796,-0.2832996547222137,0.027053347,0.01693452,0.0027419392,-0.0038063636,0.0023686812202279,-0.0040570022048009,-0.003192557,0.00049069134,0.0012615508,0.0032720023,-0.2138268,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0032300462,0.0035067806,1.085675,
1.0,4947,tlNBL,0.5843365,-0.11961658,0.5939188003540039,-0.2769433557987213,0.016782852,0.019703439,-0.0038107845,0.0028801037,-0.0035228799311252,0.0032360480851009,-0.008384138,0.00048139566,-0.0012744417,-0.00043075267,0.9274382,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.008397947,0.0013452693,0.16019025,N1_sfrpEGC_VLMC
1.0,4953,scgnIN,0.60936975,-0.13819318,0.6167795658111572,-0.2870466411113739,0.033166386,0.02730677,0.0029451207,-0.0041585607,0.0025374851532721,-0.0044275506872562,-0.0074157603,-0.0009976903,-0.002778788,0.00041607497,0.9604001,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.007482572,0.0028097655,0.37550798,N1_sfrpEGC_VLMC
1.0,4958,scgnIN,0.6445237,-0.15340231,0.6294516324996948,-0.3000792264938354,0.037978634,0.027803607,0.002919802,-0.003972655,0.0025300540115591,-0.0042398064597266,-0.0032308907,-0.0007563231,-0.0014436798,-0.0034154395,0.58903563,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0033182343,0.0037080236,1.1174688,
1.0,4963,VLMC,0.5168375,-0.14816225,0.4960509836673736,-0.2829918265342712,-0.011624301,-0.011621083,-0.003428851,0.0039463714,-0.0030400147524612,0.0042623668464187,0.0016643063,0.0027788077,0.0005176106,-0.0037926259,-0.7805375,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0032390873,0.0038277842,1.1817478,
1.0,4965,wntEGC,0.45392317,-0.14818323,0.4624592065811157,-0.2421111315488815,-0.01587859,-0.030453114,0.0033661767,-0.0027725135,0.0030899807538259,-0.0030862089176886,0.0056624487,-0.00036391203,-0.000529997,-0.002397056,-0.1528219,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0056741307,0.0024549488,0.43265638,
1.0,4968,sfrpEGC,0.5202973,-0.19276732,0.5352005958557129,-0.274907648563385,0.050066445,0.059674002,-0.0026358988,0.004467302,-0.0021996648101732,0.0047056979609826,-0.0030723307,-0.0012301789,-0.0037508996,0.0007274515,0.8405934,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.0033094645,0.0038207895,1.1545038,N1_sfrpEGC_VLMC
1.0,4972,sfrpEGC,0.52984077,-0.16505347,0.5364891886711121,-0.2715402543544769,0.017438563,0.051309317,-0.0031970686,0.0041613644,-0.0027883696170714,0.0044544794015254,-0.0035654572,-0.002092317,0.004405742,-0.0017143552,-0.62022257,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0041340385,0.004727534,1.1435632,
1.0,4977,scgnIN,0.6471595,-0.15110557,0.6451220512390137,-0.2845543622970581,0.0009533601,0.025633728,-0.003210477,0.0035472042,-0.0028605655310909,0.0038435411935911,-0.00354891,-0.000936078,7.1842675e-05,-0.0006407656,0.14571694,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0036702866,0.0006447805,0.1756758,
1.0,4994,tlNBL,0.6257862,-0.1695278,0.6155394315719604,-0.298816978931427,0.03791111,0.020044923,0.0032726086,-0.0031672327,0.00295889811749,-0.0034707200179038,-0.0043817046,-0.00040064723,-0.0037161235,-0.0011807587,0.97666216,True,False,-0.913782716,0.7811685080000003,False,True,H1,high_hotspot,0.004399983,0.0038992006,0.88618535,N1_sfrpEGC_VLMC
1.0,4995,sstIN,0.30816767,-0.1328671,0.2834240198135376,-0.252249151468277,-0.011830032,-0.0035438589,-0.0028766638,0.002847148,-0.0025948630314629,0.0031137181083158,-0.0017623546,0.0005065992,0.0016123982,-0.002467527,-0.75699615,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.0018337221,0.0029476292,1.6074569,
1.0,4999,obNBL,0.6794485,-0.14906077,0.6743072867393494,-0.2870963215827942,0.017301124,0.024648093,-0.0034044685,0.0031696658,-0.0030901089602681,0.0034857761381292,-0.002409396,-0.0027534796,0.00024959608,0.0010378755,-0.88567764,True,False,-0.913782716,0.7811685080000003,False,False,,intermediate,0.003658803,0.0010674661,0.29175282,
1.0,5001,wntEGC,0.47412938,-0.19126944,0.4528480768203735,-0.2608993053436279,-0.014585364,-0.023687627,0.0031582627,-0.0026354492,0.0028958519083781,-0.0029296611112157,0.0070253937,-0.00051126495,-0.002232669,0.00079953275,-0.96344143,True,False,-0.913782716,0.7811685080000003,True,False,L2,low_hotspot,0.0070439726,0.0023715107,0.33667234,
