module,pathway,observed_lr_score,null_mean,null_sd,empirical_p_greater,n_permutations,fold_over_null_mean,adjusted_p_value
N1_sfrpEGC_VLMC,ACTIVIN,0.015094707190655811,0.005438528354982023,0.00537592936856899,0.035,1999,2.7755131913264997,0.1
N1_sfrpEGC_VLMC,MPZ,0.05299173907337472,0.02852729556789824,0.02618212355059531,0.0455,1999,1.8575801883234355,0.12551724137931033
N1_sfrpEGC_VLMC,GAS,0.18272051124473992,0.09968258930767238,0.05609881358235127,0.0525,1999,1.833023324472133,0.14
N1_sfrpEGC_VLMC,EPHA,3.746446659300968,2.702093895899247,0.6610630690789971,0.061,1999,1.3864975843314151,0.15741935483870967
N1_sfrpEGC_VLMC,CD45,3.955778897656256e-05,9.840366174973436e-05,0.0014398519283116622,0.0715,1999,0.4019950911701652,0.17875
N1_sfrpEGC_VLMC,ANGPT,0.009820146364388757,0.002423718600729954,0.004823942245449666,0.0815,1999,4.051685852240112,0.1975757575757576
N1_sfrpEGC_VLMC,SEMA4,1.978238616564429,1.4047937658026535,0.42380981916874694,0.101,1999,1.4082057201002225,0.2376470588235294
N1_sfrpEGC_VLMC,HH,0.00022538568145257683,0.00014540622295993063,0.0010956866002180853,0.1135,1999,1.5500415103601586,0.2588888888888889
N1_sfrpEGC_VLMC,JAM,3.617880702001503,2.575185777789789,0.8503209556510859,0.1165,1999,1.4049008553886277,0.2588888888888889
N1_sfrpEGC_VLMC,L1CAM,3.747570991332515,2.599072290294858,1.0456713467162582,0.129,1999,1.4418879402955593,0.2789189189189189
N1_sfrpEGC_VLMC,CDH,4.261466968787842,3.4311643270650998,0.9231609577745326,0.162,1999,1.2419885970407472,0.3410526315789474
N1_sfrpEGC_VLMC,NEGR,0.09627361693057782,0.07050512925527058,0.036498525980172516,0.175,1999,1.36548387255642,0.358974358974359
N1_sfrpEGC_VLMC,TGFb,0.004421092719278005,0.0027992468284604674,0.00403356627848446,0.184,1999,1.5793865243778884,0.368
N1_sfrpEGC_VLMC,PTH,0.00012728394273780572,0.0010454943372347435,0.0026420958175202313,0.1995,1999,0.12174522444039486,0.3838095238095238
N1_sfrpEGC_VLMC,ncWNT,0.2710428437557858,0.1598509170392112,0.18203331563728095,0.2015,1999,1.695597677987042,0.3838095238095238
N1_sfrpEGC_VLMC,GPR,0.011829636429998363,0.009631254534715507,0.016834510513599944,0.241,1999,1.228254988730582,0.4483720930232558
N1_sfrpEGC_VLMC,BMP,0.016894664115072754,0.013686124297438824,0.017173779217875385,0.27,1999,1.234437430780485,0.49090909090909096
