niche,time,dpi,pathway,interaction_class,inj,uninj,log2_inj_over_uninj
N2_reaEGC_wntEGC,3.0,15,FN1,ECM-Receptor,0.46294320879515166,1.1002153534873105,-1.2488788130806774
N2_reaEGC_wntEGC,3.0,15,GALANIN,Secreted Signaling,0.018891622940906364,0.043984751009204216,-1.2192567991031402
N2_reaEGC_wntEGC,3.0,15,GAS,Secreted Signaling,0.19855008289791473,0.24122863737323008,-0.2808982232289323
N2_reaEGC_wntEGC,3.0,15,GDF,Secreted Signaling,1.328878993186238,0.47465044309703797,1.4852724047114587
N2_reaEGC_wntEGC,3.0,15,GDNF,Secreted Signaling,0.0004993425488534093,0.0,28.89545460557665
N2_reaEGC_wntEGC,3.0,15,GPR,Secreted Signaling,0.15634357200719473,0.0380301195975536,2.03950552362997
N2_reaEGC_wntEGC,3.0,15,GRN,Secreted Signaling,4.195012047633543,5.724016511475852,-0.4483528797234941
N2_reaEGC_wntEGC,3.0,15,HH,Secreted Signaling,0.002353743073210746,0.006697470853856455,-1.5086595481803569
N2_reaEGC_wntEGC,3.0,15,HSPG,ECM-Receptor,4.735832030138447,0.4439486527174104,3.415153183916198
N2_reaEGC_wntEGC,3.0,15,JAM,Cell-Cell Contact,43.88014334476741,7.5244039594154595,2.5439190292534137
N2_reaEGC_wntEGC,3.0,15,L1CAM,Cell-Cell Contact,10.023541447808578,12.093014419602605,-0.27078158772281663
N2_reaEGC_wntEGC,3.0,15,LAMININ,ECM-Receptor,12.556937924791963,14.918771998643287,-0.24864409028960613
N2_reaEGC_wntEGC,3.0,15,MAG,Cell-Cell Contact,0.0,0.0,0.0
N2_reaEGC_wntEGC,3.0,15,MPZ,Cell-Cell Contact,0.036182139193999985,0.061031331120848305,-0.7542723497321614
N2_reaEGC_wntEGC,3.0,15,MSTN,Secreted Signaling,0.007972735403345525,0.0,32.892427644352544
N2_reaEGC_wntEGC,3.0,15,NCAM,Cell-Cell Contact,4.455306084715689,7.800145969680779,-0.8079765724248837
N2_reaEGC_wntEGC,3.0,15,NEGR,Cell-Cell Contact,0.06174811030454612,0.0991105589815757,-0.6826437804189438
N2_reaEGC_wntEGC,3.0,15,NGL,Cell-Cell Contact,0.4584463783925714,0.40923328015462607,0.1638295262531111
N2_reaEGC_wntEGC,3.0,15,NMU,Secreted Signaling,0.0017943693903476469,0.0058407390956148894,-1.7026740256174169
N2_reaEGC_wntEGC,3.0,15,NOTCH,Cell-Cell Contact,0.12192568057141813,0.12724360708750898,-0.061591149616369245
N2_reaEGC_wntEGC,3.0,15,NPFF,Secreted Signaling,0.0066923601071599515,0.004773531168996731,0.4874581974196691
N2_reaEGC_wntEGC,3.0,15,NPR2,Secreted Signaling,0.0018908887809448661,0.0005770469330183719,1.7123039394085087
N2_reaEGC_wntEGC,3.0,15,NPW-B,Secreted Signaling,0.0007631102736447227,0.0,29.507316310506717
N2_reaEGC_wntEGC,3.0,15,NPY,Secreted Signaling,0.8317678604456248,0.2828515904239066,1.5561356572240679
N2_reaEGC_wntEGC,3.0,15,NRG,Secreted Signaling,0.39104545919879435,0.7470124405473423,-0.9337959382879988
N2_reaEGC_wntEGC,3.0,15,NRXN,Cell-Cell Contact,9.28029284619279,19.219074201351585,-1.050296605531521
N2_reaEGC_wntEGC,3.0,15,NTS,Secreted Signaling,0.07880603480549343,0.6989657264517039,-3.148843697585
N2_reaEGC_wntEGC,3.0,15,PARs,Secreted Signaling,0.01515123601959225,0.0,33.818716440792386
N2_reaEGC_wntEGC,3.0,15,PDGF,Secreted Signaling,0.23137169119950823,0.17356450880272173,0.4147403889270883
N2_reaEGC_wntEGC,3.0,15,PECAM1,Cell-Cell Contact,0.005893399405843764,0.043516998868985364,-2.8844071164204284
N2_reaEGC_wntEGC,3.0,15,PROS,Secreted Signaling,0.3346077779102683,0.8106185862386462,-1.276552273534669
N2_reaEGC_wntEGC,3.0,15,PSAP,Secreted Signaling,110.1740325215024,62.523994993848284,0.817302359907843
N2_reaEGC_wntEGC,3.0,15,PTH,Secreted Signaling,0.0005641493987250436,0.0018084168567437042,-1.6805780942473276
N2_reaEGC_wntEGC,3.0,15,PTPRM,Cell-Cell Contact,0.8962440747085881,0.05222136091796143,4.101179715110634
N2_reaEGC_wntEGC,3.0,15,RELN,ECM-Receptor,0.04263341388993841,0.0172959071052085,1.3015539047188833
N2_reaEGC_wntEGC,3.0,15,SEMA3,Secreted Signaling,5.765609367864194,2.934956963708748,0.9741337457736624
N2_reaEGC_wntEGC,3.0,15,SEMA4,Cell-Cell Contact,0.9735139665252751,2.07048085136207,-1.0886922783042359
N2_reaEGC_wntEGC,3.0,15,SEMA5,Cell-Cell Contact,14.819046768808963,11.332748041256773,0.3869549116443591
N2_reaEGC_wntEGC,3.0,15,SEMA6,Cell-Cell Contact,16.06059397694937,8.547713929408083,0.9099147192252702
N2_reaEGC_wntEGC,3.0,15,SEMATOSTATIN,Secreted Signaling,0.3353793316064264,1.5655739132903923,-2.2228259341504257
N2_reaEGC_wntEGC,3.0,15,TAC,Secreted Signaling,0.1206204604902108,0.16543808564527504,-0.4558167487507418
N2_reaEGC_wntEGC,3.0,15,TENASCIN,ECM-Receptor,12.089970089742248,4.829819510280692,1.3237694935456465
N2_reaEGC_wntEGC,3.0,15,TGFb,Secreted Signaling,0.08255657570253898,0.008281044292227802,3.317498514156073
N2_reaEGC_wntEGC,3.0,15,THBS,ECM-Receptor,20.71027489350681,7.778303778536932,1.4128192181349044
N2_reaEGC_wntEGC,3.0,15,THY1,Cell-Cell Contact,0.00022441586908029698,0.001407998792173295,-2.649399489271615
N2_reaEGC_wntEGC,3.0,15,UCN,Secreted Signaling,0.0018478396710320346,0.0020108910357282458,-0.12199532245210781
N2_reaEGC_wntEGC,3.0,15,UROTENSIN,Secreted Signaling,0.0,0.005174763979714129,-32.268845917251696
N2_reaEGC_wntEGC,3.0,15,VEGF,Secreted Signaling,0.041953811345220735,0.06736142520271976,-0.6831207825952617
N2_reaEGC_wntEGC,3.0,15,VIP,Secreted Signaling,0.0013627954186612673,0.004126403811070149,-1.5983160073617668
N2_reaEGC_wntEGC,3.0,15,VISTA,Cell-Cell Contact,0.17827010526472312,1.6353445692417754,-3.1974579476800957
N2_reaEGC_wntEGC,3.0,15,WNT,Secreted Signaling,49.38960099401076,44.78798281499906,0.14109562280825555
N2_reaEGC_wntEGC,3.0,15,ncWNT,Secreted Signaling,1.562141445690074,2.4231286616547987,-0.6333459203851668
N2_reaEGC_wntEGC,4.0,20,ACTIVIN,Secreted Signaling,0.35659441935313013,0.30817078812072934,0.21055401164972404
N2_reaEGC_wntEGC,4.0,20,ADIPONECTIN,Secreted Signaling,0.005468398434356489,0.0,32.34847121759067
N2_reaEGC_wntEGC,4.0,20,AGRN,ECM-Receptor,11.896661364525427,4.6589158051532875,1.3524905939367375
N2_reaEGC_wntEGC,4.0,20,AGT,Secreted Signaling,0.005390186365188737,0.0,32.32768800913995
N2_reaEGC_wntEGC,4.0,20,ANGPT,Secreted Signaling,0.034084024143158816,0.01821092589545279,0.9042914030033441
N2_reaEGC_wntEGC,4.0,20,ANGPTL,Secreted Signaling,4.074639602407295,1.2458132653235876,1.7095846208006118
N2_reaEGC_wntEGC,4.0,20,BAG,Secreted Signaling,0.0,0.05129065060236323,-35.57797682037003
N2_reaEGC_wntEGC,4.0,20,BMP,Secreted Signaling,0.1873675703980463,0.07850933930118718,1.254935083552392
N2_reaEGC_wntEGC,4.0,20,CALCR,Secreted Signaling,0.08335504893306733,0.0645886792687417,0.36798826812044877
N2_reaEGC_wntEGC,4.0,20,CCK,Secreted Signaling,0.1615963772124291,0.06712882100118692,1.2673906456647175
N2_reaEGC_wntEGC,4.0,20,CCL,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,CD34,Cell-Cell Contact,0.021511117468755125,0.009754804662528335,1.1408975837310333
N2_reaEGC_wntEGC,4.0,20,CD40,Secreted Signaling,0.004838123550370679,0.003930102713047761,0.2998805938439472
N2_reaEGC_wntEGC,4.0,20,CD45,Cell-Cell Contact,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,CDH,Cell-Cell Contact,15.68642156910414,4.973831908884919,1.657086620684816
N2_reaEGC_wntEGC,4.0,20,CDH1,Cell-Cell Contact,0.025499988206900345,0.0,34.569777528804515
N2_reaEGC_wntEGC,4.0,20,CDH5,Cell-Cell Contact,0.0002031221437290061,0.0001785067667736955,0.18636876076244863
N2_reaEGC_wntEGC,4.0,20,CLDN,Cell-Cell Contact,0.04417476248574703,0.008363603800121496,2.4010257522851703
N2_reaEGC_wntEGC,4.0,20,CNTN,Cell-Cell Contact,11.80908705335647,6.66854444687061,0.8244536342989134
N2_reaEGC_wntEGC,4.0,20,COLLAGEN,ECM-Receptor,3.592152642840805,2.535408097117699,0.5026306755452743
N2_reaEGC_wntEGC,4.0,20,CSPG4,Cell-Cell Contact,0.017240372431591697,0.011567129104176788,0.5757601000961946
N2_reaEGC_wntEGC,4.0,20,CXCL,Secreted Signaling,0.12548984220339085,0.13528070473336828,-0.10838549077002654
N2_reaEGC_wntEGC,4.0,20,EDN,Secreted Signaling,5.8173181835948435,4.770458622187194,0.2862262451980357
N2_reaEGC_wntEGC,4.0,20,EGF,Secreted Signaling,0.05724607477753656,0.0,35.73645772345123
N2_reaEGC_wntEGC,4.0,20,EPHA,Cell-Cell Contact,27.57354462338734,13.450972000558394,1.0355743107647413
N2_reaEGC_wntEGC,4.0,20,EPHB,Cell-Cell Contact,18.060321519204784,6.804594354177608,1.4082425113766859
N2_reaEGC_wntEGC,4.0,20,ESAM,Cell-Cell Contact,0.003045858839965983,0.0016574992226954049,0.877840887646822
N2_reaEGC_wntEGC,4.0,20,FGF,Secreted Signaling,7.524831285206352,2.7427651360134644,1.4560281464947105
N2_reaEGC_wntEGC,4.0,20,FN1,ECM-Receptor,1.0218417865036051,0.6074368695092861,0.7503654553148191
N2_reaEGC_wntEGC,4.0,20,GALANIN,Secreted Signaling,0.160690082514666,0.0639340363885949,1.3296248069387848
N2_reaEGC_wntEGC,4.0,20,GAS,Secreted Signaling,0.5232157296607498,0.5945947012915292,-0.1845006929266536
N2_reaEGC_wntEGC,4.0,20,GDF,Secreted Signaling,0.7813220216147699,0.7556572337407049,0.048185301135019135
N2_reaEGC_wntEGC,4.0,20,GDNF,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,GPR,Secreted Signaling,0.02761481414945381,0.11351491918832733,-2.0393675992943714
N2_reaEGC_wntEGC,4.0,20,GRN,Secreted Signaling,12.787353227585367,6.011250059611979,1.088980740384545
N2_reaEGC_wntEGC,4.0,20,HH,Secreted Signaling,0.0022170196048602723,0.0029724152974771527,-0.42301417121855883
N2_reaEGC_wntEGC,4.0,20,HSPG,ECM-Receptor,0.5684201064180421,0.6140434501428228,-0.1113831581573093
N2_reaEGC_wntEGC,4.0,20,JAM,Cell-Cell Contact,20.67212485354373,6.891868178965519,1.5847196761692042
N2_reaEGC_wntEGC,4.0,20,L1CAM,Cell-Cell Contact,34.03499765246305,16.91982296878147,1.0083045365281857
N2_reaEGC_wntEGC,4.0,20,LAMININ,ECM-Receptor,22.087773064202246,13.061831361867656,0.7578907832779704
N2_reaEGC_wntEGC,4.0,20,MAG,Cell-Cell Contact,0.0,0.0002140200140380919,-27.673170482108223
N2_reaEGC_wntEGC,4.0,20,MPZ,Cell-Cell Contact,0.08558130703648074,0.10430100826389971,-0.2853854865277508
N2_reaEGC_wntEGC,4.0,20,MSTN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,NCAM,Cell-Cell Contact,16.925723261347784,14.159770141551569,0.25741963757695974
N2_reaEGC_wntEGC,4.0,20,NEGR,Cell-Cell Contact,0.15886555454329804,0.144450070089122,0.13723544747277772
N2_reaEGC_wntEGC,4.0,20,NGL,Cell-Cell Contact,1.0232285949489501,0.4513224336337384,1.180898090484003
N2_reaEGC_wntEGC,4.0,20,NMU,Secreted Signaling,0.0,0.007038235342310659,-32.71256660947063
N2_reaEGC_wntEGC,4.0,20,NOTCH,Cell-Cell Contact,0.675654371772767,0.08682544520280555,2.9600956222031716
N2_reaEGC_wntEGC,4.0,20,NPFF,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,NPR2,Secreted Signaling,0.0013397209405869533,0.000705170813738225,0.9258878530218796
N2_reaEGC_wntEGC,4.0,20,NPW-B,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,NPY,Secreted Signaling,0.4634593989994135,0.29249966440796166,0.6640079887488313
N2_reaEGC_wntEGC,4.0,20,NRG,Secreted Signaling,2.44705096342416,1.0172796936683082,1.2663277557039083
N2_reaEGC_wntEGC,4.0,20,NRXN,Cell-Cell Contact,35.63926061926852,30.360461073173603,0.23127370607004452
N2_reaEGC_wntEGC,4.0,20,NTS,Secreted Signaling,0.5606764883416171,0.31668389382208145,0.824125077027669
N2_reaEGC_wntEGC,4.0,20,PARs,Secreted Signaling,0.24386456414762112,0.014018165359621124,4.1207106831203735
N2_reaEGC_wntEGC,4.0,20,PDGF,Secreted Signaling,1.2214360647294993,0.30410632769066853,2.0059306079888977
N2_reaEGC_wntEGC,4.0,20,PECAM1,Cell-Cell Contact,0.004176968158979331,0.00895151307778214,-1.0996754162349915
N2_reaEGC_wntEGC,4.0,20,PROS,Secreted Signaling,0.8909107032000092,1.180934914993574,-0.4065767140482496
N2_reaEGC_wntEGC,4.0,20,PSAP,Secreted Signaling,179.4253476562344,45.671074235985955,1.9740310870238256
N2_reaEGC_wntEGC,4.0,20,PTH,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,4.0,20,PTPRM,Cell-Cell Contact,0.21629046881475994,0.08253526049747983,1.3898875914707842
N2_reaEGC_wntEGC,4.0,20,RELN,ECM-Receptor,0.11069265694239012,0.11899468494743022,-0.1043376143918358
N2_reaEGC_wntEGC,4.0,20,SEMA3,Secreted Signaling,9.141409901836289,2.809447029848551,1.7021304932452836
N2_reaEGC_wntEGC,4.0,20,SEMA4,Cell-Cell Contact,7.950982144671717,4.816050108651641,0.7232826775234458
N2_reaEGC_wntEGC,4.0,20,SEMA5,Cell-Cell Contact,35.85831669606042,12.311657085749749,1.5422828108547304
N2_reaEGC_wntEGC,4.0,20,SEMA6,Cell-Cell Contact,16.73020782329169,7.895836677591067,1.0832913130895159
N2_reaEGC_wntEGC,4.0,20,SEMATOSTATIN,Secreted Signaling,0.7789137412539542,2.7184170338914333,-1.8032313229513015
N2_reaEGC_wntEGC,4.0,20,TAC,Secreted Signaling,0.20073502309214042,0.11878564427255912,0.7569318606689247
N2_reaEGC_wntEGC,4.0,20,TENASCIN,ECM-Receptor,12.990307935011622,2.478751438925961,2.389750115192456
N2_reaEGC_wntEGC,4.0,20,TGFb,Secreted Signaling,0.17775377824384206,0.08605074348093218,1.0466206629942976
N2_reaEGC_wntEGC,4.0,20,THBS,ECM-Receptor,18.26773474815863,6.541101452155522,1.4816922508607897
N2_reaEGC_wntEGC,4.0,20,THY1,Cell-Cell Contact,0.0013713570893267408,0.0,30.35295714017586
N2_reaEGC_wntEGC,4.0,20,UCN,Secreted Signaling,0.006443351752101738,0.001422501409663907,2.1793812727670474
N2_reaEGC_wntEGC,4.0,20,UROTENSIN,Secreted Signaling,0.003088184069854236,0.0,31.52411160082611
N2_reaEGC_wntEGC,4.0,20,VEGF,Secreted Signaling,0.024185318833115668,0.03652626364186546,-0.5948026276879936
N2_reaEGC_wntEGC,4.0,20,VIP,Secreted Signaling,0.014012463275889684,0.010156025594702934,0.4643746560461737
N2_reaEGC_wntEGC,4.0,20,VISTA,Cell-Cell Contact,4.035610150571773,0.8012743223328456,2.3324186635534123
N2_reaEGC_wntEGC,4.0,20,WNT,Secreted Signaling,71.380799239874,38.73648210284539,0.8818431151939986
N2_reaEGC_wntEGC,4.0,20,ncWNT,Secreted Signaling,1.98724563763168,3.019511192058432,-0.6035448095220697
