niche,time,dpi,condition,pathway,interaction_class,lr_score
N1_sfrpEGC_VLMC,2.0,10,uninj,TENASCIN,ECM-Receptor,11.503310382565918
N1_sfrpEGC_VLMC,2.0,10,uninj,TGFb,Secreted Signaling,0.09552159760820532
N1_sfrpEGC_VLMC,2.0,10,uninj,THBS,ECM-Receptor,19.77913879675102
N1_sfrpEGC_VLMC,2.0,10,uninj,THY1,Cell-Cell Contact,0.0014891155599933866
N1_sfrpEGC_VLMC,2.0,10,uninj,UCN,Secreted Signaling,0.1749589029527343
N1_sfrpEGC_VLMC,2.0,10,uninj,UROTENSIN,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,2.0,10,uninj,VEGF,Secreted Signaling,0.9917448592736757
N1_sfrpEGC_VLMC,2.0,10,uninj,VIP,Secreted Signaling,0.001512952415360174
N1_sfrpEGC_VLMC,2.0,10,uninj,VISTA,Cell-Cell Contact,2.841240650705948
N1_sfrpEGC_VLMC,2.0,10,uninj,WNT,Secreted Signaling,157.03813134464144
N1_sfrpEGC_VLMC,2.0,10,uninj,ncWNT,Secreted Signaling,0.33453285547853007
N2_reaEGC_wntEGC,2.0,10,uninj,ACTIVIN,Secreted Signaling,0.058860999198001855
N2_reaEGC_wntEGC,2.0,10,uninj,ADIPONECTIN,Secreted Signaling,0.010215877529203403
N2_reaEGC_wntEGC,2.0,10,uninj,AGRN,ECM-Receptor,5.541127519771507
N2_reaEGC_wntEGC,2.0,10,uninj,AGT,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,ANGPT,Secreted Signaling,0.020095422592113978
N2_reaEGC_wntEGC,2.0,10,uninj,ANGPTL,Secreted Signaling,3.7174214691858602
N2_reaEGC_wntEGC,2.0,10,uninj,BAG,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,BMP,Secreted Signaling,0.18851666478394752
N2_reaEGC_wntEGC,2.0,10,uninj,CALCR,Secreted Signaling,0.15341088451286367
N2_reaEGC_wntEGC,2.0,10,uninj,CCK,Secreted Signaling,0.03245619083954315
N2_reaEGC_wntEGC,2.0,10,uninj,CCL,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,CD34,Cell-Cell Contact,0.00514499104962182
N2_reaEGC_wntEGC,2.0,10,uninj,CD40,Secreted Signaling,0.003588419148805083
N2_reaEGC_wntEGC,2.0,10,uninj,CD45,Cell-Cell Contact,0.0023961048696590596
N2_reaEGC_wntEGC,2.0,10,uninj,CDH,Cell-Cell Contact,6.498977950614467
N2_reaEGC_wntEGC,2.0,10,uninj,CDH1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,CDH5,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,CLDN,Cell-Cell Contact,0.016493543058500204
N2_reaEGC_wntEGC,2.0,10,uninj,CNTN,Cell-Cell Contact,6.323542884363218
N2_reaEGC_wntEGC,2.0,10,uninj,COLLAGEN,ECM-Receptor,4.624380947902564
N2_reaEGC_wntEGC,2.0,10,uninj,CSPG4,Cell-Cell Contact,0.0027645621926415064
N2_reaEGC_wntEGC,2.0,10,uninj,CXCL,Secreted Signaling,0.3020936554434183
N2_reaEGC_wntEGC,2.0,10,uninj,EDN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,EGF,Secreted Signaling,0.04362199678266136
N2_reaEGC_wntEGC,2.0,10,uninj,EPHA,Cell-Cell Contact,12.773127103165018
N2_reaEGC_wntEGC,2.0,10,uninj,EPHB,Cell-Cell Contact,5.103508660043233
N2_reaEGC_wntEGC,2.0,10,uninj,ESAM,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,FGF,Secreted Signaling,4.720554094112932
N2_reaEGC_wntEGC,2.0,10,uninj,FN1,ECM-Receptor,1.6746832332642319
N2_reaEGC_wntEGC,2.0,10,uninj,GALANIN,Secreted Signaling,0.029510170146820502
N2_reaEGC_wntEGC,2.0,10,uninj,GAS,Secreted Signaling,0.5237498982805524
N2_reaEGC_wntEGC,2.0,10,uninj,GDF,Secreted Signaling,0.3938549902320811
N2_reaEGC_wntEGC,2.0,10,uninj,GDNF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,GPR,Secreted Signaling,0.09099991700457027
N2_reaEGC_wntEGC,2.0,10,uninj,GRN,Secreted Signaling,7.014674850775639
N2_reaEGC_wntEGC,2.0,10,uninj,HH,Secreted Signaling,0.004991357725054331
N2_reaEGC_wntEGC,2.0,10,uninj,HSPG,ECM-Receptor,0.3369802249467514
N2_reaEGC_wntEGC,2.0,10,uninj,JAM,Cell-Cell Contact,6.175981133225631
N2_reaEGC_wntEGC,2.0,10,uninj,L1CAM,Cell-Cell Contact,11.261668991384237
N2_reaEGC_wntEGC,2.0,10,uninj,LAMININ,ECM-Receptor,12.424608263558932
N2_reaEGC_wntEGC,2.0,10,uninj,MAG,Cell-Cell Contact,0.0002690206028330544
N2_reaEGC_wntEGC,2.0,10,uninj,MPZ,Cell-Cell Contact,0.05734191773023799
N2_reaEGC_wntEGC,2.0,10,uninj,MSTN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,NCAM,Cell-Cell Contact,6.521863133151989
N2_reaEGC_wntEGC,2.0,10,uninj,NEGR,Cell-Cell Contact,0.052603717267204045
N2_reaEGC_wntEGC,2.0,10,uninj,NGL,Cell-Cell Contact,0.34941368969679887
N2_reaEGC_wntEGC,2.0,10,uninj,NMU,Secreted Signaling,0.001357814052540041
N2_reaEGC_wntEGC,2.0,10,uninj,NOTCH,Cell-Cell Contact,0.07563315082396473
N2_reaEGC_wntEGC,2.0,10,uninj,NPFF,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,NPR2,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,NPW-B,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,NPY,Secreted Signaling,0.1464157835317132
N2_reaEGC_wntEGC,2.0,10,uninj,NRG,Secreted Signaling,1.0054340242275959
N2_reaEGC_wntEGC,2.0,10,uninj,NRXN,Cell-Cell Contact,32.4223189198981
N2_reaEGC_wntEGC,2.0,10,uninj,NTS,Secreted Signaling,0.8657172528455274
N2_reaEGC_wntEGC,2.0,10,uninj,PARs,Secreted Signaling,0.20278532593591483
N2_reaEGC_wntEGC,2.0,10,uninj,PDGF,Secreted Signaling,0.942216380734356
N2_reaEGC_wntEGC,2.0,10,uninj,PECAM1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,PROS,Secreted Signaling,0.29585105669887357
N2_reaEGC_wntEGC,2.0,10,uninj,PSAP,Secreted Signaling,41.93193488876144
N2_reaEGC_wntEGC,2.0,10,uninj,PTH,Secreted Signaling,0.00725973621273893
N2_reaEGC_wntEGC,2.0,10,uninj,PTPRM,Cell-Cell Contact,0.1328816183149124
N2_reaEGC_wntEGC,2.0,10,uninj,RELN,ECM-Receptor,0.0578732908853232
N2_reaEGC_wntEGC,2.0,10,uninj,SEMA3,Secreted Signaling,3.937030874420358
N2_reaEGC_wntEGC,2.0,10,uninj,SEMA4,Cell-Cell Contact,4.155532137573091
N2_reaEGC_wntEGC,2.0,10,uninj,SEMA5,Cell-Cell Contact,13.834815325110334
N2_reaEGC_wntEGC,2.0,10,uninj,SEMA6,Cell-Cell Contact,8.498370000593852
N2_reaEGC_wntEGC,2.0,10,uninj,SEMATOSTATIN,Secreted Signaling,0.7864525087824533
N2_reaEGC_wntEGC,2.0,10,uninj,TAC,Secreted Signaling,0.024674491511277204
N2_reaEGC_wntEGC,2.0,10,uninj,TENASCIN,ECM-Receptor,7.673801357448118
N2_reaEGC_wntEGC,2.0,10,uninj,TGFb,Secreted Signaling,0.03676469936634384
N2_reaEGC_wntEGC,2.0,10,uninj,THBS,ECM-Receptor,13.33696414635821
N2_reaEGC_wntEGC,2.0,10,uninj,THY1,Cell-Cell Contact,0.015509804660253833
N2_reaEGC_wntEGC,2.0,10,uninj,UCN,Secreted Signaling,0.014941958073493444
N2_reaEGC_wntEGC,2.0,10,uninj,UROTENSIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,2.0,10,uninj,VEGF,Secreted Signaling,0.03558168876924574
N2_reaEGC_wntEGC,2.0,10,uninj,VIP,Secreted Signaling,0.00238476849132358
N2_reaEGC_wntEGC,2.0,10,uninj,VISTA,Cell-Cell Contact,0.6529338073150421
N2_reaEGC_wntEGC,2.0,10,uninj,WNT,Secreted Signaling,33.37805428120019
N2_reaEGC_wntEGC,2.0,10,uninj,ncWNT,Secreted Signaling,1.5803570817736206
N1_sfrpEGC_VLMC,3.0,15,inj,ACTIVIN,Secreted Signaling,0.06739297512471941
N1_sfrpEGC_VLMC,3.0,15,inj,ADIPONECTIN,Secreted Signaling,0.0007950555845587411
N1_sfrpEGC_VLMC,3.0,15,inj,AGRN,ECM-Receptor,12.945210102081314
N1_sfrpEGC_VLMC,3.0,15,inj,AGT,Secreted Signaling,0.1828528718320549
N1_sfrpEGC_VLMC,3.0,15,inj,ANGPT,Secreted Signaling,0.007197676726166507
N1_sfrpEGC_VLMC,3.0,15,inj,ANGPTL,Secreted Signaling,4.684283026646741
N1_sfrpEGC_VLMC,3.0,15,inj,BAG,Secreted Signaling,0.04207566911738629
N1_sfrpEGC_VLMC,3.0,15,inj,BMP,Secreted Signaling,0.1855045491641645
N1_sfrpEGC_VLMC,3.0,15,inj,CALCR,Secreted Signaling,0.07218957870408792
N1_sfrpEGC_VLMC,3.0,15,inj,CCK,Secreted Signaling,0.13778427864417359
N1_sfrpEGC_VLMC,3.0,15,inj,CCL,Secreted Signaling,0.0006040172520765781
N1_sfrpEGC_VLMC,3.0,15,inj,CD34,Cell-Cell Contact,0.0028304348433804607
N1_sfrpEGC_VLMC,3.0,15,inj,CD40,Secreted Signaling,0.00391500744389938
N1_sfrpEGC_VLMC,3.0,15,inj,CD45,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,3.0,15,inj,CDH,Cell-Cell Contact,15.248129007211121
N1_sfrpEGC_VLMC,3.0,15,inj,CDH1,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,3.0,15,inj,CDH5,Cell-Cell Contact,0.07036265984265382
N1_sfrpEGC_VLMC,3.0,15,inj,CLDN,Cell-Cell Contact,0.018752990058711613
N1_sfrpEGC_VLMC,3.0,15,inj,CNTN,Cell-Cell Contact,3.1458314228620963
N1_sfrpEGC_VLMC,3.0,15,inj,COLLAGEN,ECM-Receptor,16.872343825846816
N1_sfrpEGC_VLMC,3.0,15,inj,CSPG4,Cell-Cell Contact,0.04283332585321095
N1_sfrpEGC_VLMC,3.0,15,inj,CXCL,Secreted Signaling,0.7800407900333526
N1_sfrpEGC_VLMC,3.0,15,inj,EDN,Secreted Signaling,0.262212161092022
N1_sfrpEGC_VLMC,3.0,15,inj,EGF,Secreted Signaling,0.259152040831345
N1_sfrpEGC_VLMC,3.0,15,inj,EPHA,Cell-Cell Contact,8.703819399964136
N1_sfrpEGC_VLMC,3.0,15,inj,EPHB,Cell-Cell Contact,5.843958809245121
N1_sfrpEGC_VLMC,3.0,15,inj,ESAM,Cell-Cell Contact,0.02007976288996836
N1_sfrpEGC_VLMC,3.0,15,inj,FGF,Secreted Signaling,1.38983773806339
N1_sfrpEGC_VLMC,3.0,15,inj,FN1,ECM-Receptor,1.8536027130003243
N1_sfrpEGC_VLMC,3.0,15,inj,GALANIN,Secreted Signaling,0.0248053314174236
N1_sfrpEGC_VLMC,3.0,15,inj,GAS,Secreted Signaling,0.31807566105967566
N1_sfrpEGC_VLMC,3.0,15,inj,GDF,Secreted Signaling,0.1715927970786977
N1_sfrpEGC_VLMC,3.0,15,inj,GDNF,Secreted Signaling,0.0004993425488534093
N1_sfrpEGC_VLMC,3.0,15,inj,GPR,Secreted Signaling,0.034310083751043594
N1_sfrpEGC_VLMC,3.0,15,inj,GRN,Secreted Signaling,4.654059711228279
N1_sfrpEGC_VLMC,3.0,15,inj,HH,Secreted Signaling,0.00271693782759262
N1_sfrpEGC_VLMC,3.0,15,inj,HSPG,ECM-Receptor,2.2998832257558717
N1_sfrpEGC_VLMC,3.0,15,inj,JAM,Cell-Cell Contact,6.063426788669175
N1_sfrpEGC_VLMC,3.0,15,inj,L1CAM,Cell-Cell Contact,10.901007672343752
N1_sfrpEGC_VLMC,3.0,15,inj,LAMININ,ECM-Receptor,15.443421391989736
N1_sfrpEGC_VLMC,3.0,15,inj,MAG,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,3.0,15,inj,MPZ,Cell-Cell Contact,0.050403064748333774
N1_sfrpEGC_VLMC,3.0,15,inj,MSTN,Secreted Signaling,0.019352107223909853
N1_sfrpEGC_VLMC,3.0,15,inj,NCAM,Cell-Cell Contact,4.6719559084528095
N1_sfrpEGC_VLMC,3.0,15,inj,NEGR,Cell-Cell Contact,0.07127708692242958
N1_sfrpEGC_VLMC,3.0,15,inj,NGL,Cell-Cell Contact,0.24464365249327147
N1_sfrpEGC_VLMC,3.0,15,inj,NMU,Secreted Signaling,0.004141354749781796
N1_sfrpEGC_VLMC,3.0,15,inj,NOTCH,Cell-Cell Contact,0.05933265509352469
N1_sfrpEGC_VLMC,3.0,15,inj,NPFF,Secreted Signaling,0.01574976043002652
N1_sfrpEGC_VLMC,3.0,15,inj,NPR2,Secreted Signaling,0.002363345181558692
N1_sfrpEGC_VLMC,3.0,15,inj,NPW-B,Secreted Signaling,0.0011037148811415352
N1_sfrpEGC_VLMC,3.0,15,inj,NPY,Secreted Signaling,0.1746182539311939
N1_sfrpEGC_VLMC,3.0,15,inj,NRG,Secreted Signaling,0.48299612769524786
N1_sfrpEGC_VLMC,3.0,15,inj,NRXN,Cell-Cell Contact,7.39920918616299
N1_sfrpEGC_VLMC,3.0,15,inj,NTS,Secreted Signaling,0.10792935240146573
N1_sfrpEGC_VLMC,3.0,15,inj,PARs,Secreted Signaling,0.017663786604453974
N1_sfrpEGC_VLMC,3.0,15,inj,PDGF,Secreted Signaling,0.1482823180898476
N1_sfrpEGC_VLMC,3.0,15,inj,PECAM1,Cell-Cell Contact,0.024735082348811582
N1_sfrpEGC_VLMC,3.0,15,inj,PROS,Secreted Signaling,0.5148687411585103
N1_sfrpEGC_VLMC,3.0,15,inj,PSAP,Secreted Signaling,38.51062106691833
N1_sfrpEGC_VLMC,3.0,15,inj,PTH,Secreted Signaling,0.0005641493987250436
N1_sfrpEGC_VLMC,3.0,15,inj,PTPRM,Cell-Cell Contact,0.14426134230801377
N1_sfrpEGC_VLMC,3.0,15,inj,RELN,ECM-Receptor,0.05161027325497277
N1_sfrpEGC_VLMC,3.0,15,inj,SEMA3,Secreted Signaling,4.025841268144532
N1_sfrpEGC_VLMC,3.0,15,inj,SEMA4,Cell-Cell Contact,1.450986693330352
N1_sfrpEGC_VLMC,3.0,15,inj,SEMA5,Cell-Cell Contact,6.733703941649784
N1_sfrpEGC_VLMC,3.0,15,inj,SEMA6,Cell-Cell Contact,3.7681996100418704
N1_sfrpEGC_VLMC,3.0,15,inj,SEMATOSTATIN,Secreted Signaling,0.942425575018979
N1_sfrpEGC_VLMC,3.0,15,inj,TAC,Secreted Signaling,0.13851588267125609
N1_sfrpEGC_VLMC,3.0,15,inj,TENASCIN,ECM-Receptor,6.187093470378577
N1_sfrpEGC_VLMC,3.0,15,inj,TGFb,Secreted Signaling,0.08392450536130514
N1_sfrpEGC_VLMC,3.0,15,inj,THBS,ECM-Receptor,5.6160251773875105
N1_sfrpEGC_VLMC,3.0,15,inj,THY1,Cell-Cell Contact,0.00038384188956070385
N1_sfrpEGC_VLMC,3.0,15,inj,UCN,Secreted Signaling,0.0076518930193102755
N1_sfrpEGC_VLMC,3.0,15,inj,UROTENSIN,Secreted Signaling,0.0
N1_sfrpEGC_VLMC,3.0,15,inj,VEGF,Secreted Signaling,0.06853837669211102
N1_sfrpEGC_VLMC,3.0,15,inj,VIP,Secreted Signaling,0.0037202387001546984
N1_sfrpEGC_VLMC,3.0,15,inj,VISTA,Cell-Cell Contact,0.28915114161469674
N1_sfrpEGC_VLMC,3.0,15,inj,WNT,Secreted Signaling,24.59227100617788
N1_sfrpEGC_VLMC,3.0,15,inj,ncWNT,Secreted Signaling,1.5703721725989452
N2_reaEGC_wntEGC,3.0,15,inj,ACTIVIN,Secreted Signaling,1.8390379068535385
N2_reaEGC_wntEGC,3.0,15,inj,ADIPONECTIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,inj,AGRN,ECM-Receptor,37.39809275233908
N2_reaEGC_wntEGC,3.0,15,inj,AGT,Secreted Signaling,0.010616490893463513
N2_reaEGC_wntEGC,3.0,15,inj,ANGPT,Secreted Signaling,0.0026825749955602723
N2_reaEGC_wntEGC,3.0,15,inj,ANGPTL,Secreted Signaling,4.385911393822958
N2_reaEGC_wntEGC,3.0,15,inj,BAG,Secreted Signaling,0.03950696698383239
N2_reaEGC_wntEGC,3.0,15,inj,BMP,Secreted Signaling,0.16798118686032046
N2_reaEGC_wntEGC,3.0,15,inj,CALCR,Secreted Signaling,0.03344134080862615
N2_reaEGC_wntEGC,3.0,15,inj,CCK,Secreted Signaling,0.11320085689041923
N2_reaEGC_wntEGC,3.0,15,inj,CCL,Secreted Signaling,0.0006040172520765781
N2_reaEGC_wntEGC,3.0,15,inj,CD34,Cell-Cell Contact,0.0010450245937466806
N2_reaEGC_wntEGC,3.0,15,inj,CD40,Secreted Signaling,0.0025130136713465722
N2_reaEGC_wntEGC,3.0,15,inj,CD45,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,3.0,15,inj,CDH,Cell-Cell Contact,14.946219316201681
N2_reaEGC_wntEGC,3.0,15,inj,CDH1,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,3.0,15,inj,CDH5,Cell-Cell Contact,0.009885622466797337
N2_reaEGC_wntEGC,3.0,15,inj,CLDN,Cell-Cell Contact,0.0032909114470636774
N2_reaEGC_wntEGC,3.0,15,inj,CNTN,Cell-Cell Contact,5.494552674808862
N2_reaEGC_wntEGC,3.0,15,inj,COLLAGEN,ECM-Receptor,7.655899167083832
N2_reaEGC_wntEGC,3.0,15,inj,CSPG4,Cell-Cell Contact,0.011286825481493791
N2_reaEGC_wntEGC,3.0,15,inj,CXCL,Secreted Signaling,0.3057841049195841
N2_reaEGC_wntEGC,3.0,15,inj,EDN,Secreted Signaling,0.2493950291552111
N2_reaEGC_wntEGC,3.0,15,inj,EGF,Secreted Signaling,0.19794445374090552
N2_reaEGC_wntEGC,3.0,15,inj,EPHA,Cell-Cell Contact,13.500797886715215
N2_reaEGC_wntEGC,3.0,15,inj,EPHB,Cell-Cell Contact,5.569645586707062
N2_reaEGC_wntEGC,3.0,15,inj,ESAM,Cell-Cell Contact,0.0005272879890404385
N2_reaEGC_wntEGC,3.0,15,inj,FGF,Secreted Signaling,1.3758648801295092
N2_reaEGC_wntEGC,3.0,15,inj,FN1,ECM-Receptor,0.46294320879515166
N2_reaEGC_wntEGC,3.0,15,inj,GALANIN,Secreted Signaling,0.018891622940906364
N2_reaEGC_wntEGC,3.0,15,inj,GAS,Secreted Signaling,0.19855008289791473
N2_reaEGC_wntEGC,3.0,15,inj,GDF,Secreted Signaling,1.328878993186238
N2_reaEGC_wntEGC,3.0,15,inj,GDNF,Secreted Signaling,0.0004993425488534093
N2_reaEGC_wntEGC,3.0,15,inj,GPR,Secreted Signaling,0.15634357200719473
N2_reaEGC_wntEGC,3.0,15,inj,GRN,Secreted Signaling,4.195012047633543
N2_reaEGC_wntEGC,3.0,15,inj,HH,Secreted Signaling,0.002353743073210746
N2_reaEGC_wntEGC,3.0,15,inj,HSPG,ECM-Receptor,4.735832030138447
N2_reaEGC_wntEGC,3.0,15,inj,JAM,Cell-Cell Contact,43.88014334476741
N2_reaEGC_wntEGC,3.0,15,inj,L1CAM,Cell-Cell Contact,10.023541447808578
N2_reaEGC_wntEGC,3.0,15,inj,LAMININ,ECM-Receptor,12.556937924791963
N2_reaEGC_wntEGC,3.0,15,inj,MAG,Cell-Cell Contact,0.0
N2_reaEGC_wntEGC,3.0,15,inj,MPZ,Cell-Cell Contact,0.036182139193999985
N2_reaEGC_wntEGC,3.0,15,inj,MSTN,Secreted Signaling,0.007972735403345525
N2_reaEGC_wntEGC,3.0,15,inj,NCAM,Cell-Cell Contact,4.455306084715689
N2_reaEGC_wntEGC,3.0,15,inj,NEGR,Cell-Cell Contact,0.06174811030454612
N2_reaEGC_wntEGC,3.0,15,inj,NGL,Cell-Cell Contact,0.4584463783925714
N2_reaEGC_wntEGC,3.0,15,inj,NMU,Secreted Signaling,0.0017943693903476469
N2_reaEGC_wntEGC,3.0,15,inj,NOTCH,Cell-Cell Contact,0.12192568057141813
N2_reaEGC_wntEGC,3.0,15,inj,NPFF,Secreted Signaling,0.0066923601071599515
N2_reaEGC_wntEGC,3.0,15,inj,NPR2,Secreted Signaling,0.0018908887809448661
N2_reaEGC_wntEGC,3.0,15,inj,NPW-B,Secreted Signaling,0.0007631102736447227
N2_reaEGC_wntEGC,3.0,15,inj,NPY,Secreted Signaling,0.8317678604456248
N2_reaEGC_wntEGC,3.0,15,inj,NRG,Secreted Signaling,0.39104545919879435
N2_reaEGC_wntEGC,3.0,15,inj,NRXN,Cell-Cell Contact,9.28029284619279
N2_reaEGC_wntEGC,3.0,15,inj,NTS,Secreted Signaling,0.07880603480549343
N2_reaEGC_wntEGC,3.0,15,inj,PARs,Secreted Signaling,0.01515123601959225
N2_reaEGC_wntEGC,3.0,15,inj,PDGF,Secreted Signaling,0.23137169119950823
N2_reaEGC_wntEGC,3.0,15,inj,PECAM1,Cell-Cell Contact,0.005893399405843764
N2_reaEGC_wntEGC,3.0,15,inj,PROS,Secreted Signaling,0.3346077779102683
N2_reaEGC_wntEGC,3.0,15,inj,PSAP,Secreted Signaling,110.1740325215024
N2_reaEGC_wntEGC,3.0,15,inj,PTH,Secreted Signaling,0.0005641493987250436
N2_reaEGC_wntEGC,3.0,15,inj,PTPRM,Cell-Cell Contact,0.8962440747085881
N2_reaEGC_wntEGC,3.0,15,inj,RELN,ECM-Receptor,0.04263341388993841
N2_reaEGC_wntEGC,3.0,15,inj,SEMA3,Secreted Signaling,5.765609367864194
N2_reaEGC_wntEGC,3.0,15,inj,SEMA4,Cell-Cell Contact,0.9735139665252751
N2_reaEGC_wntEGC,3.0,15,inj,SEMA5,Cell-Cell Contact,14.819046768808963
N2_reaEGC_wntEGC,3.0,15,inj,SEMA6,Cell-Cell Contact,16.06059397694937
N2_reaEGC_wntEGC,3.0,15,inj,SEMATOSTATIN,Secreted Signaling,0.3353793316064264
N2_reaEGC_wntEGC,3.0,15,inj,TAC,Secreted Signaling,0.1206204604902108
N2_reaEGC_wntEGC,3.0,15,inj,TENASCIN,ECM-Receptor,12.089970089742248
N2_reaEGC_wntEGC,3.0,15,inj,TGFb,Secreted Signaling,0.08255657570253898
N2_reaEGC_wntEGC,3.0,15,inj,THBS,ECM-Receptor,20.71027489350681
N2_reaEGC_wntEGC,3.0,15,inj,THY1,Cell-Cell Contact,0.00022441586908029698
N2_reaEGC_wntEGC,3.0,15,inj,UCN,Secreted Signaling,0.0018478396710320346
N2_reaEGC_wntEGC,3.0,15,inj,UROTENSIN,Secreted Signaling,0.0
N2_reaEGC_wntEGC,3.0,15,inj,VEGF,Secreted Signaling,0.041953811345220735
N2_reaEGC_wntEGC,3.0,15,inj,VIP,Secreted Signaling,0.0013627954186612673
N2_reaEGC_wntEGC,3.0,15,inj,VISTA,Cell-Cell Contact,0.17827010526472312
N2_reaEGC_wntEGC,3.0,15,inj,WNT,Secreted Signaling,49.38960099401076
N2_reaEGC_wntEGC,3.0,15,inj,ncWNT,Secreted Signaling,1.562141445690074
N1_sfrpEGC_VLMC,3.0,15,uninj,ACTIVIN,Secreted Signaling,0.012845187674291525
N1_sfrpEGC_VLMC,3.0,15,uninj,ADIPONECTIN,Secreted Signaling,0.0067910915866235535
N1_sfrpEGC_VLMC,3.0,15,uninj,AGRN,ECM-Receptor,10.861343508235718
N1_sfrpEGC_VLMC,3.0,15,uninj,AGT,Secreted Signaling,0.03366037296473936
N1_sfrpEGC_VLMC,3.0,15,uninj,ANGPT,Secreted Signaling,0.005741723838135704
N1_sfrpEGC_VLMC,3.0,15,uninj,ANGPTL,Secreted Signaling,2.2442058879602556
N1_sfrpEGC_VLMC,3.0,15,uninj,BAG,Secreted Signaling,0.044611704859440084
N1_sfrpEGC_VLMC,3.0,15,uninj,BMP,Secreted Signaling,0.2045391915725545
N1_sfrpEGC_VLMC,3.0,15,uninj,CALCR,Secreted Signaling,0.03733821330597141
N1_sfrpEGC_VLMC,3.0,15,uninj,CCK,Secreted Signaling,0.17019918801045464
N1_sfrpEGC_VLMC,3.0,15,uninj,CCL,Secreted Signaling,4.3281485622308216e-05
N1_sfrpEGC_VLMC,3.0,15,uninj,CD34,Cell-Cell Contact,0.0034764917585605928
N1_sfrpEGC_VLMC,3.0,15,uninj,CD40,Secreted Signaling,0.002734038040552081
N1_sfrpEGC_VLMC,3.0,15,uninj,CD45,Cell-Cell Contact,0.0
N1_sfrpEGC_VLMC,3.0,15,uninj,CDH,Cell-Cell Contact,6.047736353246642
N1_sfrpEGC_VLMC,3.0,15,uninj,CDH1,Cell-Cell Contact,0.0002701332949929318
N1_sfrpEGC_VLMC,3.0,15,uninj,CDH5,Cell-Cell Contact,0.0171534218264202
N1_sfrpEGC_VLMC,3.0,15,uninj,CLDN,Cell-Cell Contact,0.007585758505720059
N1_sfrpEGC_VLMC,3.0,15,uninj,CNTN,Cell-Cell Contact,5.191219800913967
N1_sfrpEGC_VLMC,3.0,15,uninj,COLLAGEN,ECM-Receptor,2.306396902209066
N1_sfrpEGC_VLMC,3.0,15,uninj,CSPG4,Cell-Cell Contact,0.01972034419405485
N1_sfrpEGC_VLMC,3.0,15,uninj,CXCL,Secreted Signaling,0.42289227058544876
N1_sfrpEGC_VLMC,3.0,15,uninj,EDN,Secreted Signaling,0.15615414115309928
N1_sfrpEGC_VLMC,3.0,15,uninj,EGF,Secreted Signaling,0.004813243738321442
N1_sfrpEGC_VLMC,3.0,15,uninj,EPHA,Cell-Cell Contact,3.8462002958637673
N1_sfrpEGC_VLMC,3.0,15,uninj,EPHB,Cell-Cell Contact,7.530925499684595
N1_sfrpEGC_VLMC,3.0,15,uninj,ESAM,Cell-Cell Contact,0.003318552803642497
N1_sfrpEGC_VLMC,3.0,15,uninj,FGF,Secreted Signaling,0.33680998178659605
N1_sfrpEGC_VLMC,3.0,15,uninj,FN1,ECM-Receptor,0.20753109121306842
N1_sfrpEGC_VLMC,3.0,15,uninj,GALANIN,Secreted Signaling,0.07300980665272351
N1_sfrpEGC_VLMC,3.0,15,uninj,GAS,Secreted Signaling,0.24614439171024938
N1_sfrpEGC_VLMC,3.0,15,uninj,GDF,Secreted Signaling,0.1711939421230843
N1_sfrpEGC_VLMC,3.0,15,uninj,GDNF,Secreted Signaling,0.0002550568006913946
N1_sfrpEGC_VLMC,3.0,15,uninj,GPR,Secreted Signaling,0.03431388435680069
N1_sfrpEGC_VLMC,3.0,15,uninj,GRN,Secreted Signaling,3.4597057627623657
N1_sfrpEGC_VLMC,3.0,15,uninj,HH,Secreted Signaling,0.0008091872696058521
N1_sfrpEGC_VLMC,3.0,15,uninj,HSPG,ECM-Receptor,0.2249462913996757
N1_sfrpEGC_VLMC,3.0,15,uninj,JAM,Cell-Cell Contact,2.683942594671067
N1_sfrpEGC_VLMC,3.0,15,uninj,L1CAM,Cell-Cell Contact,9.427083051959109
N1_sfrpEGC_VLMC,3.0,15,uninj,LAMININ,ECM-Receptor,14.291829000693848
