s12_layout_index,time,source,row_index_within_panel,source_id,celltype,x,y,nearest_neighbor_distance,panel_nn_median,panel_nn_mad,robust_nn_z,finite_coordinates,source_id_matches_panel,canonical_palette_label,malformed_or_wrong_source,legacy_46189_roster_extra,objective_display_isolation_flag,computation_excluded,flag_z_gt_15,flag_z_gt_20,flag_z_gt_30,flag_z_gt_50,flag_z_gt_100
0,0.0,Observed,65,Injury_2DPI_rep1_SS200000147BL_D5|CELL.79,VLMC,0.8605682253837585,-0.41253727674484253,0.009692503618221184,0.006643751136562626,0.0026948192270965883,0.7630772988901238,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,66,Injury_2DPI_rep1_SS200000147BL_D5|CELL.83,VLMC,0.9098002910614014,0.05365331470966339,0.013412770314874672,0.006643751136562626,0.0026948192270965883,1.6942290008114478,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,67,Injury_2DPI_rep1_SS200000147BL_D5|CELL.84,VLMC,0.8583705425262451,-0.42197734117507935,0.009692503618221184,0.006643751136562626,0.0026948192270965883,0.7630772988901238,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,68,Injury_2DPI_rep1_SS200000147BL_D5|CELL.88,VLMC,0.9096301794052124,0.1436278522014618,0.035112610166338,0.006643751136562626,0.0026948192270965883,7.125517791823695,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,69,Injury_2DPI_rep1_SS200000147BL_D5|CELL.89,MCG,0.8692703247070312,-0.2773093581199646,0.004559046383594039,0.006643751136562626,0.0026948192270965883,-0.5217841990942019,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,70,Injury_2DPI_rep1_SS200000147BL_D5|CELL.91,VLMC,0.8980950117111206,0.013991810381412506,0.0010966489303969192,0.006643751136562626,0.0026948192270965883,-1.3883933817564755,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,71,Injury_2DPI_rep1_SS200000147BL_D5|CELL.94,VLMC,0.8976954221725464,-0.003629632294178009,0.005807499117483913,0.006643751136562626,0.0026948192270965883,-0.2093069003630129,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,72,Injury_2DPI_rep1_SS200000147BL_D5|CELL.95,VLMC,0.8933466672897339,0.10462445020675659,0.016281059551860395,0.006643751136562626,0.0026948192270965883,2.4121378558471265,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,73,Injury_2DPI_rep1_SS200000147BL_D5|CELL.96,VLMC,0.8667415380477905,-0.24206766486167908,0.007232183911490933,0.006643751136562626,0.0026948192270965883,0.14727981204510263,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,74,Injury_2DPI_rep1_SS200000147BL_D5|CELL.97,VLMC,0.8432269096374512,-0.4178049564361572,0.00836969681094882,0.006643751136562626,0.0026948192270965883,0.43198979620845757,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,75,Injury_2DPI_rep1_SS200000147BL_D5|CELL.99,scgnIN,0.8710440397262573,-0.2499203085899353,0.008954079194207043,0.006643751136562626,0.0026948192270965883,0.5782558290262702,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,76,Injury_2DPI_rep1_SS200000147BL_D5|CELL.102,VLMC,0.8794161677360535,0.08803828805685043,0.005757886748930724,0.006643751136562626,0.0026948192270965883,-0.22172446210830535,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,77,Injury_2DPI_rep1_SS200000147BL_D5|CELL.103,VLMC,0.8740253448486328,-0.12236688286066055,0.01019012087063275,0.006643751136562626,0.0026948192270965883,0.8876267436665558,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,78,Injury_2DPI_rep1_SS200000147BL_D5|CELL.104,VLMC,0.8666842579841614,-0.11188316345214844,0.002618713994507035,0.006643751136562626,0.0026948192270965883,-1.0074332005533346,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,79,Injury_2DPI_rep1_SS200000147BL_D5|CELL.107,VLMC,0.8760541677474976,-0.1763138771057129,0.03287503584129317,0.006643751136562626,0.0026948192270965883,6.5654716148076355,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,80,Injury_2DPI_rep1_SS200000147BL_D5|CELL.108,VLMC,0.8650604486465454,-0.27905917167663574,0.004559046383594039,0.006643751136562626,0.0026948192270965883,-0.5217841990942019,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,81,Injury_2DPI_rep1_SS200000147BL_D5|CELL.110,VLMC,0.8492094278335571,-0.4395507872104645,0.005158576367339144,0.006643751136562626,0.0026948192270965883,-0.37172684830822555,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,82,Injury_2DPI_rep1_SS200000147BL_D5|CELL.111,VLMC,0.8559798002243042,-0.11204366385936737,0.009917509273449282,0.006643751136562626,0.0026948192270965883,0.8193943363208089,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,83,Injury_2DPI_rep1_SS200000147BL_D5|CELL.113,MCG,0.8746839761734009,0.009935185313224792,0.013529174492003096,0.006643751136562626,0.0026948192270965883,1.7233639947465287,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,84,Injury_2DPI_rep1_SS200000147BL_D5|CELL.114,VLMC,0.845079243183136,-0.4426414966583252,0.004009455090653288,0.006643751136562626,0.0026948192270965883,-0.6593423123991596,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,85,Injury_2DPI_rep1_SS200000147BL_D5|CELL.115,MCG,0.8842999339103699,0.09108822047710419,0.005757886748930724,0.006643751136562626,0.0026948192270965883,-0.22172446210830535,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,86,Injury_2DPI_rep1_SS200000147BL_D5|CELL.117,VLMC,0.8605843782424927,-0.2382737398147583,0.007232183911490933,0.006643751136562626,0.0026948192270965883,0.14727981204510263,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,87,Injury_2DPI_rep1_SS200000147BL_D5|CELL.118,VLMC,0.8175241947174072,-0.45302140712738037,0.00986465528780963,0.006643751136562626,0.0026948192270965883,0.8061654248758424,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,88,Injury_2DPI_rep1_SS200000147BL_D5|CELL.120,VLMC,0.8334277272224426,-0.4687545597553253,0.01761259777112913,0.006643751136562626,0.0026948192270965883,2.745410758072301,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,89,Injury_2DPI_rep1_SS200000147BL_D5|CELL.122,VLMC,0.8683519959449768,-0.11390215158462524,0.002618713994507035,0.006643751136562626,0.0026948192270965883,-1.0074332005533346,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,90,Injury_2DPI_rep1_SS200000147BL_D5|CELL.123,VLMC,0.860319972038269,-0.05890156701207161,0.004708129005607832,0.006643751136562626,0.0026948192270965883,-0.48447006316413305,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,91,Injury_2DPI_rep1_SS200000147BL_D5|CELL.124,VLMC,0.8474973440170288,-0.3516826629638672,0.02039014964441134,0.006643751136562626,0.0026948192270965883,3.4406088083378856,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,92,Injury_2DPI_rep1_SS200000147BL_D5|CELL.125,VLMC,0.874297559261322,-0.09400137513875961,0.019435038194499776,0.006643751136562626,0.0026948192270965883,3.201552384531038,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,93,Injury_2DPI_rep1_SS200000147BL_D5|CELL.126,VLMC,0.8564674258232117,-0.14343565702438354,0.021501499959183684,0.006643751136562626,0.0026948192270965883,3.7187705159278117,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,94,Injury_2DPI_rep1_SS200000147BL_D5|CELL.127,MCG,0.8817853927612305,-0.013480812311172485,0.015565842087046209,0.006643751136562626,0.0026948192270965883,2.2331248941676174,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,95,Injury_2DPI_rep1_SS200000147BL_D5|CELL.128,VLMC,0.8404890298843384,0.1427651345729828,0.006253514784209192,0.006643751136562626,0.0026948192270965883,-0.0976729017767281,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,96,Injury_2DPI_rep1_SS200000147BL_D5|CELL.130,VLMC,0.8556162118911743,-0.05910434573888779,0.004708129005607832,0.006643751136562626,0.0026948192270965883,-0.48447006316413305,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,97,Injury_2DPI_rep1_SS200000147BL_D5|CELL.132,VLMC,0.8155961036682129,-0.47797784209251404,0.011954713201175395,0.006643751136562626,0.0026948192270965883,1.329289475335801,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,98,Injury_2DPI_rep1_SS200000147BL_D5|CELL.133,VLMC,0.8289153575897217,-0.4318942427635193,0.007229343871515192,0.006643751136562626,0.0026948192270965883,0.1465689737443661,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,99,Injury_2DPI_rep1_SS200000147BL_D5|CELL.134,VLMC,0.8234575986862183,-0.3494313657283783,0.020089531335409905,0.006643751136562626,0.0026948192270965883,3.3653665547899894,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,100,Injury_2DPI_rep1_SS200000147BL_D5|CELL.135,VLMC,0.8038920164108276,-0.48041290044784546,0.011954713201175395,0.006643751136562626,0.0026948192270965883,1.329289475335801,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,101,Injury_2DPI_rep1_SS200000147BL_D5|CELL.136,VLMC,0.8503319025039673,-0.26303333044052124,0.021765974795519748,0.006643751136562626,0.0026948192270965883,3.7849663599492134,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,102,Injury_2DPI_rep1_SS200000147BL_D5|CELL.140,VLMC,0.8566948771476746,-0.12193536013364792,0.009917509273449282,0.006643751136562626,0.0026948192270965883,0.8193943363208089,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,103,Injury_2DPI_rep1_SS200000147BL_D5|CELL.141,VLMC,0.798678994178772,-0.4945319890975952,0.014471059121780816,0.006643751136562626,0.0026948192270965883,1.9591098558752447,True,True,True,False,False,False,False,False,False,False,False,False
