"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","pattern","significant_fdr_0p05"
"GO:0050921","positive regulation of chemotaxis","6/376","44/1691",0.949257717742316,1,0.968348810258417,"Ccl19/Fgf10/Mstn/Sema5a/Swap70/Vegfa",6,1,FALSE
"GO:0010631","epithelial cell migration","14/376","88/1691",0.949391109287758,1,0.968348810258417,"Adipor1/Angpt2/Dab2ip/Efnb2/Fgf10/Fgf7/Gab2/Hdac9/Jun/Ptprm/Sema3a/Sema5a/Tgfb2/Vegfa",14,1,FALSE
"GO:0007346","regulation of mitotic cell cycle","9/376","61/1691",0.949559811349089,1,0.968348810258417,"Bard1/Brinp2/Cdc14a/Cdkn2d/Cul4a/Ercc2/Fgf10/Igf1r/Myo16",9,1,FALSE
"GO:0002694","regulation of leukocyte activation","17/376","104/1691",0.95059672428272,1,0.968348810258417,"Ccl19/Cd40lg/Cnr1/Efnb2/Erbb2/Fgf10/Gab2/Ihh/Il7r/Kat5/Nppc/Pag1/Prlr/Ptpn2/Thy1/Vav3/Wnt3a",17,1,FALSE
"GO:0002027","regulation of heart rate","3/376","26/1691",0.950610906206214,1,0.968348810258417,"Adra1a/Cacna1e/Sema3a",3,1,FALSE
"GO:0045930","negative regulation of mitotic cell cycle","3/376","26/1691",0.950610906206214,1,0.968348810258417,"Bard1/Brinp2/Myo16",3,1,FALSE
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/376","26/1691",0.950610906206214,1,0.968348810258417,"Acvr2a/Bmp6/Fgf9",3,1,FALSE
"GO:0006952","defense response","38/376","210/1691",0.950892035825332,1,0.968348810258417,"Adamts12/Adcyap1/Adora1/Aqp4/Bmp6/C1qtnf12/Cacna1e/Ccl19/Cd40lg/Cers6/Chga/Cnr1/Dab2ip/Grik2/Grin2b/Hdac9/Ifnar1/Il17b/Il1rap/Il7r/Jun/Kat5/Myo1c/Nmb/Nmbr/Npy/Npy2r/Nts/P2rx7/Penk/Plp1/Ptpn2/Relb/Sbno2/Selp/Susd4/Ucn/Wfdc1",38,1,FALSE
"GO:0045766","positive regulation of angiogenesis","7/376","50/1691",0.951089529836566,1,0.968348810258417,"Angpt2/Itga5/Jmjd8/Sema5a/Tie1/Vash2/Vegfa",7,1,FALSE
"GO:1904018","positive regulation of vasculature development","7/376","50/1691",0.951089529836566,1,0.968348810258417,"Angpt2/Itga5/Jmjd8/Sema5a/Tie1/Vash2/Vegfa",7,1,FALSE
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Ptpn2",1,1,FALSE
"GO:0002763","positive regulation of myeloid leukocyte differentiation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Jun",1,1,FALSE
"GO:0003272","endocardial cushion formation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0006690","icosanoid metabolic process","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Abcc10",1,1,FALSE
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Bard1",1,1,FALSE
"GO:0010460","positive regulation of heart rate","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Adra1a",1,1,FALSE
"GO:0010761","fibroblast migration","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Tns1",1,1,FALSE
"GO:0018107","peptidyl-threonine phosphorylation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Map3k10",1,1,FALSE
"GO:0030195","negative regulation of blood coagulation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Prkg1",1,1,FALSE
"GO:0032092","positive regulation of protein binding","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Wnt3a",1,1,FALSE
"GO:0032413","negative regulation of ion transmembrane transporter activity","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Tcaf2",1,1,FALSE
"GO:0032543","mitochondrial translation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Mtg1",1,1,FALSE
"GO:0032722","positive regulation of chemokine production","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Adcyap1",1,1,FALSE
"GO:0033209","tumor necrosis factor-mediated signaling pathway","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Ptpn2",1,1,FALSE
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Erbb4",1,1,FALSE
"GO:0043648","dicarboxylic acid metabolic process","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Phyh",1,1,FALSE
"GO:0045428","regulation of nitric oxide biosynthetic process","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Acvr2a",1,1,FALSE
"GO:0048332","mesoderm morphogenesis","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Wnt3a",1,1,FALSE
"GO:0050819","negative regulation of coagulation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Prkg1",1,1,FALSE
"GO:0060037","pharyngeal system development","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0060343","trabecula formation","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Vegfa",1,1,FALSE
"GO:0060390","regulation of SMAD protein signal transduction","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Bmp6",1,1,FALSE
"GO:0060441","epithelial tube branching involved in lung morphogenesis","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Fgf10",1,1,FALSE
"GO:0060761","negative regulation of response to cytokine stimulus","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Ptpn2",1,1,FALSE
"GO:0061337","cardiac conduction","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Slc9a1",1,1,FALSE
"GO:0061437","renal system vasculature development","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Angpt2",1,1,FALSE
"GO:0061440","kidney vasculature development","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Angpt2",1,1,FALSE
"GO:0062207","regulation of pattern recognition receptor signaling pathway","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Dab2ip",1,1,FALSE
"GO:0071634","regulation of transforming growth factor beta production","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0150146","cell junction disassembly","1/376","12/1691",0.951636939862128,1,0.968348810258417,"C1ql1",1,1,FALSE
"GO:1902622","regulation of neutrophil migration","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Ccl19",1,1,FALSE
"GO:1902749","regulation of cell cycle G2/M phase transition","1/376","12/1691",0.951636939862128,1,0.968348810258417,"Bard1",1,1,FALSE
"GO:0060326","cell chemotaxis","10/376","67/1691",0.952614016863227,1,0.968348810258417,"Ccl19/Chga/Cyp7b1/Il17b/Mstn/Plxnb3/Sema5a/Swap70/Vav3/Vegfa",10,1,FALSE
"GO:0002443","leukocyte mediated immunity","8/376","56/1691",0.953321797571341,1,0.968348810258417,"Cd40lg/Chga/Gab2/Il7r/Nppc/P2rx7/Susd4/Swap70",8,1,FALSE
"GO:0090130","tissue migration","14/376","89/1691",0.954758510449459,1,0.968348810258417,"Adipor1/Angpt2/Dab2ip/Efnb2/Fgf10/Fgf7/Gab2/Hdac9/Jun/Ptprm/Sema3a/Sema5a/Tgfb2/Vegfa",14,1,FALSE
"GO:0090132","epithelium migration","14/376","89/1691",0.954758510449459,1,0.968348810258417,"Adipor1/Angpt2/Dab2ip/Efnb2/Fgf10/Fgf7/Gab2/Hdac9/Jun/Ptprm/Sema3a/Sema5a/Tgfb2/Vegfa",14,1,FALSE
"GO:0002757","immune response-activating signaling pathway","5/376","39/1691",0.955786032977716,1,0.968348810258417,"Dab2ip/Ptpn2/Sla2/Thy1/Vav3",5,1,FALSE
"GO:0003158","endothelium development","5/376","39/1691",0.955786032977716,1,0.968348810258417,"Adamts12/Bmp6/Nrg1/Tie1/Vegfa",5,1,FALSE
"GO:0007179","transforming growth factor beta receptor signaling pathway","5/376","39/1691",0.955786032977716,1,0.968348810258417,"Acvr1c/Cav2/Jun/Mstn/Tgfb2",5,1,FALSE
"GO:0010498","proteasomal protein catabolic process","5/376","39/1691",0.955786032977716,1,0.968348810258417,"Cul4a/Dab2ip/Kat5/Nemf/Rnf14",5,1,FALSE
"GO:0045861","negative regulation of proteolysis","4/376","33/1691",0.956422661345764,1,0.968348810258417,"Cdh1/Cdkn2d/Vegfa/Wfdc1",4,1,FALSE
"GO:0032271","regulation of protein polymerization","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Lmod1/Myo1c",2,1,FALSE
"GO:0032835","glomerulus development","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Angpt2/Ret",2,1,FALSE
"GO:0043536","positive regulation of blood vessel endothelial cell migration","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Hdac9/Vegfa",2,1,FALSE
"GO:0048193","Golgi vesicle transport","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Ccdc22/Creb3l2",2,1,FALSE
"GO:0061136","regulation of proteasomal protein catabolic process","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Dab2ip/Rnf14",2,1,FALSE
"GO:0072080","nephron tubule development","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Vegfa/Wnt4",2,1,FALSE
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/376","20/1691",0.956924233507797,1,0.968348810258417,"Cav2/Fst",2,1,FALSE
"GO:0001818","negative regulation of cytokine production","7/376","51/1691",0.957625394015676,1,0.968348810258417,"Aqp4/Hdac9/Kat5/Nmb/Nmbr/Relb/Tgfb2",7,1,FALSE
"GO:0014812","muscle cell migration","3/376","27/1691",0.959068278612261,1,0.968348810258417,"Fgf9/Mstn/Prkg1",3,1,FALSE
"GO:0016053","organic acid biosynthetic process","3/376","27/1691",0.959068278612261,1,0.968348810258417,"Cyp7b1/Plp1/Prkaa2",3,1,FALSE
"GO:0046394","carboxylic acid biosynthetic process","3/376","27/1691",0.959068278612261,1,0.968348810258417,"Cyp7b1/Plp1/Prkaa2",3,1,FALSE
"GO:0071216","cellular response to biotic stimulus","3/376","27/1691",0.959068278612261,1,0.968348810258417,"Bmp6/Dab2ip/Sbno2",3,1,FALSE
"GO:1903050","regulation of proteolysis involved in protein catabolic process","3/376","27/1691",0.959068278612261,1,0.968348810258417,"Ccdc22/Dab2ip/Rnf14",3,1,FALSE
"GO:0035239","tube morphogenesis","46/376","252/1691",0.9602568237746,1,0.968348810258417,"Adamts12/Angpt2/Arhgap24/Cdh1/Cdh2/Comp/Csmd1/Dab2ip/Dlc1/Edar/Efna3/Efnb2/Epha5/Ephb3/Fgf10/Fgf9/Fzd6/Hdac9/Ihh/Itga5/Jmjd8/Jun/Lrp5/Lrp6/Ngfr/Nppc/Npr2/Nrp2/Nrxn1/Nrxn3/Pknox1/Plxnb2/Ptprm/Ret/Sema4c/Sema5a/Sema6a/St14/Tgfb2/Thy1/Tie1/Vash2/Vav3/Vegfa/Wnt3a/Wnt4",46,1,FALSE
"GO:0006955","immune response","35/376","198/1691",0.960980978363534,1,0.968348810258417,"Adcyap1/Aqp4/Bmp6/Ccl19/Cd40lg/Chga/Cnr1/Dab2ip/Dock10/Endou/Gab2/Ifnar1/Igf1r/Il1rap/Il7r/Kat5/Marchf8/Myo1c/Nmb/Nmbr/Nppc/Npy/Nts/P2rx7/Pag1/Ptpn2/Relb/Sbno2/Sla2/Susd4/Swap70/Tgfb2/Thy1/Vav3/Vegfa",35,1,FALSE
"GO:0007049","cell cycle","27/376","158/1691",0.961626655614169,1,0.968348810258417,"Adcyap1/Bard1/Brinp2/Cdc14a/Cdkn2d/Cul4a/Dab2ip/Eml1/Ercc2/Fgf10/Igf1r/Jun/Kat5/Lin54/Lrp6/Myo16/Nppc/Npr2/Pax6/Pds5b/Ppp1r12a/Rassf2/Rxfp3/Sh3glb1/Tgfb2/Tubb3/Wnt4",27,1,FALSE
"GO:0002449","lymphocyte mediated immunity","5/376","40/1691",0.962389876877347,1,0.968348810258417,"Cd40lg/Il7r/P2rx7/Susd4/Swap70",5,1,FALSE
"GO:0000086","G2/M transition of mitotic cell cycle","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Bard1",1,1,FALSE
"GO:0003176","aortic valve development","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Tie1",1,1,FALSE
"GO:0003203","endocardial cushion morphogenesis","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0014002","astrocyte development","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Plp1",1,1,FALSE
"GO:0014911","positive regulation of smooth muscle cell migration","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Fgf9",1,1,FALSE
"GO:0019217","regulation of fatty acid metabolic process","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Cnr1",1,1,FALSE
"GO:0031529","ruffle organization","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Arhgap24",1,1,FALSE
"GO:0032410","negative regulation of transporter activity","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Tcaf2",1,1,FALSE
"GO:0042157","lipoprotein metabolic process","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Golga7b",1,1,FALSE
"GO:0043627","response to estrogen","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0044839","cell cycle G2/M phase transition","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Bard1",1,1,FALSE
"GO:0071384","cellular response to corticosteroid stimulus","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Mstn",1,1,FALSE
"GO:0071385","cellular response to glucocorticoid stimulus","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Mstn",1,1,FALSE
"GO:0071604","transforming growth factor beta production","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0086003","cardiac muscle cell contraction","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Adora1",1,1,FALSE
"GO:1905517","macrophage migration","1/376","13/1691",0.962467500083593,1,0.968348810258417,"Mstn",1,1,FALSE
"GO:0035295","tube development","52/376","282/1691",0.962487754432044,1,0.968348810258417,"Adamts12/Angpt2/Arhgap24/Cdh1/Cdh2/Comp/Csmd1/Dab2ip/Dlc1/Edar/Efna3/Efnb2/Epha5/Ephb3/Fgf10/Fgf7/Fgf9/Fzd6/Hdac9/Ihh/Itga5/Jmjd8/Jun/Kat5/Lrp5/Lrp6/Man2a1/Ngfr/Nppc/Npr2/Nrp2/Nrxn1/Nrxn3/Pax6/Pknox1/Plxnb2/Ptprm/Ret/Rxfp1/Sema3c/Sema4c/Sema5a/Sema6a/St14/Tgfb2/Thy1/Tie1/Vash2/Vav3/Vegfa/Wnt3a/Wnt4",52,1,FALSE
"GO:0050866","negative regulation of cell activation","6/376","46/1691",0.96252844345501,1,0.968348810258417,"Cnr1/Erbb2/Ihh/Pag1/Prkg1/Ptpn2",6,1,FALSE
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","7/376","52/1691",0.963366061386329,1,0.968348810258417,"Acvr2a/Bmp6/Cav2/Fgf10/Fgf9/Fst/Fstl4",7,1,FALSE
"GO:0006915","apoptotic process","55/376","297/1691",0.963717118882798,1,0.968348810258417,"Acvr1c/Adcyap1/Adora1/Amigo2/Bard1/Cbl/Ccl19/Cd40lg/Cdkn2d/Cers6/Cnr1/Comp/Dab2ip/Dlc1/Edar/Erbb2/Erbb4/Ercc2/Fgf10/Grik2/Gulp1/Htr2a/Igf1r/Ihh/Il7r/Itga5/Jag2/Jun/Kat5/Kcnq3/Lrp5/Lrp6/Map3k10/Ngfr/Nppc/Npr2/Nrg1/Ntsr1/P2rx7/Prkaa2/Prlr/Ptpn2/Rassf2/Ret/Rxfp2/Sema5a/Sema6a/Setx/Sgms1/Sh3glb1/Slc9a1/Tgfb2/Ucn/Vegfa/Wnt4",55,1,FALSE
"GO:0019058","viral life cycle","2/376","21/1691",0.965170058078161,1,0.968348810258417,"Cav2/Nectin1",2,1,FALSE
"GO:0031960","response to corticosteroid","2/376","21/1691",0.965170058078161,1,0.968348810258417,"Calcr/Mstn",2,1,FALSE
"GO:0042116","macrophage activation","2/376","21/1691",0.965170058078161,1,0.968348810258417,"Jun/Sbno2",2,1,FALSE
"GO:0051100","negative regulation of binding","2/376","21/1691",0.965170058078161,1,0.968348810258417,"Crmp1/Jun",2,1,FALSE
"GO:0051384","response to glucocorticoid","2/376","21/1691",0.965170058078161,1,0.968348810258417,"Calcr/Mstn",2,1,FALSE
"GO:0043535","regulation of blood vessel endothelial cell migration","3/376","28/1691",0.966154784140088,1,0.968348810258417,"Angpt2/Hdac9/Vegfa",3,1,FALSE
"GO:0044403","biological process involved in symbiotic interaction","3/376","28/1691",0.966154784140088,1,0.968348810258417,"Cav2/Jun/Nectin1",3,1,FALSE
"GO:0061041","regulation of wound healing","3/376","28/1691",0.966154784140088,1,0.968348810258417,"Prkg1/Wfdc1/Wnt4",3,1,FALSE
"GO:0002253","activation of immune response","6/376","47/1691",0.967904377788569,1,0.968348810258417,"Dab2ip/Ptpn2/Sla2/Susd4/Thy1/Vav3",6,1,FALSE
"GO:0048660","regulation of smooth muscle cell proliferation","6/376","47/1691",0.967904377788569,1,0.968348810258417,"Fgf9/Igf1r/Jun/Npr1/Prkg1/Vegfa",6,1,FALSE
"GO:0000278","mitotic cell cycle","14/376","92/1691",0.967997133043538,1,0.968348810258417,"Bard1/Brinp2/Cdc14a/Cdkn2d/Cul4a/Eml1/Ercc2/Fgf10/Igf1r/Kat5/Myo16/Pax6/Ppp1r12a/Tubb3",14,1,FALSE
"GO:0002764","immune response-regulating signaling pathway","5/376","41/1691",0.968078631296573,1,0.968348810258417,"Dab2ip/Ptpn2/Sla2/Thy1/Vav3",5,1,FALSE
"GO:0042176","regulation of protein catabolic process","5/376","41/1691",0.968078631296573,1,0.968348810258417,"Cdh1/Cul4a/Dab2ip/Nrg1/Rnf14",5,1,FALSE
"GO:0072006","nephron development","5/376","41/1691",0.968078631296573,1,0.968348810258417,"Angpt2/Erbb4/Ret/Vegfa/Wnt4",5,1,FALSE
"GO:0043534","blood vessel endothelial cell migration","4/376","35/1691",0.969280092678503,1,0.968348810258417,"Angpt2/Efnb2/Hdac9/Vegfa",4,1,FALSE
"GO:0045446","endothelial cell differentiation","4/376","35/1691",0.969280092678503,1,0.968348810258417,"Bmp6/Nrg1/Tie1/Vegfa",4,1,FALSE
"GO:0048144","fibroblast proliferation","4/376","35/1691",0.969280092678503,1,0.968348810258417,"Dab2ip/Fgf10/Jun/Ngfr",4,1,FALSE
"GO:0072073","kidney epithelium development","4/376","35/1691",0.969280092678503,1,0.968348810258417,"Efnb2/Ret/Vegfa/Wnt4",4,1,FALSE
"GO:0009611","response to wounding","18/376","114/1691",0.970202362657988,1,0.968348810258417,"Arhgap24/Cd40lg/Comp/Erbb2/Fgf10/Fzd6/Igf1r/Jun/Nppc/Npr2/Nrg1/Prkg1/Selp/Tnr/Vegfa/Wfdc1/Wnt3a/Wnt4",18,1,FALSE
"GO:0001774","microglial cell activation","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Jun",1,1,FALSE
"GO:0002269","leukocyte activation involved in inflammatory response","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Jun",1,1,FALSE
"GO:0002637","regulation of immunoglobulin production","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Cd40lg",1,1,FALSE
"GO:0002708","positive regulation of lymphocyte mediated immunity","1/376","14/1691",0.970877643092276,1,0.968348810258417,"P2rx7",1,1,FALSE
"GO:0006809","nitric oxide biosynthetic process","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Acvr2a",1,1,FALSE
"GO:0007093","mitotic cell cycle checkpoint signaling","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Bard1",1,1,FALSE
"GO:0010718","positive regulation of epithelial to mesenchymal transition","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0010821","regulation of mitochondrion organization","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Sh3glb1",1,1,FALSE
"GO:0032091","negative regulation of protein binding","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Crmp1",1,1,FALSE
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Rnf14",1,1,FALSE
"GO:0042542","response to hydrogen peroxide","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Setx",1,1,FALSE
"GO:0048704","embryonic skeletal system morphogenesis","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Tgfb2",1,1,FALSE
"GO:0055078","sodium ion homeostasis","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Slc9a1",1,1,FALSE
"GO:0061028","establishment of endothelial barrier","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Vegfa",1,1,FALSE
"GO:1990868","response to chemokine","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Ccl19",1,1,FALSE
"GO:1990869","cellular response to chemokine","1/376","14/1691",0.970877643092276,1,0.968348810258417,"Ccl19",1,1,FALSE
"GO:0098542","defense response to other organism","17/376","109/1691",0.971189745333206,1,0.968348810258417,"Aqp4/Ccl19/Chga/Dab2ip/Ifnar1/Il1rap/Il7r/Kat5/Myo1c/Nmb/Nmbr/Npy/Nts/P2rx7/Ptpn2/Relb/Susd4",17,1,FALSE
"GO:0009617","response to bacterium","12/376","82/1691",0.971350384009021,1,0.968348810258417,"Bmp6/Chga/Cnr1/Dab2ip/Dgkb/Ifnar1/Il7r/Npy/P2rx7/Penk/Prlr/Sbno2",12,1,FALSE
"GO:0031347","regulation of defense response","14/376","93/1691",0.971576125853737,1,0.968348810258417,"Adamts12/Adcyap1/Adora1/C1qtnf12/Cnr1/Dab2ip/Kat5/Npy/Penk/Ptpn2/Sbno2/Susd4/Ucn/Wfdc1",14,1,FALSE
"GO:0001892","embryonic placenta development","2/376","22/1691",0.971889170698133,1,0.968348810258417,"St14/Vash2",2,1,FALSE
"GO:0007059","chromosome segregation","2/376","22/1691",0.971889170698133,1,0.968348810258417,"Ercc2/Kat5",2,1,FALSE
"GO:0003014","renal system process","3/376","29/1691",0.972074682832559,1,0.968348810258417,"Adora1/Aqp4/Xpnpep3",3,1,FALSE
"GO:0010639","negative regulation of organelle organization","3/376","29/1691",0.972074682832559,1,0.968348810258417,"Dlc1/Lmod1/Swap70",3,1,FALSE
"GO:0022402","cell cycle process","19/376","120/1691",0.972431144717611,1,0.968348810258417,"Bard1/Cdc14a/Cdkn2d/Cul4a/Dab2ip/Eml1/Ercc2/Fgf10/Igf1r/Kat5/Myo16/Nppc/Npr2/Pax6/Pds5b/Ppp1r12a/Rxfp3/Sh3glb1/Wnt4",19,1,FALSE
"GO:0050865","regulation of cell activation","19/376","120/1691",0.972431144717611,1,0.968348810258417,"Ccl19/Cd40lg/Cnr1/Efnb2/Erbb2/Fgf10/Gab2/Ihh/Il7r/Kat5/Nppc/Pag1/Prkg1/Prlr/Ptpn2/Selp/Thy1/Vav3/Wnt3a",19,1,FALSE
"GO:0048659","smooth muscle cell proliferation","6/376","48/1691",0.972566354906297,1,0.968348810258417,"Fgf9/Igf1r/Jun/Npr1/Prkg1/Vegfa",6,1,FALSE
"GO:1902903","regulation of supramolecular fiber organization","6/376","48/1691",0.972566354906297,1,0.968348810258417,"Dlc1/Lmod1/Myo1c/Sema5a/Swap70/Wnt4",6,1,FALSE
"GO:0044782","cilium organization","4/376","36/1691",0.974291675498317,1,0.968348810258417,"Cdc14a/Ift80/Pcdh15/Ttc29",4,1,FALSE
"GO:0030163","protein catabolic process","14/376","94/1691",0.974794195828289,1,0.968348810258417,"Adamts12/Cbl/Ccdc22/Cdh1/Ctso/Cul4a/Dab2ip/Kat5/Nemf/Nrg1/Otud7a/P2rx7/Rnf14/St14",14,1,FALSE
"GO:1901342","regulation of vasculature development","14/376","94/1691",0.974794195828289,1,0.968348810258417,"Angpt2/Dab2ip/Efna3/Itga5/Jmjd8/Ngfr/Ptprm/Sema5a/Sema6a/Tgfb2/Tie1/Vash2/Vegfa/Wnt4",14,1,FALSE
"GO:0032103","positive regulation of response to external stimulus","13/376","89/1691",0.976229671541432,1,0.968348810258417,"Bmp6/Ccl19/Cnr1/Dab2ip/Fgf10/Igf1r/Kat5/Mstn/Npy/Nrg1/Sema5a/Swap70/Vegfa",13,1,FALSE
"GO:0001890","placenta development","3/376","30/1691",0.977006084825323,1,0.968348810258417,"Cdh1/St14/Vash2",3,1,FALSE
"GO:0030522","intracellular receptor signaling pathway","3/376","30/1691",0.977006084825323,1,0.968348810258417,"Cyp7b1/Lbh/Rnf14",3,1,FALSE
"GO:0002697","regulation of immune effector process","8/376","61/1691",0.977021604130894,1,0.968348810258417,"Ccl19/Cd40lg/Gab2/Il7r/Nppc/P2rx7/Susd4/Tgfb2",8,1,FALSE
"GO:0007160","cell-matrix adhesion","8/376","61/1691",0.977021604130894,1,0.968348810258417,"Adamts12/Dlc1/Epha3/Itga5/Sorbs1/Thy1/Vegfa/Wnt4",8,1,FALSE
"GO:0002376","immune system process","63/376","342/1691",0.97714122539774,1,0.968348810258417,"Acvr2a/Adcyap1/Adora1/Aqp4/Bmp6/Cartpt/Ccl19/Cd40lg/Chga/Cnr1/Cul4a/Cyp7b1/Dab2ip/Dock10/Efnb2/Endou/Ephb3/Erbb2/Ercc2/Fgf10/Gab2/Hdac9/Ifnar1/Igf1r/Ihh/Il17b/Il1rap/Il7r/Jag2/Jun/Kat5/Lmo2/Lrp5/Marchf8/Mstn/Myo1c/Nmb/Nmbr/Nppc/Npy/Nts/P2rx7/Pag1/Pknox1/Podxl/Prlr/Ptpn2/Rassf2/Relb/Ret/Sbno2/Selp/Sla2/Sox6/Susd4/Swap70/Tgfb2/Thy1/Tyr/Vav3/Vegfa/Wnt3a/Wnt4",63,1,FALSE
"GO:0000302","response to reactive oxygen species","2/376","23/1691",0.977350881975002,1,0.968348810258417,"Jun/Setx",2,1,FALSE
"GO:0002367","cytokine production involved in immune response","2/376","23/1691",0.977350881975002,1,0.968348810258417,"P2rx7/Tgfb2",2,1,FALSE
"GO:0006520","amino acid metabolic process","2/376","23/1691",0.977350881975002,1,0.968348810258417,"Ddc/Th",2,1,FALSE
"GO:0030510","regulation of BMP signaling pathway","2/376","23/1691",0.977350881975002,1,0.968348810258417,"Fst/Fstl4",2,1,FALSE
"GO:0045089","positive regulation of innate immune response","2/376","23/1691",0.977350881975002,1,0.968348810258417,"Dab2ip/Kat5",2,1,FALSE
"GO:1901873","regulation of post-translational protein modification","2/376","23/1691",0.977350881975002,1,0.968348810258417,"Auts2/Myo1c",2,1,FALSE
"GO:0002532","production of molecular mediator involved in inflammatory response","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Il17b",1,1,FALSE
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/376","15/1691",0.97740716378238,1,0.968348810258417,"P2rx7",1,1,FALSE
"GO:0007088","regulation of mitotic nuclear division","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Igf1r",1,1,FALSE
"GO:0015918","sterol transport","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Lrp6",1,1,FALSE
"GO:0030301","cholesterol transport","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Lrp6",1,1,FALSE
"GO:0046847","filopodium assembly","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Nrxn1",1,1,FALSE
"GO:0070252","actin-mediated cell contraction","1/376","15/1691",0.97740716378238,1,0.968348810258417,"Adora1",1,1,FALSE
