dataset,target,method,space,sliced_w2,projection_sd,n_projection_repeats,input_manifest_sha256,display_name,source_role,source_file_sha256,cytobridge_sliced_w2,relative_difference_pct
mosta,1,spateo,spatial,0.1131209146255665,0.0001854154461479,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Spateo,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0497369884807773,127.43820661616105
mosta,1,mioflow,state,0.0694217469672681,0.0016215794849903,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MIOFlow,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,34.93558203966811
mosta,1,stories,state,0.056311245060815,0.0008671749147484,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,STORIES,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,9.452598927567312
mosta,1,wot,state,0.0584301502316632,0.0009023866682406,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Waddington-OT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0514480657495216,13.571131159982496
mosta,2,CytoBridge-0.015,joint,0.0539554031592821,0.0010942153279477,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0539554031592821,0.0
mosta,2,CytoBridge-0.015,state,0.0521116768901461,0.0011906555150632,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0521116768901461,0.0
mosta,2,CytoBridge-0.015,spatial,0.0697583985513999,0.0002024889847191,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,CytoBridge,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0697583985513999,0.0
mosta,2,stvcr,joint,0.0566998686337086,0.0014379419783554,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0539554031592821,5.086544282366945
mosta,2,stvcr,state,0.0555008931006472,0.0014635336224028,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0521116768901461,6.503755804377076
mosta,2,stvcr,spatial,0.0451761754544634,0.000155129530603,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,stVCR,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0697583985513999,-35.239087489692935
mosta,2,moscot,joint,0.0602938496293794,0.0006495620499281,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0539554031592821,11.747565765351675
mosta,2,moscot,state,0.0620013243931947,0.0008029096619628,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0521116768901461,18.977795559901956
mosta,2,moscot,spatial,0.0805614848767052,0.0001285751892066,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,MOSCOT,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0697583985513999,15.486431095956554
mosta,2,paste,joint,0.0597950639433811,0.0008166546149653,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0539554031592821,10.823125103633636
mosta,2,paste,state,0.0473250592080603,0.0011055086812946,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0521116768901461,-9.185307339420712
mosta,2,paste,spatial,0.2095979340909164,0.0004253951868187,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,PASTE,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0697583985513999,200.46265172856414
mosta,2,spateo,joint,0.0636584034574606,0.0008224958923621,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Spateo,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0539554031592821,17.983370950883646
mosta,2,spateo,state,0.0605552106168598,0.0007850848347196,5.0,cfcae1667edc50b99ac4906ca1260140324279e36c281bdae86b6fba0ff968d9,Spateo,frozen_unaffected_formal_evaluation,432db324680e781cc21de32040136dc109801f10176167f35dcf00560243f4d1,0.0521116768901461,16.202767269441498
