source_obs_id,time_point_processed,Annotation,Batch,CellID
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8446,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8446
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8447,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8447
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8448,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8448
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8449,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8449
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8450,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8450
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8451,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8451
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8452,3.0,npyIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8452
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8453,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8453
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8454,3.0,rIPC2,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8454
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8455,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8455
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8456,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8456
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8457,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8457
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8458,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8458
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8459,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8459
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8460,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8460
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8461,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8461
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8462,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8462
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8463,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8463
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8464,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8464
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8465,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8465
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8466,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8466
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8467,3.0,rIPC2,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8467
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8469,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8469
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8470,3.0,rIPC2,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8470
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8471,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8471
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8472,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8472
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8473,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8473
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8474,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8474
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8477,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8477
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8478,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8478
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8479,3.0,sfrpEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8479
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8480,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8480
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8481,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8481
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8482,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8482
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8483,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8483
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8484,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8484
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8485,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8485
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8486,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8486
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8487,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8487
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8488,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8488
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8489,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8489
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8490,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8490
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8491,3.0,sfrpEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8491
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8492,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8492
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8493,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8493
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8494,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8494
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8495,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8495
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8496,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8496
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8497,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8497
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8498,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8498
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8499,3.0,MSN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8499
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8500,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8500
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8501,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8501
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8502,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8502
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8503,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8503
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8504,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8504
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8505,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8505
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8507,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8507
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8509,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8509
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8510,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8510
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8515,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8515
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8516,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8516
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8517,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8517
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8519,3.0,MCG,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8519
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8520,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8520
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8521,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8521
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8522,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8522
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8523,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8523
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8524,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8524
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8525,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8525
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8526,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8526
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8527,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8527
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8528,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8528
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8529,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8529
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8530,3.0,sfrpEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8530
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8531,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8531
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8532,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8532
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8535,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8535
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8537,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8537
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8538,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8538
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8539,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8539
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8540,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8540
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8541,3.0,npyIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8541
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8542,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8542
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8543,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8543
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8544,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8544
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8545,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8545
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8546,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8546
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8547,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8547
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8548,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8548
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8549,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8549
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8550,3.0,MCG,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8550
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8551,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8551
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8552,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8552
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8553,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8553
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8555,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8555
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8556,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8556
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8558,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8558
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8559,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8559
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8560,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8560
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8561,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8561
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8562,3.0,MCG,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8562
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8563,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8563
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8564,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8564
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8566,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8566
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8567,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8567
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8568,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8568
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8569,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8569
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8570,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8570
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8571,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8571
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8572,3.0,sfrpEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8572
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8573,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8573
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8574,3.0,sfrpEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8574
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8575,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8575
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8576,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8576
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8577,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8577
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8579,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8579
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8580,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8580
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8581,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8581
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8582,3.0,CP,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8582
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8583,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8583
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8584,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8584
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8585,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8585
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8586,3.0,rIPC2,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8586
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8587,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8587
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8588,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8588
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8589,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8589
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8590,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8590
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8591,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8591
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8592,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8592
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8594,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8594
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8596,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8596
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8597,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8597
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8598,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8598
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8599,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8599
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8600,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8600
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8601,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8601
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8602,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8602
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8603,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8603
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8604,3.0,MCG,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8604
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8606,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8606
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8608,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8608
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8609,3.0,rIPC1,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8609
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8610,3.0,wntEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8610
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8612,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8612
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8613,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8613
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8615,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8615
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8616,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8616
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8617,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8617
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8618,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8618
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8619,3.0,rIPC2,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8619
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8622,3.0,IMN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8622
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8623,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8623
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8625,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8625
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8626,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8626
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8627,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8627
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8629,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8629
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8630,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8630
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8633,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8633
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8634,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8634
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8635,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8635
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8636,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8636
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8637,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8637
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8638,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8638
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8639,3.0,ribEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8639
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8640,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8640
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8641,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8641
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8642,3.0,Unknown,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8642
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8643,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8643
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8644,3.0,reaEGC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8644
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8645,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8645
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8646,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8646
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8647,3.0,nptxEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8647
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8649,3.0,mpEX,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8649
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8651,3.0,VLMC,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8651
Batch=Injury_15DPI_rep4_FP200000266TR_E4|CellID=CELL.8652,3.0,sstIN,Injury_15DPI_rep4_FP200000266TR_E4,CELL.8652
