pair_id,center_time,normalized_prominence
"[""Col6a6"",""Itga1_Itgb1""]",0.5,-0.100232525119895
"[""Col6a6"",""Itga2_Itgb1""]",0.5,-0.10176906834780242
"[""Col6a6"",""Itga3_Itgb1""]",0.5,-0.09303193868060056
"[""Col6a6"",""Itga9_Itgb1""]",0.5,-0.12490000952719277
"[""Col6a6"",""Itgav_Itgb8""]",0.5,-0.11794749141458472
"[""Col6a6"",""Sdc1""]",0.5,-0.094945531638302
"[""Col6a6"",""Sdc4""]",0.5,0.005746559031029719
"[""Col9a1"",""Cd44""]",0.5,0.17423252352212182
"[""Col9a1"",""Gp6""]",0.5,-0.05963916181463358
"[""Col9a1"",""Itga10_Itgb1""]",0.5,-0.11883630962017738
"[""Col9a1"",""Itga11_Itgb1""]",0.5,-0.14942954605279363
"[""Col9a1"",""Itga1_Itgb1""]",0.5,-0.11848783001279989
"[""Col9a1"",""Itga2_Itgb1""]",0.5,-0.13423187020235172
"[""Col9a1"",""Itga3_Itgb1""]",0.5,-0.1005207970299532
"[""Col9a1"",""Itga9_Itgb1""]",0.5,-0.1649329178934228
"[""Col9a1"",""Itgav_Itgb8""]",0.5,-0.158218443652071
"[""Col9a1"",""Sdc1""]",0.5,-0.14202403847685008
"[""Col9a1"",""Sdc4""]",0.5,-0.08080121084842062
"[""Col9a2"",""Cd44""]",0.5,0.3913793028232432
"[""Col9a2"",""Gp6""]",0.5,0.03372309374722626
"[""Col9a2"",""Itga10_Itgb1""]",0.5,-0.05476885208487259
"[""Col9a2"",""Itga11_Itgb1""]",0.5,-0.08844777482223332
"[""Col9a2"",""Itga1_Itgb1""]",0.5,-0.046774687161625916
"[""Col9a2"",""Itga2_Itgb1""]",0.5,-0.06734293159214577
"[""Col9a2"",""Itga3_Itgb1""]",0.5,-0.023869186395384823
"[""Col9a2"",""Itga9_Itgb1""]",0.5,-0.10330457059341991
"[""Col9a2"",""Itgav_Itgb8""]",0.5,-0.09483862070339022
"[""Col9a2"",""Sdc1""]",0.5,-0.07860322054821622
"[""Col9a2"",""Sdc4""]",0.5,-0.0041406906860748105
"[""Col9a3"",""Cd44""]",0.5,0.27723319130808155
