stage,stage_label,sender_type,receiver_type,n_sender_cells_mean,n_sender_cells_std,n_sender_cells_min,n_sender_cells_max,n_receiver_cells_mean,n_receiver_cells_std,n_receiver_cells_min,n_receiver_cells_max,edge_count_mean,edge_count_std,edge_count_min,edge_count_max,G_AB_attention_mean_mean,G_AB_attention_mean_std,G_AB_attention_mean_min,G_AB_attention_mean_max,A_AB_mass_attention_mean,A_AB_mass_attention_std,A_AB_mass_attention_min,A_AB_mass_attention_max,edge_predictor_probability_mean_mean,edge_predictor_probability_mean_std,edge_predictor_probability_mean_min,edge_predictor_probability_mean_max,spatial_distance_mean_mean,spatial_distance_mean_std,spatial_distance_mean_min,spatial_distance_mean_max,D_AB_joint_mean,D_AB_joint_std,D_AB_joint_min,D_AB_joint_max,D_AB_spatial_mean,D_AB_spatial_std,D_AB_spatial_min,D_AB_spatial_max,D_AB_state_mean,D_AB_state_std,D_AB_state_min,D_AB_state_max,n_grouping_seeds
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Spinal Cord Dorsal Region,438.0,0.0,438,438,272.0,0.0,272,272,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Spinal Cord Ventral Region,438.0,0.0,438,438,232.0,0.0,232,232,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,"Musculature System, Yolk Syncytial Layer",Yolk Syncytial Layer,438.0,0.0,438,438,27.0,0.0,27,27,10.4,3.361547262794322,5,14,8.688712956028066,0.0789529399923951,8.5923470583829,8.78466765085856,0.6077541931381428,0.05605898763960196,0.5334932443976128,0.6662421527494671,0.7056841503335284,0.022468172708627592,0.6693516135215759,0.7272143255580555,0.061066982403994254,0.0023821295684893105,0.05797368365650376,0.0644850678741932,4.874834688003489,0.4733882678931178,4.244858712781081,5.3794108815183,0.01914185658394177,0.006944611811759835,0.009639645179699738,0.028866451569943514,4.874788396236175,0.4734056354697566,4.244758053300203,5.379378606068328,5
4.0,terminal_4,Myotome,Anterior Erythroid Lineage Cell,128.0,0.0,128,128,23.0,0.0,23,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Epidermis,128.0,0.0,128,128,47.0,0.0,47,47,41.8,5.761944116355174,34,50,1.0589375078270418,0.052625046098990255,0.9741894541417851,1.103874159604311,0.16157207340230798,0.021335535876701495,0.1302221032942792,0.18171491263463446,0.7239384160327038,0.008617585488705809,0.7122191330965828,0.7339008713877478,0.068144774476177,0.0016115033052785015,0.06554574242164922,0.06944146621972322,0.5168265748566941,0.07169999021764596,0.40570155359133087,0.5869145522387276,0.013283068099703293,0.0017181808431272567,0.010314059380662597,0.014523031477588745,0.5165580195602553,0.07165994115712077,0.40551233514097645,0.586629745947742,5
4.0,terminal_4,Myotome,Eye,128.0,0.0,128,128,71.0,0.0,71,71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Fast Muscle Cell,128.0,0.0,128,128,274.0,0.0,274,274,8.8,2.8635642126552705,5,12,3.196713710245804,0.10299152610178912,3.091888361506992,3.3263216699872697,0.02080059187062433,0.00572252513860547,0.011429716641935971,0.025525362031295875,0.7490949880208115,0.011256898497574675,0.7369053959846497,0.766281321644783,0.07145331813291275,0.0034166827719338145,0.06658331382398804,0.07496540841053832,0.08468047652257432,0.023892022833716043,0.0470610999200909,0.10667981910113039,0.00159610258612851,0.00046966285870144716,0.0008625829098476853,0.0020598161294053453,0.08466517566511396,0.023887431444142477,0.04705318236559035,0.10665982453413521,5
4.0,terminal_4,Myotome,Forebrain,128.0,0.0,128,128,47.0,0.0,47,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Hatching Gland,128.0,0.0,128,128,22.0,0.0,22,22,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,"Musculature System, Yolk Syncytial Layer",128.0,0.0,128,128,438.0,0.0,438,438,34.6,4.8270073544588685,29,41,3.725950406214287,0.20287055168962237,3.432171468327685,3.908817085352811,0.04491452597435058,0.01384345001382495,0.032833770709687043,0.06744989459019739,0.7474786045538533,0.014635009542010484,0.7316433496591521,0.767727085228624,0.0632650807995994,0.0009238157276033911,0.06267790874522744,0.06490716710686684,0.1543023402089963,0.05249106024321388,0.11502850020315106,0.24219252986056383,0.0017991303914728929,0.0006863321338209363,0.0013124000756825148,0.002948957339873834,0.1542909383598726,0.05248646849527005,0.11502055783746004,0.2421735538348079,5
4.0,terminal_4,Myotome,Myotome,128.0,0.0,128,128,128.0,0.0,128,128,176.8,19.21457779916072,151,197,1.9499195436415273,0.050800281714461736,1.8659051167830993,1.9996741601658352,0.7088298669639694,0.048537376108722684,0.6541973464991625,0.7740102158478561,0.7396717828962295,0.003176818377305321,0.7365790684491593,0.7437240141661056,0.06312034847105724,0.0015277240936528492,0.061380628485944166,0.06548856215720827,2.2064015362178564,0.17213799715568998,1.9921709134661985,2.434423857403984,0.01837315989831422,0.0014412855502498917,0.016256340627565705,0.01982822181854954,2.206229730283922,0.17214473362938562,1.9919986377387247,2.434263439565359,5
4.0,terminal_4,Myotome,Nervous System,128.0,0.0,128,128,824.0,0.0,824,824,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Notochord,128.0,0.0,128,128,171.0,0.0,171,171,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Otic Vesicle,128.0,0.0,128,128,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Pigment Cell,128.0,0.0,128,128,103.0,0.0,103,103,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Posterior Erythroid Lineage Cell,128.0,0.0,128,128,5.0,0.0,5,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Pronephros,128.0,0.0,128,128,210.0,0.0,210,210,0.4,0.5477225575051662,0,1,1.204554843902588,1.6494046493939127,0.0,3.011387348175049,0.0007942119524418396,0.0012538199359701887,0.0,0.002867987539248621,0.3431868553161621,0.4699279552398093,0.0,0.8579671382904053,0.06556767970323563,0.0,0.06556767970323563,0.06556767970323563,0.0031861179621915925,0.005029914386288205,0.0,0.011505425370310532,1.249769135256629e-05,1.9730068959586162e-05,0.0,4.513055827847681e-05,0.0031860934507184128,0.005029875690090949,0.0,0.011505336856628525,5
4.0,terminal_4,Myotome,Slow Muscle Cell,128.0,0.0,128,128,41.0,0.0,41,41,0.8,0.4472135954999579,0,1,2.387849521636963,1.3348484626051669,0.0,2.9848122596740723,0.05824023223504787,0.03255727957573578,0.0,0.07280029901644079,0.517395305633545,0.2892327686589716,0.0,0.6467441320419312,0.08886232227087021,0.0,0.08886232227087021,0.08886232227087021,0.1850128960994143,0.10342535309809968,0.0,0.23126614057393555,0.002009093799620571,0.0011231175772812483,0.0,0.002511367554260343,0.18500198719256233,0.10341925483377938,0.0,0.23125250443826703,5
4.0,terminal_4,Myotome,Spinal Cord Anterior Region,128.0,0.0,128,128,64.0,0.0,64,64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Myotome,Spinal Cord Dorsal Region,128.0,0.0,128,128,272.0,0.0,272,272,22.2,3.7013511046643495,18,27,2.2391128028534824,0.07662383299661478,2.1439128849241467,2.3055860788925835,0.03369583444189141,0.002253023819405381,0.030761295136001468,0.03645953624216118,0.7681258515003415,0.010369384222100566,0.7592714304725329,0.7807266116142273,0.06695477855876444,0.003956722104259631,0.06337599932319588,0.0735649554745147,0.1549264311737694,0.003431726180988556,0.1521419033482554,0.16076355186468055,0.0001909527205222909,1.5145306983559683e-05,0.0001763266323503804,0.00020713438109388706,0.1549262699146598,0.0034317185140207464,0.15214175583993206,0.16076338960741984,5
4.0,terminal_4,Myotome,Spinal Cord Ventral Region,128.0,0.0,128,128,232.0,0.0,232,232,4.0,0.7071067811865476,3,5,1.9077171762784324,0.32249075574075536,1.4334829250971477,2.2992299497127533,0.005421081513148638,0.0024673640937807,0.001986703656377638,0.008848264388622762,0.7654526420434316,0.023558776632772595,0.7369325558344523,0.8010553568601608,0.0776357745875915,0.010194697848362494,0.06126328557729721,0.08915891746679942,0.02175482156093322,0.010703930497374056,0.007872050442155797,0.03759211727813252,0.0003252935227106209,0.00017093916681593444,7.58668485794913e-05,0.0005171881480940007,0.02174927892971525,0.01070181612052847,0.007870062954464583,0.0375846107912341,5
4.0,terminal_4,Myotome,Yolk Syncytial Layer,128.0,0.0,128,128,27.0,0.0,27,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
4.0,terminal_4,Nervous System,Anterior Erythroid Lineage Cell,824.0,0.0,824,824,23.0,0.0,23,23,4.6,0.5477225575051662,4,5,1.231404002904892,0.19592743317423156,0.9003398060798645,1.363344633579254,0.06475910989017168,0.010348508691010104,0.053314962654980654,0.07906451683146558,0.7475654119253159,0.021830829969811876,0.709570300579071,0.7624203562736511,0.053385090790689,0.006423033124303263,0.04484360013157129,0.05913902968168259,0.26596321470026896,0.06876765393899195,0.18649048637003665,0.3531025539326933,0.011851798390972078,0.005733225842680642,0.005594696436104468,0.01861246514556439,0.2656682428986572,0.06859161881824238,0.18640482699314997,0.3526466108801465,5
4.0,terminal_4,Nervous System,Epidermis,824.0,0.0,824,824,47.0,0.0,47,47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
