pair,pair_id,ligand,receptor,auc,peak_time,peak_score,start_score,end_score,delta_end_start,score_range,pair_id_identity,ligand_identity,receptor_identity,cluster
WNT2B_FZD3_LRP5,"[""WNT2B"",""FZD3_LRP5""]",WNT2B,FZD3_LRP5,1.728753510229692,3.5,0.6151122789475715,0.2686214071341652,0.3515289981055595,0.0829075909713943,0.3464908718134062,"[""WNT2B"",""FZD3_LRP5""]",WNT2B,FZD3_LRP5,2
SEMA3C_NRP2_PLXNA3,"[""SEMA3C"",""NRP2_PLXNA3""]",SEMA3C,NRP2_PLXNA3,1.7249826958349228,3.5,0.8674115833215541,0.3596082747226402,0.4489899981419917,0.0893817234193515,0.5671771416008726,"[""SEMA3C"",""NRP2_PLXNA3""]",SEMA3C,NRP2_PLXNA3,2
COL6A3_SDC4,"[""COL6A3"",""SDC4""]",COL6A3,SDC4,1.6643312002281592,3.5,0.9386997337391526,0.2249307205757134,0.1329785751552736,-0.0919521454204397,0.805721158583879,"[""COL6A3"",""SDC4""]",COL6A3,SDC4,2
COMP_SDC4,"[""COMP"",""SDC4""]",COMP,SDC4,1.629735038398414,3.5,0.921412274758871,0.2822744921469039,0.2084957109822555,-0.0737787811646484,0.7129165637766155,"[""COMP"",""SDC4""]",COMP,SDC4,2
GAL_GALR1,"[""GAL"",""GALR1""]",GAL,GALR1,1.582445551262048,3.5,1.4859675456825765,0.0006866180834856,0.3618181972896973,0.3611315792062116,1.4852809275990908,"[""GAL"",""GALR1""]",GAL,GALR1,2
SEMA3C_NRP1_PLXNA3,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,1.5453785135319429,3.5,0.8101762754652444,0.2777339696948185,0.3719568014552432,0.0942228317604246,0.594570866365349,"[""SEMA3C"",""NRP1_PLXNA3""]",SEMA3C,NRP1_PLXNA3,2
GAS6_TYRO3,"[""GAS6"",""TYRO3""]",GAS6,TYRO3,1.5399035889601007,3.5,0.7614214273243588,0.2700018837079564,0.4381286631919394,0.168126779483983,0.5219834633971492,"[""GAS6"",""TYRO3""]",GAS6,TYRO3,2
TAC1_TACR1,"[""TAC1"",""TACR1""]",TAC1,TACR1,1.527802726148772,3.5,1.5162135929593292,0.0075591162055203,0.1828012716524016,0.1752421554468812,1.5086544767538088,"[""TAC1"",""TACR1""]",TAC1,TACR1,2
GDF10_ACVR1B_ACVR2A,"[""GDF10"",""ACVR1B_ACVR2A""]",GDF10,ACVR1B_ACVR2A,1.5207419299090024,3.5,0.7010467317654002,0.3680202906866611,0.4660124518055049,0.0979921611188437,0.4349649321304454,"[""GDF10"",""ACVR1B_ACVR2A""]",GDF10,ACVR1B_ACVR2A,2
THBS2_SDC4,"[""THBS2"",""SDC4""]",THBS2,SDC4,1.410119518054565,3.5,0.9068006456444718,0.1547163258125141,0.1323248147458344,-0.0223915110666797,0.869057366023755,"[""THBS2"",""SDC4""]",THBS2,SDC4,2
SEMA3G_NRP2_PLXNA1,"[""SEMA3G"",""NRP2_PLXNA1""]",SEMA3G,NRP2_PLXNA1,1.3404915897435716,3.5,0.6744556766854859,0.1641996761692346,0.2830403318201896,0.118840655650955,0.5794169440557451,"[""SEMA3G"",""NRP2_PLXNA1""]",SEMA3G,NRP2_PLXNA1,2
WNT7A_FZD7_LRP6,"[""WNT7A"",""FZD7_LRP6""]",WNT7A,FZD7_LRP6,1.2510679666190443,3.5,0.5293246120558499,0.2949525863180467,0.2995941054751094,0.0046415191570626,0.4114314795444251,"[""WNT7A"",""FZD7_LRP6""]",WNT7A,FZD7_LRP6,2
WNT7A_FZD7_LRP5,"[""WNT7A"",""FZD7_LRP5""]",WNT7A,FZD7_LRP5,1.246322276919793,3.5,0.5293246120558499,0.2937110247629996,0.298636335710584,0.0049253109475844,0.4114317371294198,"[""WNT7A"",""FZD7_LRP5""]",WNT7A,FZD7_LRP5,2
WNT2B_FZD8_LRP5,"[""WNT2B"",""FZD8_LRP5""]",WNT2B,FZD8_LRP5,1.1735574969540432,3.5,0.5282231970654678,0.1589340059760683,0.348074303502331,0.1891402975262626,0.3692891910893994,"[""WNT2B"",""FZD8_LRP5""]",WNT2B,FZD8_LRP5,2
WNT2B_FZD8_LRP6,"[""WNT2B"",""FZD8_LRP6""]",WNT2B,FZD8_LRP6,1.1497005035758694,3.5,0.5283550654105398,0.1516967718769148,0.3576072263857607,0.2059104545088459,0.376658293533625,"[""WNT2B"",""FZD8_LRP6""]",WNT2B,FZD8_LRP6,2
NMB_NMBR,"[""NMB"",""NMBR""]",NMB,NMBR,1.033211176094064,3.5,0.5219846634733059,0.1666654067174171,0.1598166630474989,-0.0068487436699182,0.417865958604424,"[""NMB"",""NMBR""]",NMB,NMBR,2
LAMC1_ITGA3_ITGB1,"[""LAMC1"",""ITGA3_ITGB1""]",LAMC1,ITGA3_ITGB1,1.0154821555775218,3.5,0.5139399299471735,0.1519982791660143,0.4103228860450703,0.2583246068790559,0.3619416507811591,"[""LAMC1"",""ITGA3_ITGB1""]",LAMC1,ITGA3_ITGB1,2
COL1A1_ITGA3_ITGB1,"[""COL1A1"",""ITGA3_ITGB1""]",COL1A1,ITGA3_ITGB1,0.975241604149465,3.5,0.5653462357928489,0.0347134954587482,0.0849965937261623,0.0502830982674141,0.5307202171746804,"[""COL1A1"",""ITGA3_ITGB1""]",COL1A1,ITGA3_ITGB1,2
TNC_ITGA8_ITGB1,"[""TNC"",""ITGA8_ITGB1""]",TNC,ITGA8_ITGB1,0.9317182371823464,3.5,0.5498688600278033,0.0644211584231301,0.0926065722645289,0.0281854138413987,0.4898193990979433,"[""TNC"",""ITGA8_ITGB1""]",TNC,ITGA8_ITGB1,2
EFNA5_EPHA8,"[""EFNA5"",""EPHA8""]",EFNA5,EPHA8,0.9058115009343,3.5,0.4884088896428165,0.0766086465945278,0.1960062293054436,0.1193975827109158,0.4118002430482886,"[""EFNA5"",""EPHA8""]",EFNA5,EPHA8,2
EFNA5_EPHA2,"[""EFNA5"",""EPHA2""]",EFNA5,EPHA2,0.9039234498448258,3.5,0.4938653692155427,0.1306470321952225,0.2264647876899955,0.095817755494773,0.3888924094241768,"[""EFNA5"",""EPHA2""]",EFNA5,EPHA2,2
COL6A1_ITGA3_ITGB1,"[""COL6A1"",""ITGA3_ITGB1""]",COL6A1,ITGA3_ITGB1,0.8186054920896093,3.5,0.6601127841355353,0.0309514914500362,0.2137945034269637,0.1828430119769274,0.629161292685499,"[""COL6A1"",""ITGA3_ITGB1""]",COL6A1,ITGA3_ITGB1,2
JAM3_JAM3,"[""JAM3"",""JAM3""]",JAM3,JAM3,0.8010600369576281,3.5,0.4934285561414478,0.0942572683572622,0.2483255145770372,0.1540682462197749,0.3991712877841856,"[""JAM3"",""JAM3""]",JAM3,JAM3,2
LAMA4_ITGA6_ITGB4,"[""LAMA4"",""ITGA6_ITGB4""]",LAMA4,ITGA6_ITGB4,0.7928580648445083,3.5,0.2959534056024108,0.1854098812947781,0.1122265706458309,-0.0731833106489471,0.1842580356987891,"[""LAMA4"",""ITGA6_ITGB4""]",LAMA4,ITGA6_ITGB4,2
FN1_ITGA3_ITGB1,"[""FN1"",""ITGA3_ITGB1""]",FN1,ITGA3_ITGB1,0.7739369158091973,3.5,0.4442136814667746,0.0828044858451216,0.1301875977144199,0.0473831118692982,0.378220627612911,"[""FN1"",""ITGA3_ITGB1""]",FN1,ITGA3_ITGB1,2
LAMC3_SV2A,"[""LAMC3"",""SV2A""]",LAMC3,SV2A,0.7559290828619708,3.5,0.4136324168243131,0.0718205485955225,0.0374936635512473,-0.0343268850442752,0.3887592035775689,"[""LAMC3"",""SV2A""]",LAMC3,SV2A,2
LAMA2_ITGA6_ITGB4,"[""LAMA2"",""ITGA6_ITGB4""]",LAMA2,ITGA6_ITGB4,0.7490168580318819,3.5,0.2795745316581796,0.1124212690820604,0.0983027387308256,-0.0141185303512348,0.181271792927354,"[""LAMA2"",""ITGA6_ITGB4""]",LAMA2,ITGA6_ITGB4,2
FGF2_FGFR3,"[""FGF2"",""FGFR3""]",FGF2,FGFR3,0.726451491707143,3.5,0.2946170849825167,0.126755014714215,0.1411080259941667,0.0143530112799517,0.1741238809734216,"[""FGF2"",""FGFR3""]",FGF2,FGFR3,2
WNT8B_FZD5_LRP5,"[""WNT8B"",""FZD5_LRP5""]",WNT8B,FZD5_LRP5,0.6989642588969281,3.5,0.3465695316488298,0.0466649605101191,0.1176323882486376,0.0709674277385184,0.2999045711387106,"[""WNT8B"",""FZD5_LRP5""]",WNT8B,FZD5_LRP5,2
WNT8B_FZD5_LRP6,"[""WNT8B"",""FZD5_LRP6""]",WNT8B,FZD5_LRP6,0.6963697105888651,3.5,0.3465695316488298,0.0466649605101191,0.1176323882486376,0.0709674277385184,0.2999045711387106,"[""WNT8B"",""FZD5_LRP6""]",WNT8B,FZD5_LRP6,2
NPY_NPY2R,"[""NPY"",""NPY2R""]",NPY,NPY2R,0.6414418867374098,3.5,0.4968433557126295,0.0707987760623502,0.1433982939023733,0.072599517840023,0.4260445796502792,"[""NPY"",""NPY2R""]",NPY,NPY2R,2
ANGPTL2_ITGA5_ITGB1,"[""ANGPTL2"",""ITGA5_ITGB1""]",ANGPTL2,ITGA5_ITGB1,0.6408157632956448,3.5,0.3053459106056467,0.117960337215325,0.1438273884297695,0.0258670512144444,0.2096785244858698,"[""ANGPTL2"",""ITGA5_ITGB1""]",ANGPTL2,ITGA5_ITGB1,2
COL6A2_ITGA3_ITGB1,"[""COL6A2"",""ITGA3_ITGB1""]",COL6A2,ITGA3_ITGB1,0.6170074508670614,3.5,0.4479328085812519,0.0378297886382977,0.1078187359708276,0.0699889473325298,0.4191936969613372,"[""COL6A2"",""ITGA3_ITGB1""]",COL6A2,ITGA3_ITGB1,2
WNT11_FZD6,"[""WNT11"",""FZD6""]",WNT11,FZD6,0.5929555834365723,3.5,0.2138106457528067,0.1178121726493261,0.110653454860985,-0.0071587177883411,0.1130666379315964,"[""WNT11"",""FZD6""]",WNT11,FZD6,2
BMP7_BMPR1A_ACVR2A,"[""BMP7"",""BMPR1A_ACVR2A""]",BMP7,BMPR1A_ACVR2A,0.5857044996113518,3.5,0.2553866352746701,0.0358762157443732,0.078734695153875,0.0428584794095018,0.2195104195302968,"[""BMP7"",""BMPR1A_ACVR2A""]",BMP7,BMPR1A_ACVR2A,2
BMP7_BMPR1A_BMPR2,"[""BMP7"",""BMPR1A_BMPR2""]",BMP7,BMPR1A_BMPR2,0.5857044996113518,3.5,0.2553866352746701,0.0358762157443732,0.078734695153875,0.0428584794095018,0.2195104195302968,"[""BMP7"",""BMPR1A_BMPR2""]",BMP7,BMPR1A_BMPR2,2
SEMA6D_PLXNA1_KDR,"[""SEMA6D"",""PLXNA1_KDR""]",SEMA6D,PLXNA1_KDR,0.5813890770272138,3.5,0.2349350713041518,0.1274824120658331,0.1367060147487774,0.0092236026829442,0.1886556772007334,"[""SEMA6D"",""PLXNA1_KDR""]",SEMA6D,PLXNA1_KDR,2
LAMB3_DAG1,"[""LAMB3"",""DAG1""]",LAMB3,DAG1,0.5604266006394265,3.5,0.2591382344078523,0.1640013466699917,0.1803466151375978,0.016345268467606,0.2000551113314351,"[""LAMB3"",""DAG1""]",LAMB3,DAG1,2
WNT7B_FZD4_LRP5,"[""WNT7B"",""FZD4_LRP5""]",WNT7B,FZD4_LRP5,0.533965141686008,3.5,0.2774601479193398,0.0850932893189798,0.1456201646349774,0.0605268753159976,0.2325527971670216,"[""WNT7B"",""FZD4_LRP5""]",WNT7B,FZD4_LRP5,2
WNT7B_FZD4_LRP6,"[""WNT7B"",""FZD4_LRP6""]",WNT7B,FZD4_LRP6,0.533965141686008,3.5,0.2774601479193398,0.0850932893189798,0.1456201646349774,0.0605268753159976,0.2325527971670216,"[""WNT7B"",""FZD4_LRP6""]",WNT7B,FZD4_LRP6,2
COL6A6_SDC4,"[""COL6A6"",""SDC4""]",COL6A6,SDC4,0.5208104973219518,3.5,0.2628872808812178,0.0910856056280534,0.0721403355027296,-0.0189452701253238,0.2212714455416578,"[""COL6A6"",""SDC4""]",COL6A6,SDC4,2
COL4A1_ITGA3_ITGB1,"[""COL4A1"",""ITGA3_ITGB1""]",COL4A1,ITGA3_ITGB1,0.5178339402961477,3.5,0.3325164922445109,0.0693483249903093,0.1323280512430306,0.0629797262527212,0.3024481273694564,"[""COL4A1"",""ITGA3_ITGB1""]",COL4A1,ITGA3_ITGB1,2
INHBB_ACVR1B_ACVR2A,"[""INHBB"",""ACVR1B_ACVR2A""]",INHBB,ACVR1B_ACVR2A,0.4704668390340247,3.5,0.2721920248466239,0.0943037134167658,0.1751578949154235,0.0808541814986577,0.2200004505856874,"[""INHBB"",""ACVR1B_ACVR2A""]",INHBB,ACVR1B_ACVR2A,2
FGF2_FGFR4,"[""FGF2"",""FGFR4""]",FGF2,FGFR4,0.4564968113986948,3.5,0.2024937329784335,0.0881930701373808,0.0919134103403174,0.0037203402029366,0.1228639250729827,"[""FGF2"",""FGFR4""]",FGF2,FGFR4,2
COL4A2_ITGA3_ITGB1,"[""COL4A2"",""ITGA3_ITGB1""]",COL4A2,ITGA3_ITGB1,0.4177966852511926,3.5,0.260214587495454,0.0528370905597249,0.1478850995695041,0.0950480090097792,0.216840023070472,"[""COL4A2"",""ITGA3_ITGB1""]",COL4A2,ITGA3_ITGB1,2
ADM_CALCRL,"[""ADM"",""CALCRL""]",ADM,CALCRL,0.4166683732955996,3.5,0.1860412800633065,0.0717399156133978,0.1184396470147759,0.046699731401378,0.1327637587228677,"[""ADM"",""CALCRL""]",ADM,CALCRL,2
SST_SSTR4,"[""SST"",""SSTR4""]",SST,SSTR4,0.3929845894538863,3.5,0.2707649588522415,0.0264376016778525,0.0749372197546677,0.0484996180768152,0.2591539617521368,"[""SST"",""SSTR4""]",SST,SSTR4,2
L1CAM_ITGA4_ITGB7,"[""L1CAM"",""ITGA4_ITGB7""]",L1CAM,ITGA4_ITGB7,0.388544169436608,3.5,0.2130639870004033,0.0450257476066571,0.0594421290315944,0.0144163814249372,0.1760870052440034,"[""L1CAM"",""ITGA4_ITGB7""]",L1CAM,ITGA4_ITGB7,2
BAG6_NCR3,"[""BAG6"",""NCR3""]",BAG6,NCR3,0.357069556024548,3.5,0.285956528691062,0.024362323221395,0.0584098208903687,0.0340474976689736,0.2823190937555091,"[""BAG6"",""NCR3""]",BAG6,NCR3,2
EFNB3_EPHB3,"[""EFNB3"",""EPHB3""]",EFNB3,EPHB3,0.3363820443487021,3.5,0.1962863618973177,0.0545529655518685,0.0806703154332874,0.0261173498814188,0.1535580012432391,"[""EFNB3"",""EPHB3""]",EFNB3,EPHB3,2
LAMC1_ITGA7_ITGB1,"[""LAMC1"",""ITGA7_ITGB1""]",LAMC1,ITGA7_ITGB1,0.3287695078945321,3.5,0.1517586824196929,0.034761645839104,0.0628037299857747,0.0280420841466706,0.1169970365805888,"[""LAMC1"",""ITGA7_ITGB1""]",LAMC1,ITGA7_ITGB1,2
LAMA4_ITGA3_ITGB1,"[""LAMA4"",""ITGA3_ITGB1""]",LAMA4,ITGA3_ITGB1,0.3283184812955914,3.5,0.1735295129664504,0.0560093243326577,0.0871235933386637,0.0311142690060059,0.1287117050959016,"[""LAMA4"",""ITGA3_ITGB1""]",LAMA4,ITGA3_ITGB1,2
LAMC3_ITGA6_ITGB1,"[""LAMC3"",""ITGA6_ITGB1""]",LAMC3,ITGA6_ITGB1,0.3237614692776548,3.5,0.1650285073560781,0.0335989084438288,0.0235612704992238,-0.010037637944605,0.1498807998361759,"[""LAMC3"",""ITGA6_ITGB1""]",LAMC3,ITGA6_ITGB1,2
LAMA5_ITGA7_ITGB1,"[""LAMA5"",""ITGA7_ITGB1""]",LAMA5,ITGA7_ITGB1,0.3204129926857248,3.5,0.1539888438680408,0.0268041393707366,0.066109537764006,0.0393053983932693,0.1271847044973041,"[""LAMA5"",""ITGA7_ITGB1""]",LAMA5,ITGA7_ITGB1,2
WNT2B_FZD5_LRP5,"[""WNT2B"",""FZD5_LRP5""]",WNT2B,FZD5_LRP5,0.3137558160761963,3.5,0.1450140820595476,0.0308742188403022,0.0351258354955811,0.0042516166552789,0.1141398632192454,"[""WNT2B"",""FZD5_LRP5""]",WNT2B,FZD5_LRP5,2
WNT2B_FZD5_LRP6,"[""WNT2B"",""FZD5_LRP6""]",WNT2B,FZD5_LRP6,0.3127538899213812,3.5,0.1450140820595476,0.0308742188403022,0.0351258354955811,0.0042516166552789,0.1141398632192454,"[""WNT2B"",""FZD5_LRP6""]",WNT2B,FZD5_LRP6,2
COL6A3_ITGA3_ITGB1,"[""COL6A3"",""ITGA3_ITGB1""]",COL6A3,ITGA3_ITGB1,0.3116087354017657,3.5,0.194399921649934,0.0241281516743735,0.0376705859444232,0.0135424342700497,0.1702717699755605,"[""COL6A3"",""ITGA3_ITGB1""]",COL6A3,ITGA3_ITGB1,2
LAMA2_ITGA3_ITGB1,"[""LAMA2"",""ITGA3_ITGB1""]",LAMA2,ITGA3_ITGB1,0.3026073893327812,3.5,0.1599167624955816,0.0268933192879245,0.0798450015948507,0.0529516823069261,0.133023443207657,"[""LAMA2"",""ITGA3_ITGB1""]",LAMA2,ITGA3_ITGB1,2
COMP_ITGA3_ITGB1,"[""COMP"",""ITGA3_ITGB1""]",COMP,ITGA3_ITGB1,0.2994532941323572,3.5,0.1974258245069655,0.0357654729264996,0.054774177309211,0.0190087043827114,0.1680902786961214,"[""COMP"",""ITGA3_ITGB1""]",COMP,ITGA3_ITGB1,2
FGF9_FGFR3,"[""FGF9"",""FGFR3""]",FGF9,FGFR3,0.288422859528938,3.5,0.1465562876363238,0.0555767711249788,0.0702859636738091,0.0147091925488302,0.1002265804500163,"[""FGF9"",""FGFR3""]",FGF9,FGFR3,2
LAMC3_ITGA6_ITGB4,"[""LAMC3"",""ITGA6_ITGB4""]",LAMC3,ITGA6_ITGB4,0.2804472219848014,3.5,0.1413200435003591,0.02373070749189,0.0102016251058803,-0.0135290823860097,0.1311184183944788,"[""LAMC3"",""ITGA6_ITGB4""]",LAMC3,ITGA6_ITGB4,2
HBEGF_ERBB2_ERBB4,"[""HBEGF"",""ERBB2_ERBB4""]",HBEGF,ERBB2_ERBB4,0.2770546285322693,3.5,0.1165861346776638,0.0934864026483261,0.032356417075571,-0.061129985572755,0.0842297176020928,"[""HBEGF"",""ERBB2_ERBB4""]",HBEGF,ERBB2_ERBB4,2
THBS2_ITGA3_ITGB1,"[""THBS2"",""ITGA3_ITGB1""]",THBS2,ITGA3_ITGB1,0.2695689708228702,3.5,0.1899972446450878,0.0160760345084995,0.0349651920178257,0.0188891575093262,0.1822682962234285,"[""THBS2"",""ITGA3_ITGB1""]",THBS2,ITGA3_ITGB1,2
CNTN2_CNTN2,"[""CNTN2"",""CNTN2""]",CNTN2,CNTN2,0.2452476879185779,3.5,0.2201459799697165,0.0112700738968259,0.0563241354019551,0.0450540615051292,0.2100478675261042,"[""CNTN2"",""CNTN2""]",CNTN2,CNTN2,2
WNT11_FZD5,"[""WNT11"",""FZD5""]",WNT11,FZD5,0.2433762834193724,3.5,0.104936181699665,0.0205349680340642,0.0285824074960166,0.0080474394619524,0.0844012136656008,"[""WNT11"",""FZD5""]",WNT11,FZD5,2
PECAM1_PECAM1,"[""PECAM1"",""PECAM1""]",PECAM1,PECAM1,0.2273041953121659,3.5,0.1636876296806108,0.0096129144128623,0.0151302140617193,0.005517299648857,0.1608115963663484,"[""PECAM1"",""PECAM1""]",PECAM1,PECAM1,2
LAMA5_ITGA1_ITGB1,"[""LAMA5"",""ITGA1_ITGB1""]",LAMA5,ITGA1_ITGB1,0.2143667050585808,3.5,0.0814139409151887,0.0254071236968512,0.0132959931923216,-0.0121111305045295,0.0681179477228671,"[""LAMA5"",""ITGA1_ITGB1""]",LAMA5,ITGA1_ITGB1,2
COL1A2_CD44,"[""COL1A2"",""CD44""]",COL1A2,CD44,0.2141816039635842,3.5,0.1301690797020162,0.0045900464378497,0.0313635738887055,0.0267735274508558,0.1255790332641665,"[""COL1A2"",""CD44""]",COL1A2,CD44,2
COL6A1_ITGA9_ITGB1,"[""COL6A1"",""ITGA9_ITGB1""]",COL6A1,ITGA9_ITGB1,0.2050835462152878,3.5,0.123855535670639,0.0097170546927239,0.0336851348374702,0.0239680801447463,0.1141384809779151,"[""COL6A1"",""ITGA9_ITGB1""]",COL6A1,ITGA9_ITGB1,2
PDGFA_PDGFRA,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,0.1968497787511304,3.5,0.1488572055758122,0.0283172459210849,0.0225501970498158,-0.0057670488712691,0.1397804239436465,"[""PDGFA"",""PDGFRA""]",PDGFA,PDGFRA,2
MPZ_MPZ,"[""MPZ"",""MPZ""]",MPZ,MPZ,0.1947903070196599,3.5,0.0983636925503622,0.0428833064480817,0.0551362645046843,0.0122529580566025,0.0682055008819772,"[""MPZ"",""MPZ""]",MPZ,MPZ,2
FGF9_FGFR4,"[""FGF9"",""FGFR4""]",FGF9,FGFR4,0.1932604453857321,3.5,0.1022434582475568,0.0413826005560933,0.0474960314795119,0.0061134309234185,0.0766923468086961,"[""FGF9"",""FGFR4""]",FGF9,FGFR4,2
WNT4_FZD6_LRP6,"[""WNT4"",""FZD6_LRP6""]",WNT4,FZD6_LRP6,0.1893694262792703,3.5,0.0691026371595119,0.0337216318267717,0.0504609689778382,0.0167393371510665,0.0353810053327402,"[""WNT4"",""FZD6_LRP6""]",WNT4,FZD6_LRP6,2
WNT4_FZD6_LRP5,"[""WNT4"",""FZD6_LRP5""]",WNT4,FZD6_LRP5,0.1892950929380043,3.5,0.0691026371595119,0.0345256976644335,0.0496731658207833,0.0151474681563497,0.0345769394950784,"[""WNT4"",""FZD6_LRP5""]",WNT4,FZD6_LRP5,2
WNT4_FZD7_LRP6,"[""WNT4"",""FZD7_LRP6""]",WNT4,FZD7_LRP6,0.1888237512523057,3.5,0.0740833848026009,0.0309052042840879,0.0396372747988995,0.0087320705148116,0.059952619839132,"[""WNT4"",""FZD7_LRP6""]",WNT4,FZD7_LRP6,2
WNT4_FZD7_LRP5,"[""WNT4"",""FZD7_LRP5""]",WNT4,FZD7_LRP5,0.1854854634753974,3.5,0.0740833848026009,0.0306702045639891,0.0393634790496419,0.0086932744856528,0.0599531413208836,"[""WNT4"",""FZD7_LRP5""]",WNT4,FZD7_LRP5,2
PDGFA_PDGFRB,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,0.1820108147827027,3.5,0.1235126467462869,0.0255657869571073,0.032795558947796,0.0072297719906886,0.1155358296376651,"[""PDGFA"",""PDGFRB""]",PDGFA,PDGFRB,2
NRG1_ERBB2_ERBB3,"[""NRG1"",""ERBB2_ERBB3""]",NRG1,ERBB2_ERBB3,0.1767739679488906,3.5,0.0635556854490566,0.0405791752378341,0.0084900991938127,-0.0320890760440214,0.0550655862552439,"[""NRG1"",""ERBB2_ERBB3""]",NRG1,ERBB2_ERBB3,2
NRG1_ERBB3,"[""NRG1"",""ERBB3""]",NRG1,ERBB3,0.1767739679488906,3.5,0.0635556854490566,0.0405791752378341,0.0084900991938127,-0.0320890760440214,0.0550655862552439,"[""NRG1"",""ERBB3""]",NRG1,ERBB3,2
DLL1_NOTCH3,"[""DLL1"",""NOTCH3""]",DLL1,NOTCH3,0.1683318567264031,3.5,0.0739598448402049,0.0333469143286243,0.0618579601054921,0.0285110457768677,0.0516835185516277,"[""DLL1"",""NOTCH3""]",DLL1,NOTCH3,2
PDGFC_PDGFRA,"[""PDGFC"",""PDGFRA""]",PDGFC,PDGFRA,0.1675793273142951,3.5,0.0899150827483091,0.0251604941509393,0.0219879569113499,-0.0031725372395893,0.0752486583318547,"[""PDGFC"",""PDGFRA""]",PDGFC,PDGFRA,2
VIP_VIPR1,"[""VIP"",""VIPR1""]",VIP,VIPR1,0.1624371867980092,3.5,0.1113193474766814,0.0015523172982144,0.0320193869676585,0.0304670696694441,0.1097670301784669,"[""VIP"",""VIPR1""]",VIP,VIPR1,2
TNR_ITGA9_ITGB1,"[""TNR"",""ITGA9_ITGB1""]",TNR,ITGA9_ITGB1,0.1432223184840875,3.5,0.0646481695912651,0.0162740820544107,0.0263503052481417,0.010076223193731,0.0494983128898032,"[""TNR"",""ITGA9_ITGB1""]",TNR,ITGA9_ITGB1,2
WNT10B_FZD7_LRP6,"[""WNT10B"",""FZD7_LRP6""]",WNT10B,FZD7_LRP6,0.1361898529949214,3.5,0.0628899022154553,0.026290968051359,0.0289852482940029,0.0026942802426439,0.0468125282712933,"[""WNT10B"",""FZD7_LRP6""]",WNT10B,FZD7_LRP6,2
WNT10B_FZD7_LRP5,"[""WNT10B"",""FZD7_LRP5""]",WNT10B,FZD7_LRP5,0.1345949663026567,3.5,0.0628899022154553,0.0261561782523641,0.0288209848734682,0.002664806621104,0.0468133363705843,"[""WNT10B"",""FZD7_LRP5""]",WNT10B,FZD7_LRP5,2
WNT9A_FZD2_LRP6,"[""WNT9A"",""FZD2_LRP6""]",WNT9A,FZD2_LRP6,0.1336343107196874,3.5,0.0733659055202404,0.015510107328611,0.0337458037001031,0.0182356963714921,0.0605487440265299,"[""WNT9A"",""FZD2_LRP6""]",WNT9A,FZD2_LRP6,2
WNT9A_FZD3_LRP6,"[""WNT9A"",""FZD3_LRP6""]",WNT9A,FZD3_LRP6,0.1297989093786139,3.5,0.072790929680467,0.0164411303731496,0.0335644923436263,0.0171233619704767,0.0622659253103319,"[""WNT9A"",""FZD3_LRP6""]",WNT9A,FZD3_LRP6,2
CSPG4_ITGA3_ITGB1,"[""CSPG4"",""ITGA3_ITGB1""]",CSPG4,ITGA3_ITGB1,0.1292288113506299,3.5,0.074946832908667,0.0140306816570126,0.0294686361077962,0.0154379544507835,0.0609161512516543,"[""CSPG4"",""ITGA3_ITGB1""]",CSPG4,ITGA3_ITGB1,2
SEMA3C_NRP1_NRP2_PLXND1,"[""SEMA3C"",""NRP1_NRP2_PLXND1""]",SEMA3C,NRP1_NRP2_PLXND1,0.1275499411984124,3.5,0.0669613702271961,0.0138652476600605,0.0130733100772506,-0.0007919375828099,0.054550012731478,"[""SEMA3C"",""NRP1_NRP2_PLXND1""]",SEMA3C,NRP1_NRP2_PLXND1,2
SEMA3C_PLXND1,"[""SEMA3C"",""PLXND1""]",SEMA3C,PLXND1,0.1275499411984124,3.5,0.0669613702271961,0.0138652476600605,0.0130733100772506,-0.0007919375828099,0.054550012731478,"[""SEMA3C"",""PLXND1""]",SEMA3C,PLXND1,2
NFASC_CNTN1_CNTNAP1,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,0.1210199646183443,3.5,0.0897462109796867,0.013223224262336,0.0198618349742178,0.0066386107118818,0.0893244732083603,"[""NFASC"",""CNTN1_CNTNAP1""]",NFASC,CNTN1_CNTNAP1,2
LAMC3_ITGA3_ITGB1,"[""LAMC3"",""ITGA3_ITGB1""]",LAMC3,ITGA3_ITGB1,0.118655874062349,3.5,0.0764329650989358,0.0080722268602483,0.0078368793588786,-0.0002353475013697,0.0716455650710174,"[""LAMC3"",""ITGA3_ITGB1""]",LAMC3,ITGA3_ITGB1,2
COL6A1_CD44,"[""COL6A1"",""CD44""]",COL6A1,CD44,0.1116286656586137,3.5,0.0740403121178601,0.0014476976525292,0.0441237958143755,0.0426760981618463,0.0725926144653309,"[""COL6A1"",""CD44""]",COL6A1,CD44,2
CALCB_CALCRL,"[""CALCB"",""CALCRL""]",CALCB,CALCRL,0.1115031567062588,3.5,0.0695367062699608,0.0076946835811334,0.0131535599300849,0.0054588763489515,0.0618420226888273,"[""CALCB"",""CALCRL""]",CALCB,CALCRL,2
